Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	9.874074	4.780252	34.0	4.0	9.874074	0.07811268	0.0070273317	0.11511732	0.039500296	4000	-1.9073487e-09	58.56775	-0.019348232	-39.870003	0.91893786	0.01687002	0.17025	7.0	4.9283952713012695
1	12.260736	7.249886	60.0	4.0	12.260736	6.2349434	0.44374457	6.6419077	2.9044533	8000	-2.9087067e-08	44.985855	-0.016279723	-7.9777603	0.9169005	0.016085433	0.20325	10.0	10.145674228668213
2	15.182509	8.2099905	54.0	5.0	15.182509	8.026638	1.1483303	9.087584	2.6829274	12000	5.4836273e-09	45.579376	-0.020771764	-4.877342	0.91398823	0.01533404	0.2015	12.0	15.003079175949097
3	20.973684	12.759489	67.0	5.0	20.973684	9.717193	2.1299653	11.998437	0.41920382	16000	1.3351441e-08	100.17445	-0.017236052	-15.817932	0.9104689	0.015474104	0.153	12.0	20.575857162475586
4	26.117647	13.88324	65.0	8.0	26.117647	13.319618	2.535069	15.47281	-0.34361717	20000	-1.7642975e-08	100.45147	-0.017895756	-15.343452	0.9066466	0.015603405	0.1705	16.0	25.69964098930359
5	34.00855	21.344347	148.0	6.0	34.00855	14.672337	3.5468442	17.959354	0.7147516	24000	1.2397766e-08	203.82797	-0.016774518	-41.909546	0.90226704	0.015004706	0.15525	15.0	33.0879852771759
6	46.139534	23.145727	131.0	8.0	46.139534	19.210274	5.5484695	24.894913	0.1565716	28000	-4.768372e-10	186.87459	-0.017441329	-36.04181	0.89830565	0.009953708	0.09075	79.0	38.921698808670044
7	65.61667	24.923946	140.0	8.0	65.61667	24.93785	6.8560996	30.695515	2.32601	32000	2.8893352e-08	222.76111	-0.014705239	-46.619965	0.88217145	0.0063489513	0.0815	79.0	44.30403232574463
8	87.86667	50.724354	269.0	11.0	87.86667	28.891272	8.901804	36.92924	2.1915064	36000	-2.503395e-09	441.4175	-0.014931246	-154.36871	0.8715151	0.009655311	0.09425	79.0	50.3883912563324
9	132.93103	55.663353	280.0	48.0	132.93103	38.80018	12.790021	47.744476	1.9547962	40000	5.2928925e-08	383.9948	-0.008266718	-134.62828	0.85878724	0.015788753	0.13925	10.0	55.47946548461914
10	215.5	137.21526	711.0	53.0	215.5	45.78626	13.44963	57.36006	0.4641443	44000	-2.1457673e-08	866.5067	-0.017460423	-337.94696	0.8570175	0.012599272	0.12075	79.0	61.36887168884277
11	663.8333	368.6599	1000.0	130.0	663.8333	63.27825	5.8240647	67.18168	25.470282	48000	-5.3644182e-09	1056.9452	-0.008337305	-662.1535	0.84838676	0.0035724882	0.04975	79.0	67.2683789730072
12	781.0	371.85144	1000.0	137.0	781.0	80.7739	2.8549569	81.19414	16.182774	52000	3.409386e-08	363.19843	-0.003524023	-199.31221	0.8367539	0.016898971	0.18	5.0	72.54085898399353
13	1000.0	0.0	1000.0	1000.0	1000.0	88.87046	0.31187093	88.94837	79.88395	56000	-3.2794475e-07	105.59964	-0.0012565238	-77.30467	0.83643395	0.0025854188	0.0115	79.0	78.45600366592407
