Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	8.263905	6.3003025	16.673437	-1.0936193	23.60405	0.99917775	25.076033	22.161888	1000.0	1000.0	3999	5.732275	5.0821285	28.567886	-2.8234422	5.7324524	5.0828037	28.482576	-2.8032284	0.3200874	1.5333697	5.9177823	-9.157911	-6.734464	0.16645803	91.36908006668091
2	-10.574789	4.717827	-3.6447906	-16.938744	20.364847	0.8731648	22.444292	19.236618	1000.0	1000.0	7999	24.235922	8.076694	53.099907	1.8564857	24.236006	8.077171	53.187405	1.8697202	0.67116	1.597512	8.6451235	-10.916911	-25.442804	0.3607444	214.7547173500061
3	17.80728	8.031747	30.55983	10.225462	30.56477	2.3111136	35.55324	28.110865	1000.0	1000.0	11999	38.71338	9.335543	71.1647	9.715763	38.713306	9.335848	71.350945	9.791812	0.2271728	1.5016152	6.4291315	-9.423999	-39.563164	0.31136408	341.0331816673279
4	17.832806	3.4192233	22.58245	13.15082	5.088906	1.1794314	8.00355	3.6037393	1000.0	1000.0	15999	45.002693	8.921435	88.091644	12.720377	45.00268	8.9214525	88.16515	12.862378	-0.540591	1.1569395	4.3935204	-8.96714	-45.436405	0.16804609	468.1958565711975
5	23.61464	7.1557117	32.647892	14.6642065	32.099087	0.91548234	33.17423	30.595087	1000.0	1000.0	19999	45.24859	8.704893	83.86253	15.707149	45.24863	8.704786	83.80779	15.436121	-0.7744299	1.0173239	3.919604	-9.047962	-45.580303	0.11958141	595.8937194347382
6	29.612232	2.6915462	32.355385	26.279306	32.738544	2.803654	36.125828	28.3455	1000.0	1000.0	23999	42.940063	7.639019	72.8361	17.471107	42.94007	7.6390886	72.92553	17.291891	-0.9006098	0.9238774	3.9358416	-8.095009	-43.23785	0.0993297	722.9696178436279
7	32.630814	3.8016744	36.558014	26.902655	42.03705	1.7310318	44.91485	38.408867	1000.0	1000.0	27999	40.731014	6.99714	65.12637	18.480017	40.731026	6.997251	64.899055	18.562628	-0.96964025	0.8557666	3.2103746	-9.542551	-41.007713	0.07901924	850.5997416973114
8	29.817314	1.3596846	31.882824	28.301537	39.25078	2.2159536	42.336685	35.69397	1000.0	1000.0	31999	38.288353	6.6420474	60.122852	19.33689	38.288372	6.6420603	59.7769	19.369463	-1.0054531	0.8179204	2.9762902	-9.257324	-38.55741	0.06331575	977.8923909664154
9	30.495848	2.6486454	34.05896	26.58451	38.1587	2.171544	42.20781	34.98811	1000.0	1000.0	35999	36.230896	6.5721636	57.048717	20.903147	36.23089	6.5721655	57.159817	20.91312	-1.0212386	0.79795307	4.0682573	-9.240291	-36.498425	0.05540549	1105.854041814804
10	31.174145	3.266574	35.848667	26.611906	35.146526	1.2418534	37.694202	32.81511	1000.0	1000.0	39999	34.66207	6.5526204	55.762848	21.75702	34.66208	6.5526333	55.898148	21.603443	-1.0384657	0.78371644	3.8858304	-8.489811	-34.92868	0.049021013	1232.0829644203186
11	30.548578	0.80299586	31.595486	29.363642	39.3103	1.452793	41.17803	36.911728	1000.0	1000.0	43999	33.384342	6.539512	54.88263	22.889576	33.384304	6.5395527	54.99048	22.786467	-1.0583324	0.7636281	3.8819444	-8.924249	-33.64712	0.046161674	1359.644834280014
12	29.657679	2.5029376	32.494995	26.902369	37.47979	1.0248919	39.6716	35.55291	1000.0	1000.0	47999	32.30794	6.477481	54.65512	24.33307	32.30799	6.477436	54.530468	24.355429	-1.0774854	0.74531853	4.3397098	-8.535998	-32.57145	0.045080062	1488.5437483787537
13	31.827734	1.7137898	34.296875	30.099386	36.698055	6.435641	40.616417	17.805946	1000.0	1000.0	51999	31.494755	6.460433	54.11804	24.537952	31.494755	6.460421	54.109932	24.565176	-1.0869305	0.73469806	3.8629856	-8.020453	-31.75788	0.04533994	1617.461284160614
14	30.179447	0.78414434	31.050585	28.969563	31.328457	9.864508	40.630646	18.433752	1000.0	1000.0	55999	30.847324	6.4988656	53.768234	24.141268	30.847343	6.498773	54.020885	24.090696	-1.1010234	0.7235979	3.7005389	-7.6524315	-31.110332	0.045337062	1746.4590697288513
