Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	18.950356	19.66114	157.36604	4.739009	190.07889	2.693816	194.78885	187.29352	22.443182	85.0	3999	9.480601	7.4597545	53.25537	-16.372663	9.480394	7.4589567	52.922646	-13.327828	-0.2981037	1.8748037	14.99643	-11.56966	-10.665299	1.4975567	80.88351678848267
2	17.760923	14.427116	115.64878	5.288703	110.11161	17.238403	136.60582	96.978546	22.0	58.1	7999	43.781013	21.667873	141.73322	-34.880054	43.781357	21.67772	146.3662	-35.51347	2.1108818	2.4508822	23.320488	-10.524773	-48.32889	16.479975	189.29647374153137
3	55.30612	76.0618	290.7647	6.368905	277.71298	1.2984989	279.56647	276.05618	37.4717	128.5	11999	116.42806	42.867405	265.40305	-202.21596	116.42809	42.92302	271.83588	-204.21637	3.6609094	3.016655	38.30553	-11.644473	-126.0459	104.740875	298.28122186660767
4	281.28372	44.70958	379.68716	165.38332	238.43106	3.2830665	242.7787	232.3683	142.57143	116.7	15999	169.52922	45.264553	260.86108	-242.11766	169.5302	45.3241	260.70294	-230.46568	2.902323	3.3623636	38.904953	-11.830304	-177.25851	155.30559	408.93103766441345
5	253.0912	60.610035	346.17474	32.357346	296.29755	7.9229198	306.39267	282.63956	121.48485	145.6	19999	182.04922	52.644913	254.36014	-271.0387	182.05174	52.69696	255.71439	-257.264	2.4743476	3.2767115	39.08473	-10.514154	-188.30734	136.84828	519.8317058086395
6	234.11156	39.07063	329.3157	180.79483	269.75583	18.45264	294.41193	244.28879	112.2	123.5	23999	178.668	58.446228	249.30911	-253.85326	178.66759	58.49356	250.7755	-259.5285	2.1021159	3.250466	52.43435	-12.915213	-183.73119	116.61869	630.2752993106842
7	257.86734	77.002625	321.51273	33.970062	329.06924	0.60752124	330.1046	327.9233	123.545456	144.0	27999	166.47797	63.41774	240.73544	-185.48662	166.47794	63.439518	241.62373	-194.32545	1.8674268	3.1363208	51.68723	-11.727974	-170.496	95.44713	741.4884884357452
8	286.92126	120.42302	610.38934	19.065256	327.13754	1.6318395	328.27847	322.74234	141.5	142.7	31999	156.575	63.72516	236.93552	-176.1119	156.57579	63.737507	236.59026	-214.18433	1.7519382	3.03679	66.78975	-11.891305	-160.0071	83.2837	851.6373720169067
9	310.09357	68.07589	453.12006	12.044482	312.98755	5.6758947	323.43164	305.7426	143.32143	145.4	35999	146.33138	61.370003	223.00926	-162.84319	146.33324	61.362213	222.61627	-152.75392	1.3809383	2.8342814	45.77304	-12.387678	-149.21075	69.40061	961.6233077049255
10	326.43372	75.980576	472.06003	8.691393	348.43964	5.176614	360.22714	343.80515	154.0	152.0	39999	137.42091	56.60781	210.52959	-213.08272	137.42036	56.589375	209.88422	-184.33144	1.0861043	2.7097776	59.22193	-12.140828	-139.82059	54.455837	1071.1746501922607
11	383.81772	48.124798	488.85297	321.49814	442.04742	198.07861	1033.9315	358.74173	194.85	273.7	43999	131.35457	51.067024	200.45134	-194.71605	131.35384	51.057842	200.83722	-116.06258	0.8532821	2.5358102	33.726273	-11.9634905	-133.39798	43.10997	1183.304208278656
12	351.86075	55.52941	588.6737	290.50305	307.81754	1.4548116	310.7256	305.38403	162.24	125.9	47999	127.93777	46.15485	186.49869	-179.35187	127.93671	46.146656	189.89548	-122.47225	0.54129934	2.4362743	35.70415	-11.512367	-129.744	34.09992	1294.7343606948853
13	325.7692	24.082914	409.8676	293.0866	988.9627	251.47833	1124.0051	479.83563	141.42857	860.9	51999	126.53789	44.648277	179.6766	-130.85756	126.53678	44.64415	179.76411	-152.6742	0.5121778	2.4668694	34.763275	-11.027069	-128.23119	29.665718	1411.998899936676
14	414.4395	107.73782	623.7677	311.40878	348.09454	7.7564006	362.0978	339.12192	227.11111	155.9	55999	127.68948	45.640484	184.3387	-104.97702	127.68889	45.634037	184.52753	-115.96655	0.36682376	2.4316509	43.000587	-15.513071	-129.23753	26.976294	1526.006940126419
15	358.45914	66.353096	482.0796	90.66605	338.9706	1.1873335	341.44446	336.2781	139.5	132.0	59999	128.91226	46.67922	190.01367	-155.79622	128.91238	46.681526	189.68501	-189.82639	0.4109906	2.3298953	41.0942	-12.187614	-130.40053	25.996016	1639.804541349411
16	335.62918	32.263435	434.4272	302.99985	310.456	0.74457985	311.43826	308.44583	134.4	130.9	63999	131.26077	47.50375	188.52135	-97.16277	131.2591	47.502308	189.2888	-76.9201	0.32269055	2.3248146	39.965668	-11.20251	-132.73259	25.04334	1756.0600414276123
17	448.07138	93.316185	602.7961	232.1479	383.7583	2.2764637	386.67386	379.5732	160.84	145.0	67999	132.7643	48.428955	188.12419	-103.99038	132.7637	48.432285	187.02005	-113.468666	0.26906186	2.313282	43.12327	-13.850458	-134.19856	23.955656	1876.4664516448975
18	553.7846	96.4782	694.63104	257.28333	694.8014	108.36542	840.97925	579.3456	189.85715	225.4	71999	133.71654	47.64177	214.5501	-81.64489	133.715	47.644283	199.89034	-153.2647	0.21598037	2.2596676	44.057877	-11.865725	-135.05138	24.530687	2006.1873445510864
