Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-200.0	0.0	-200.0	-200.0	200.0	-0.07384663	0.0053831832	-0.05786241	-0.09023621	4000	-3.71933e-08	3836.4314	-0.00069693086	-949.9248	1.0914553	0.015619738	0.36775	10.0	2.9229722023010254
1	-200.0	0.0	-200.0	-200.0	200.0	-9.214242	0.04411407	-9.014801	-9.320135	8000	1.8882751e-07	2891.5	-0.0046759397	-547.7622	1.0906699	0.01236936	0.02325	79.0	6.519318580627441
2	-200.0	0.0	-200.0	-200.0	200.0	-15.359957	0.020811845	-15.278692	-15.400639	12000	-1.9550323e-07	2346.9814	-0.0024094277	-402.65393	1.0628289	0.0043839747	0.0	79.0	10.156249046325684
3	-200.0	0.0	-200.0	-200.0	200.0	-20.509727	0.011937127	-20.464573	-20.536331	16000	-2.861023e-09	1947.2655	-0.0029479857	-318.8982	1.0783741	0.01279302	0.0	79.0	13.756774425506592
4	-200.0	0.0	-200.0	-200.0	200.0	-25.15132	0.0074632745	-25.121687	-25.165865	20000	1.9073487e-09	1630.9572	-0.0024986381	-254.81433	1.0980403	0.015621307	0.3395	37.0	16.989887237548828
5	-200.0	0.0	-200.0	-200.0	200.0	-29.387568	0.0071072504	-29.354046	-29.403101	24000	6.9618224e-08	1378.7626	-0.0037125559	-202.64331	1.0878338	0.009279664	0.0	79.0	20.66603708267212
6	-200.0	0.0	-200.0	-200.0	200.0	-33.262283	0.0063521285	-33.23441	-33.274773	28000	3.8146974e-09	1178.5153	-0.004930622	-159.349	1.0691761	0.01568869	0.435	30.0	23.823798418045044
7	-200.0	0.0	-200.0	-200.0	200.0	-36.79161	0.005613754	-36.766304	-36.80401	32000	-2.2888184e-08	1021.4891	-0.003609539	-123.53046	1.009007	0.008124708	0.0365	79.0	27.56869673728943
8	-200.0	0.0	-200.0	-200.0	200.0	-39.988907	0.006573382	-39.948433	-40.000534	36000	7.629395e-09	900.0304	-0.0026153536	-94.1308	1.0017995	0.009462916	0.04875	79.0	31.154253721237183
9	-200.0	0.0	-200.0	-200.0	200.0	-42.861584	0.0040152296	-42.84298	-42.870277	40000	2.002716e-08	807.87714	-0.00024772645	-70.391235	0.98187506	0.002004179	0.0	79.0	34.797014236450195
10	-200.0	0.0	-200.0	-200.0	200.0	-45.418686	0.004181795	-45.391754	-45.42619	44000	-1.1444092e-08	739.237	-0.0057641314	-51.55432	0.96103066	0.017003791	0.41075	14.0	37.86985921859741
11	-200.0	0.0	-200.0	-200.0	200.0	-47.67112	0.0061910073	-47.59322	-47.681065	48000	-2.9563903e-08	689.2814	-0.0015648775	-36.927856	0.8510466	0.0060113263	0.0255	79.0	41.53792452812195
12	-200.0	0.0	-200.0	-200.0	200.0	-49.634804	0.0052831224	-49.60558	-49.643715	52000	9.536743e-09	653.8089	-0.0035271845	-25.822205	0.7738398	0.00503446	0.0695	79.0	45.18805289268494
13	-200.0	0.0	-200.0	-200.0	200.0	-51.32591	0.0047691413	-51.302204	-51.333702	56000	-1.7166137e-08	629.18115	-0.002369049	-17.593628	0.85779065	0.007197601	0.00775	79.0	48.81653380393982
14	-200.0	0.0	-200.0	-200.0	200.0	-52.76173	0.0051711085	-52.724953	-52.770233	60000	-1.4305114e-08	612.653	-0.0028913452	-11.675598	0.84597546	0.0064773713	0.04275	79.0	52.52394962310791
15	-200.0	0.0	-200.0	-200.0	200.0	-53.965633	0.004825258	-53.929016	-53.973694	64000	-7.629395e-09	601.8836	-0.00231837	-7.531372	0.8335383	0.0033936135	0.0255	79.0	56.217896938323975
16	-200.0	0.0	-200.0	-200.0	200.0	-54.95946	0.004823508	-54.90513	-54.96776	68000	-1.2397766e-08	595.11597	-0.0025728159	-4.719116	0.8162202	0.010160298	0.06175	79.0	59.796205043792725
17	-200.0	0.0	-200.0	-200.0	200.0	-55.76707	0.00563544	-55.734035	-55.77541	72000	1.9073487e-09	590.98413	-0.0009456177	-2.86969	0.7188294	0.0065194913	0.0095	79.0	63.426265239715576
18	-200.0	0.0	-200.0	-200.0	200.0	-56.414585	0.0053473124	-56.38687	-56.423447	76000	1.9073487e-09	588.6299	-0.0017695999	-1.6906128	0.63547456	0.0048004203	0.032	79.0	67.05773568153381
