Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	1.8657287	6.091094	49.2588	-9.289202	-9.206393	1.6629021	-6.941524	-10.99285	20.035175	67.0	3999	3.6487167	3.7958972	21.523264	-4.11083	3.6480641	3.7934854	22.056955	-3.942902	-5.673762	0.43278912	37.902223110198975
2	2.0722141	6.642641	31.849909	-12.229533	620.01935	251.67441	1006.61414	425.5327	21.121052	514.2	7999	17.77558	8.628349	48.47662	-10.060026	17.775236	8.628436	50.59144	-10.148941	-21.853954	2.5506997	92.20255398750305
3	28.04133	88.16355	563.7802	-8.6227045	324.09286	176.14223	596.01154	60.34895	39.059406	467.8	11999	43.130344	15.794078	87.40283	-32.90326	43.129807	15.798395	87.79011	-35.061436	-49.912876	11.83549	145.232182264328
4	68.72069	128.49379	346.43024	-85.194496	511.45972	226.42998	801.25903	245.1478	144.6923	522.5	15999	57.32831	16.834238	97.09243	-42.075893	57.3286	16.834385	96.58229	-43.85334	-62.09173	18.535881	198.07631516456604
5	207.56992	180.0853	704.6028	19.08759	245.66682	116.34762	486.34024	44.075382	219.33333	248.9	19999	66.75129	19.428352	116.01406	-45.375103	66.75187	19.424849	121.48365	-51.325222	-71.528595	23.630985	248.93352460861206
6	206.09836	116.307816	421.74316	-65.12369	293.49704	69.147964	428.94113	200.89249	178.71428	180.2	23999	72.25597	20.392012	124.754074	-60.46671	72.256836	20.3945	126.12367	-52.8988	-76.15874	26.29279	299.5746269226074
7	213.59521	126.54666	468.0702	-16.695333	243.43086	87.36632	410.5306	111.36579	207.86363	232.3	27999	75.0807	21.204046	132.37335	-40.199215	75.08111	21.212917	132.97092	-39.000683	-78.892075	28.061647	351.0676624774933
8	234.2032	113.414024	584.7597	27.267998	296.64423	245.17671	963.0748	85.16856	157.56	256.5	31999	78.4614	21.861458	131.75595	-34.793247	78.46128	21.86455	136.18706	-37.92014	-82.23057	31.589968	402.12959599494934
9	227.78189	122.504135	706.97656	63.64501	261.46323	164.85252	742.2644	114.80859	159.64	213.7	35999	81.58497	21.510191	137.84753	-54.58262	81.58492	21.508694	140.85307	-52.587864	-85.2135	34.499054	452.94121623039246
10	183.8404	66.60039	292.23083	21.345436	229.79485	64.32991	319.38055	102.03827	156.42308	125.2	39999	84.00993	21.50441	142.7402	-35.34197	84.0097	21.506006	146.07104	-36.314262	-87.33309	33.87887	502.90737652778625
11	243.14413	114.14946	488.1269	25.446833	223.33635	120.99696	425.61404	44.81141	184.33333	173.3	43999	85.93951	21.733782	146.60617	-53.11309	85.93944	21.735435	150.49516	-40.22626	-89.15439	33.557495	554.1434102058411
12	245.41266	163.53891	821.1406	14.291432	196.83023	31.8359	249.7898	152.8727	229.41176	114.4	47999	86.66035	22.639492	150.78438	-46.86159	86.65978	22.638407	148.77806	-50.44536	-89.66702	31.220078	604.4532771110535
13	267.8841	190.09662	960.3095	27.768837	277.99954	188.87291	704.7776	39.841133	203.0	304.6	51999	86.3825	23.457304	144.18028	-47.64725	86.38201	23.459623	150.04335	-58.18647	-89.25568	31.298208	656.6641597747803
14	321.1191	282.32367	999.45764	10.377737	206.08005	27.518978	248.72388	155.05183	359.08334	116.6	55999	86.22543	23.582962	145.3046	-46.130634	86.22541	23.589096	148.69135	-48.3622	-88.935295	30.159061	706.9308128356934
15	305.52338	162.46324	687.66986	135.9601	258.93173	37.54169	349.2083	223.17749	254.125	149.3	59999	85.8624	23.78743	143.03851	-50.160507	85.86238	23.790123	149.09883	-51.073193	-88.551254	29.51189	757.5524523258209
16	203.01788	47.482456	315.88638	126.56986	213.5109	63.58245	368.3966	135.49286	128.32259	155.8	63999	85.82062	24.361519	143.94296	-52.22209	85.82011	24.370384	144.1799	-54.482254	-88.40489	28.55925	807.5982630252838
17	209.84236	52.198315	307.19858	124.95979	194.64394	35.00654	259.88092	135.3085	134.36667	121.2	67999	85.22035	24.83292	144.6047	-46.224846	85.22079	24.83907	143.6027	-53.68019	-87.8177	27.480656	859.2214181423187
