Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	1.9990512	6.0075736	31.035563	-10.857892	-8.202453	2.2017386	-4.3101645	-11.69464	22.049725	68.3	3999	3.2990818	3.6182768	15.562944	-4.258236	3.2988372	3.6166246	15.438764	-4.32543	-5.0862813	0.3910076	57.595473766326904
2	1.8856678	5.8041363	27.336859	-9.478777	-21.370434	8.429562	-13.327005	-33.90836	19.689655	67.7	7999	12.503749	5.461947	33.46637	-8.580761	12.503545	5.4633126	33.089645	-7.6382236	-14.905211	1.4403976	134.9638488292694
3	17.724236	70.93397	452.03333	-9.631503	445.14462	175.88214	729.6153	231.40169	37.42857	524.1	11999	29.292437	13.0636635	76.56563	-18.782917	29.2917	13.068605	78.148415	-15.712146	-34.421783	7.812075	216.7626781463623
4	59.59636	214.35942	855.7917	-47.059467	-44.5447	31.86461	20.840519	-100.50746	207.36842	298.8	15999	47.517937	14.267401	88.545456	-21.896385	47.51771	14.278591	88.33637	-22.778545	-51.963074	13.053651	296.8492681980133
5	225.01744	149.93959	535.67865	17.357826	282.1351	69.79568	434.7162	208.63809	290.14285	231.5	19999	56.506035	16.33949	113.017914	-30.96961	56.50688	16.347118	109.98416	-29.861122	-60.81432	19.403719	376.7666277885437
6	135.98615	92.76619	293.50763	-14.145457	195.49783	96.99588	298.094	10.580251	137.27586	147.3	23999	64.73947	16.925669	107.16704	-33.396126	64.73921	16.938744	107.62918	-31.359621	-68.54661	26.903387	456.36813592910767
7	164.53526	105.087555	435.22946	-13.554444	241.86511	84.20784	484.01077	180.53812	178.27272	183.3	27999	67.05357	17.287514	107.306465	-33.97134	67.05423	17.306198	108.2707	-34.064255	-70.33151	24.446268	536.0737223625183
8	261.3417	93.265625	413.10648	45.838123	310.606	60.290497	397.8911	175.89096	215.0	188.1	31999	69.0592	18.860626	115.6564	-33.351322	69.05917	18.868269	114.55383	-36.698708	-72.28615	25.048986	616.0514957904816
9	318.95773	130.43498	592.6048	182.20935	145.55411	111.87816	349.536	20.830944	252.625	183.2	35999	71.971375	19.937115	127.92543	-40.09982	71.97256	19.945835	127.856255	-36.87045	-75.27261	26.883718	695.3353700637817
10	173.93059	115.35458	489.13654	21.829622	130.91727	134.60162	446.52872	-21.695303	157.76	248.5	39999	75.14108	20.569822	137.3536	-43.93296	75.141495	20.57925	138.38931	-46.109	-78.537	30.030426	775.4150927066803
11	256.3512	142.09398	544.88354	57.302193	237.42278	149.56335	427.775	3.9149482	303.3846	259.0	43999	76.54769	20.755703	150.62106	-42.8809	76.54844	20.765238	148.97446	-38.97924	-79.70121	30.904562	854.7343158721924
12	311.07535	145.79083	614.7894	43.867638	351.71967	41.022446	433.92053	279.33853	286.35715	247.9	47999	77.11115	21.562605	159.63374	-35.259876	77.112015	21.574787	156.98184	-43.597775	-80.226135	31.581255	934.5846130847931
13	305.34753	112.34164	515.45447	37.65683	290.20016	99.98545	477.67505	156.35205	210.52632	184.8	51999	79.113884	22.208786	163.50102	-39.905354	79.1148	22.223955	165.05983	-42.765358	-82.17322	33.499725	1013.8738868236542
14	266.11807	65.6943	398.5565	184.95955	242.21179	114.95342	375.9464	30.215294	181.04546	185.6	55999	81.55495	23.045425	163.36139	-46.073135	81.555504	23.055191	162.89513	-42.485672	-84.605576	33.1518	1093.8992354869843
