Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-49.109222	91.42817	24.83524	-394.3159	-40.010414	19.805834	-23.661982	-88.943115	140.07408	18.6	3999	6.606539	8.138445	56.857235	-10.456373	-8.994594	0.85628396	58.23870134353638
2	-63.723022	89.462555	2.9357247	-328.4893	-357.64743	846.1214	-36.75562	-2893.935	173.8421	121.6	7999	117.76377	72.82476	342.37924	-90.95562	-132.80257	28.21441	145.16055560112
3	-349.39056	769.3805	12.166317	-2630.243	-528.97284	875.8107	-51.264286	-2953.666	269.8889	179.2	11999	559.64825	177.09976	951.2662	-1051.5808	-595.7499	336.40802	233.7507619857788
4	-524.288	932.48486	-25.942652	-2658.4363	-385.15112	848.1111	-47.012436	-2927.3113	201.88889	133.5	15999	837.3748	73.08987	1023.33044	-950.74316	-854.2476	653.81024	321.47826075553894
5	-277.9114	668.11456	-19.25701	-2633.4016	-105.48611	109.99534	-30.749382	-417.44058	107.65854	34.5	19999	836.64526	71.23595	1002.5002	-780.1367	-848.5651	805.7075	408.2187979221344
6	-248.5562	617.0401	-19.3391	-2541.0356	-252.59802	593.6427	-11.142394	-2029.8905	107.189186	128.7	23999	798.53546	72.0595	938.3788	-468.56772	-811.7789	888.2648	495.7445857524872
7	-116.11608	298.3624	-14.256906	-1785.0507	-817.3139	856.25555	-40.91487	-1925.1466	68.755554	434.4	27999	792.64966	78.77597	907.22815	-507.1359	-807.2081	942.3949	588.1091828346252
8	-829.9017	829.2662	-19.473675	-1779.3171	-453.3703	781.9819	-13.90589	-2030.6643	470.33334	235.3	31999	787.8908	75.359055	915.27454	-459.10168	-801.46436	579.99414	676.4153461456299
9	-215.62276	501.37247	-7.8988914	-1917.9009	-79.59749	39.57992	-18.691156	-134.05244	123.25	43.7	35999	758.61975	69.34058	886.23303	-442.23697	-769.859	565.0065	762.4798038005829
10	-727.4258	834.824	-21.904905	-1912.5931	-460.284	844.93115	-11.799783	-2168.5396	396.2	220.6	39999	700.3218	67.16442	818.1538	-503.9821	-710.02936	464.8662	851.3809921741486
11	-259.21973	520.8748	-14.178885	-1878.4052	-98.34027	85.594604	-20.672081	-337.50497	145.0	49.9	43999	634.6892	61.709923	768.196	-402.41754	-642.99475	369.61526	936.7080171108246
12	-230.03975	517.8097	-12.224769	-2061.2834	-457.72125	666.5796	-3.214597	-2002.6521	132.03703	230.5	47999	561.11523	56.836483	691.54913	-360.8225	-567.8181	316.37537	1022.8118059635162
13	-432.79294	644.1523	-3.9273665	-1908.9779	-264.44147	548.9106	-11.848233	-1900.5825	270.72223	184.0	51999	484.8814	50.601624	616.2103	-376.88535	-490.6974	226.66924	1109.3301446437836
14	-471.74326	641.8732	-8.17987	-1717.1309	-203.48434	420.4085	-12.366165	-1453.884	317.1	269.0	55999	413.778	44.64351	524.3487	-256.3234	-418.4793	152.44553	1196.6995658874512
