Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-270.51947	60.596966	-173.75664	-331.51376	-285.4969	4.5621963	-278.101	-293.80618	1000.0	1000.0	3999	4.180538	3.5461068	19.4748	-12.85154	4.1806297	3.5450854	19.80451	-13.145008	-3.0049064	1.5610504	12.56764	-12.039267	-5.0865593	0.89271516	98.13608384132385
2	-315.87476	107.419075	-185.1615	-448.25565	-243.77449	36.402267	-187.90393	-294.25168	1000.0	1000.0	7999	17.158585	6.512716	42.56519	-13.343659	17.15855	6.509454	42.40541	-14.572497	-1.0868825	2.6564927	15.180598	-13.073992	-18.4601	2.5662813	228.6876699924469
3	-274.58224	75.76174	-199.76651	-389.72128	-302.8383	109.10541	-71.23022	-472.7809	1000.0	1000.0	11999	35.229767	8.35047	63.174965	1.6569358	35.22959	8.34719	62.48683	1.6110302	-0.23991683	3.0947256	18.457058	-12.619225	-36.6924	4.1814017	359.343088388443
4	232.49825	307.95267	547.0626	-258.63766	53.1677	69.817696	195.53096	-16.266485	1000.0	1000.0	15999	41.351303	12.036943	81.71251	16.718945	41.350975	12.035393	80.94429	16.600225	-1.9564983	2.323436	13.959017	-13.86269	-42.09073	3.8524659	489.20480370521545
5	686.56287	590.9853	1373.3353	-123.90257	1929.3627	66.56292	2043.0425	1813.5106	1000.0	1000.0	19999	44.59235	15.237097	101.27751	16.52703	44.591904	15.2373295	99.733444	18.108227	-2.18604	2.1969564	14.431809	-12.067222	-45.22067	3.6465392	619.1678373813629
6	924.26996	781.55536	1781.1216	87.78567	2169.1003	58.2001	2313.5786	2088.5247	1000.0	1000.0	23999	49.54816	20.088531	111.07375	16.765873	49.54804	20.089125	111.57476	18.630163	-1.8536972	2.5110514	16.306309	-11.813191	-50.223164	4.386016	748.526210308075
7	1850.4382	414.10327	2326.2883	1186.2158	2715.299	130.11348	2893.6824	2513.5413	1000.0	1000.0	27999	60.41017	26.24009	127.72652	19.09079	60.409676	26.240599	127.33596	20.59767	-1.4368236	2.742575	17.72714	-14.145032	-61.05103	5.3932652	877.995680809021
8	2607.1157	119.13086	2752.3652	2421.4	3487.8906	88.11847	3624.91	3333.4348	1000.0	1000.0	31999	74.20762	33.162247	153.90385	21.020779	74.20756	33.162228	155.43158	21.281212	-0.8682548	3.0777414	23.306885	-13.246342	-74.87225	6.9751697	1006.525851726532
9	3251.3357	196.05841	3437.9539	2948.3208	3681.7246	80.32299	3808.3728	3510.796	1000.0	1000.0	35999	92.28356	41.044426	181.5086	22.020535	92.28335	41.043926	180.42381	23.424076	-0.33028543	3.3457515	20.211012	-13.445817	-92.94995	8.452865	1133.2691814899445
10	3577.1006	142.62839	3710.1353	3353.5654	3804.2175	124.34848	4040.9211	3591.267	1000.0	1000.0	39999	112.54536	49.67777	210.26674	21.25373	112.54538	49.677895	209.13692	23.858868	0.17081656	3.585214	22.220715	-15.365295	-113.20336	9.3117485	1259.9316008090973
11	3686.011	198.60837	3908.4187	3485.7126	3773.6277	169.5797	4010.953	3548.9187	1000.0	1000.0	43999	133.70766	57.78175	238.09712	21.698643	133.70744	57.781727	239.99878	23.849174	0.5868366	3.793878	21.21486	-12.349057	-134.33179	10.789155	1385.5113334655762
12	3891.192	128.14662	4017.195	3678.066	4089.599	93.02096	4231.956	3954.3462	1000.0	1000.0	47999	154.48344	64.64182	259.632	22.675455	154.48318	64.64289	260.9926	24.925009	0.9165007	3.9336088	24.243866	-14.725463	-155.07184	11.73545	1511.2467834949493
13	3964.7358	81.96576	4067.9941	3838.6438	4519.652	85.82135	4649.8555	4337.919	1000.0	1000.0	51999	174.44759	70.48064	277.51367	23.848915	174.44702	70.48068	278.53876	25.288656	1.2313414	4.0647492	29.451477	-13.908622	-174.96828	12.405012	1635.7350490093231
14	4109.534	139.23743	4237.056	3896.8203	4655.3584	65.25688	4751.867	4535.595	1000.0	1000.0	55999	192.07304	75.11088	293.11563	24.698597	192.07259	75.11165	294.96835	22.783491	1.3623047	4.086079	25.271961	-13.014087	-192.51305	13.427037	1760.7740621566772
15	4384.34	63.296844	4457.4683	4282.9697	4705.936	68.72995	4848.082	4577.513	1000.0	1000.0	59999	208.78394	79.129715	318.60562	23.142431	208.78346	79.130264	318.17206	24.33214	1.5362134	4.1465144	26.747835	-13.804802	-209.18564	13.641135	1887.184608221054
16	4466.0522	48.1697	4522.507	4402.4805	4879.71	39.128727	4944.311	4796.21	1000.0	1000.0	63999	224.51505	82.27184	328.02487	20.866776	224.51494	82.271935	328.766	21.970734	1.6895307	4.1768193	23.82893	-14.019953	-224.86969	13.962098	2011.4888470172882
17	4619.432	86.249146	4742.152	4498.904	4885.149	53.61871	4992.014	4790.779	1000.0	1000.0	67999	239.19914	85.21936	341.47162	21.683134	239.1987	85.219444	342.52383	21.103622	1.7979902	4.2027493	29.612293	-12.193295	-239.51903	13.792108	2136.7562413215637
18	4611.0	59.480137	4662.8975	4510.1455	4855.6123	88.768425	5048.537	4722.4673	1000.0	1000.0	71999	253.0763	87.56246	354.3241	19.716139	253.07619	87.56231	356.29785	21.688719	1.9677298	4.2715907	33.47738	-13.666009	-253.37569	13.990152	2263.525183200836
19	4702.6143	101.5563	4867.89	4592.244	5042.8853	66.00703	5162.976	4943.134	1000.0	1000.0	75999	265.56403	89.74521	366.20142	15.166723	265.5638	89.745735	364.2085	17.84974	1.964702	4.2396407	31.964745	-12.502573	-265.81644	14.213229	2395.925036430359
20	4726.7983	71.83534	4839.2275	4640.9707	5084.951	135.16661	5344.687	4844.7305	1000.0	1000.0	79999	277.26923	91.02041	377.07132	17.93386	277.26917	91.0208	379.20792	17.72927	2.0141487	4.2467465	27.890064	-13.871601	-277.4891	14.367161	2538.4710388183594
21	4812.3594	68.205376	4928.725	4758.075	5106.499	67.74296	5190.3643	4986.0947	1000.0	1000.0	83999	288.2468	91.965004	387.313	22.27761	288.24643	91.965164	387.97656	20.845713	2.0993402	4.3224306	33.67591	-14.524256	-288.42062	14.428033	2687.9856860637665
