Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	2.0897162	5.1945176	26.064644	-10.199871	104.178116	40.174137	220.28398	71.53847	20.512821	217.5	3999	9.475565	7.701975	33.876736	-7.7747035	9.475696	7.702668	34.164497	-10.120125	-0.21579278	2.7755861	16.80255	-13.450275	-11.701735	1.3607045	59.25408172607422
2	1.6463972	5.6851835	38.69964	-11.254077	-35.83603	4.528645	-28.665222	-39.316757	19.492683	87.1	7999	47.126945	25.50415	154.60616	-44.085133	47.12894	25.504498	146.96207	-44.5386	4.3396993	4.3632264	29.655607	-13.200349	-54.431328	20.814491	136.72286438941956
3	18.986418	55.080837	273.42877	-8.343715	-7.109914	21.08292	17.438595	-63.999672	32.965813	68.2	11999	166.51355	54.121338	323.18405	-100.10712	166.5134	54.13422	317.10138	-100.396736	6.4498744	5.187685	53.236984	-14.496153	-181.69012	207.67654	215.37969160079956
4	-2.4544232	32.22355	178.81601	-50.470257	290.72867	87.12323	461.577	178.54251	63.28	191.5	15999	188.14568	52.1834	309.16623	-229.2598	188.14734	52.20155	307.4247	-253.40195	3.039716	4.7849026	60.02959	-15.113555	-196.94878	189.71744	294.17897486686707
5	105.82795	220.46892	928.5769	-57.473904	-37.578438	23.435247	5.703788	-80.90851	236.66667	120.5	19999	171.0853	49.074184	294.23355	-84.953606	171.08707	49.064636	298.2628	-91.62763	2.5733116	4.4438725	44.096283	-13.167656	-177.96461	126.88799	373.4149308204651
6	210.55241	105.279465	437.73306	38.770596	195.89171	78.1273	345.14832	78.780045	161.79167	127.5	23999	157.6473	45.298145	273.58792	-76.285286	157.64871	45.29723	274.2156	-94.97856	1.9027992	4.3762717	48.406273	-12.626271	-162.75542	123.03407	452.1164450645447
7	192.8009	101.07977	430.79346	-14.4655485	273.28873	98.56356	567.0569	214.70074	152.96297	171.5	27999	143.9981	41.590466	238.69627	-94.84159	143.9981	41.61048	233.44131	-125.567406	1.3924268	4.155852	44.839413	-14.36068	-147.82481	104.02134	531.3058576583862
8	218.03896	89.719986	367.64377	15.1510725	285.14844	24.56539	325.11905	257.4009	130.36667	161.7	31999	131.05469	38.504986	210.51183	-101.704895	131.05666	38.518482	212.89313	-88.80348	1.089478	3.9197085	43.832676	-13.812767	-134.0866	81.201	609.6576936244965
9	180.35327	119.34368	461.8302	-44.136044	245.96616	8.811754	267.33292	238.02986	189.04762	143.4	35999	121.73506	36.098774	188.9679	-96.47677	121.73613	36.097187	196.43633	-98.856255	1.0664635	3.760998	44.47472	-13.188267	-124.31508	68.53576	688.1096980571747
10	168.55217	131.00266	512.3675	-7.7329082	407.485	53.128998	493.03427	318.42734	169.91667	229.2	39999	113.65999	36.338688	178.60278	-68.9327	113.66213	36.334427	177.84302	-125.92557	0.98377913	3.609017	38.79863	-13.223903	-115.80284	64.614845	765.9480428695679
11	305.28992	216.03372	1100.7805	32.34927	76.903656	23.606178	111.94367	20.736294	211.94737	129.6	43999	105.77782	35.79307	171.00581	-121.4431	105.7806	35.775047	169.6864	-101.20269	0.9221996	3.6659846	59.81965	-12.307583	-107.61537	60.877796	843.064906835556
12	263.0194	93.30366	410.49457	38.7636	132.91772	76.89654	347.18658	64.19329	156.92	167.4	47999	101.44645	34.196472	163.72546	-75.703896	101.44866	34.182327	166.83957	-76.53868	0.955656	3.6518135	43.99268	-14.000889	-103.13931	53.49569	920.8221411705017
13	299.91953	210.18114	781.21234	29.255281	336.84665	10.032351	353.99503	313.9293	182.5	180.1	51999	99.77884	33.573875	161.30968	-81.86186	99.77951	33.572067	158.83269	-63.597527	0.8362611	3.504581	48.916195	-13.791001	-101.31641	47.502625	998.4619166851044
14	400.704	186.71336	1099.3945	79.62552	297.6896	7.0331416	307.2603	285.9295	216.54546	130.8	55999	99.54939	33.389923	155.42464	-76.17117	99.54997	33.383896	152.359	-66.2333	0.8616186	3.4578452	38.990673	-14.947977	-101.0339	42.456562	1076.9286890029907
15	397.17056	134.67981	701.22003	209.56528	336.36707	164.13788	591.84955	136.41258	192.2	269.7	59999	100.36267	33.88969	160.77315	-122.50525	100.36305	33.888855	156.38689	-101.73597	0.77738976	3.5511916	54.407024	-13.934049	-101.72419	39.325264	1158.2281095981598
16	359.6611	131.99846	590.835	34.70457	387.223	279.68564	908.68787	37.379433	203.4	371.3	63999	102.99313	33.898567	162.72081	-81.1067	102.99292	33.894108	160.78378	-117.66369	0.68062204	3.465266	45.60763	-14.273062	-104.31723	37.466953	1240.2203867435455
17	341.63766	204.17183	747.01306	36.061966	385.27933	60.893982	537.0973	297.5264	241.41176	182.3	67999	104.65338	34.400955	166.4089	-67.39037	104.65329	34.399208	162.59912	-82.138824	0.5755269	3.4629502	47.019398	-15.157778	-105.940834	38.78593	1322.207505941391
18	295.1075	178.87776	581.373	23.086487	502.47104	24.840874	534.24713	461.89816	207.0	254.5	71999	105.36169	35.35869	172.53777	-72.83363	105.36125	35.356647	166.75993	-73.961	0.5900708	3.342003	50.11927	-14.824457	-106.57989	40.93331	1406.7086052894592
19	333.325	213.0299	901.5066	56.816105	439.53546	42.208065	530.0386	395.88275	220.88889	213.6	75999	106.04268	36.807976	173.0458	-101.06038	106.04295	36.810863	172.58644	-66.253365	0.75315076	3.2326612	47.74435	-13.699772	-107.21204	44.90033	1496.5797352790833
20	369.0005	149.50629	593.4866	59.46201	301.41946	36.249516	393.19058	265.283	188.5238	154.8	79999	107.33099	37.798275	180.85132	-88.17714	107.33217	37.798832	179.68842	-93.85448	0.7590317	3.2657497	42.4011	-13.774799	-108.46961	45.851757	1592.083258152008
21	417.51422	99.93471	659.4294	261.77298	284.30325	29.708467	343.3108	249.12642	192.2381	132.7	83999	107.75264	38.1076	191.04636	-105.32185	107.75254	38.110126	181.83823	-100.29997	0.5981342	3.2638495	41.50224	-15.162169	-108.80506	43.05597	1687.5044214725494
22	453.98077	230.65945	1059.0272	18.838202	423.68365	76.12005	589.6078	349.60672	216.57895	192.3	87999	108.3792	38.45065	186.63818	-75.881454	108.37874	38.45404	186.80682	-127.82431	0.5650583	3.2671049	46.657314	-17.699856	-109.37238	40.37054	1786.3283805847168
23	480.15338	249.44388	1230.4991	74.718834	84.37275	100.442604	383.78693	30.878893	250.125	155.0	91999	109.43758	38.7503	183.76724	-82.49997	109.43879	38.745186	187.10728	-52.749027	0.61095995	3.2633731	50.326576	-15.182864	-110.443405	42.730595	1885.793196439743
24	417.5684	259.70203	1035.1002	25.143785	383.00336	162.22034	704.5101	193.94176	214.38889	191.8	95999	111.60319	38.860485	186.6442	-68.73634	111.60405	38.860886	184.76216	-76.06223	0.6425361	3.259913	44.614246	-15.855276	-112.654465	42.678734	1986.0919768810272
25	392.66757	149.1281	750.5201	44.423058	250.42786	13.740929	271.65747	234.80603	179.52174	106.1	99999	113.79461	39.858917	196.32991	-73.377815	113.79611	39.856586	192.03426	-73.760605	0.6386613	3.2020633	48.18466	-13.678404	-114.768875	43.61129	2085.49915266037
26	389.6296	134.12372	767.6071	31.284042	385.70953	101.969604	631.23773	248.53423	176.22728	198.4	103999	115.85547	40.32319	193.0809	-60.791748	115.8564	40.320683	193.3578	-112.70629	0.54780346	3.24324	45.158165	-16.638762	-116.78783	41.988594	2185.3838987350464
27	460.98224	198.14812	1032.2462	281.3281	376.93317	74.75361	513.23987	267.0286	196.85	144.1	107999	117.27173	41.054466	195.2078	-117.07777	117.27268	41.055077	193.0176	-85.69537	0.5044736	3.217101	52.619102	-13.655421	-118.18447	42.07564	2286.974403858185
28	520.781	192.50116	1013.3208	251.44614	806.12775	232.64607	1114.9873	369.98242	218.52632	514.4	111999	118.14774	42.169533	199.90207	-103.36519	118.14874	42.166714	199.33516	-82.208405	0.5106101	3.2161787	45.91327	-18.417864	-119.003105	43.42396	2391.0305321216583
29	575.8429	448.55093	1914.8484	87.13683	374.14398	22.982595	411.3903	331.71857	250.5625	141.2	115999	119.41363	42.625355	208.46751	-91.28667	119.41527	42.622368	208.0099	-83.03632	0.560314	3.2510061	47.942356	-15.006653	-120.28125	42.225086	2493.3130280971527
