Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-1196.4927	325.022	-775.8597	-1828.8157	200.0	0.22545876	0.21242964	0.48115832	-0.20409459	4000	-4.339218e-08	150073.11	-0.0036482755	-5839.3438	0.91893786	0.0039561517	0.0475	79.0	3.9364686012268066
1	-1250.1649	289.24982	-819.5339	-1698.9911	200.0	-8.42845	1.0073897	-4.8663187	-9.424641	8000	4.014969e-07	154687.42	-0.004737245	-5408.8125	0.9008183	0.004876318	0.0485	79.0	7.627269506454468
2	-1206.6841	195.9133	-874.2117	-1688.682	200.0	-16.37273	0.20250115	-15.446507	-16.577011	12000	-6.2942505e-08	133457.78	-0.003754511	-3908.6094	0.90831	0.0035999827	0.03825	79.0	11.412654399871826
3	-1109.9025	239.6673	-761.1003	-1666.1218	200.0	-22.390621	0.10507946	-21.999952	-22.503149	16000	-5.2452087e-09	111589.28	-0.0043478385	-3084.2266	0.8870239	0.0034690707	0.04175	79.0	15.174579381942749
4	-1249.8357	282.14615	-855.6305	-1816.8928	200.0	-27.706099	0.04095603	-27.548496	-27.745121	20000	3.33786e-08	137734.86	-0.0050054207	-3588.4531	0.88405776	0.003577556	0.05925	79.0	18.95580244064331
5	-1091.2322	244.5396	-752.6984	-1596.7206	200.0	-33.28411	0.039137732	-33.109188	-33.327885	24000	2.4318695e-08	99555.61	-0.005419897	-2594.3828	0.8493729	0.004346974	0.0545	79.0	22.63419222831726
6	-1169.1234	243.36113	-769.2512	-1673.1273	200.0	-38.127888	0.021103075	-38.006187	-38.14846	28000	3.242493e-08	111993.99	-0.0057536317	-2901.5469	0.82981294	0.0063547897	0.05475	79.0	26.322155475616455
7	-1109.2538	260.551	-752.37335	-1637.0693	200.0	-43.18665	0.021918975	-43.090027	-43.209248	32000	9.202957e-08	98049.8	-0.004684241	-2554.3125	0.84062123	0.006790152	0.044	79.0	30.17881464958191
8	-1060.6477	244.4233	-758.8861	-1539.489	200.0	-47.999916	0.013585294	-47.960766	-48.01683	36000	-7.43866e-08	87497.336	-0.007014399	-2300.8516	0.81523377	0.004177347	0.05175	79.0	33.843937158584595
9	-1096.3177	199.31522	-767.9907	-1437.1389	200.0	-52.603584	0.008061116	-52.578537	-52.613564	40000	1.9073487e-09	89017.664	-0.0036160932	-2388.5938	0.8030266	0.0036972153	0.03	79.0	37.51117277145386
10	-1072.073	212.2666	-749.13947	-1595.2946	200.0	-57.30825	0.006023168	-57.28769	-57.316235	44000	6.2942505e-08	81670.37	-0.00661674	-2173.4219	0.8086393	0.0048060273	0.06575	79.0	41.2055389881134
11	-1088.9719	225.334	-751.3053	-1587.1887	200.0	-61.84989	0.0052484274	-61.830486	-61.856213	48000	-2.2888184e-08	81443.53	-0.003306254	-2107.8125	0.78465825	0.0046758843	0.02975	79.0	45.04823184013367
12	-1068.8518	223.35663	-686.5827	-1626.5061	200.0	-66.35047	0.0052624047	-66.33499	-66.356766	52000	3.051758e-08	76809.57	-0.0036879692	-2017.6094	0.7825185	0.003445436	0.03575	79.0	48.73738193511963
13	-1157.0503	207.15408	-852.42194	-1586.6035	200.0	-70.79624	0.003899122	-70.782776	-70.80021	56000	-1.2779236e-07	85170.8	-0.003943826	-2248.2031	0.781547	0.004301065	0.02975	79.0	52.552019357681274
14	-1043.6177	176.26561	-729.25214	-1407.4197	200.0	-75.49699	0.004367977	-75.48303	-75.50225	60000	5.7220458e-08	66565.41	-0.003363495	-1787.7891	0.7917919	0.0035595	0.0345	79.0	56.20156979560852
15	-1148.1956	193.06514	-831.1393	-1639.4751	200.0	-79.768936	0.003378504	-79.75743	-79.77227	64000	2.040863e-07	80047.77	-0.0048629493	-2121.711	0.77708495	0.0033036289	0.061	79.0	59.9761323928833
16	-1055.6996	164.91081	-856.99384	-1556.3358	200.0	-84.39739	0.003723175	-84.38764	-84.402016	68000	-4.482269e-08	64339.617	-0.0042472724	-1794.0977	0.75233257	0.0020318045	0.03175	79.0	63.74067831039429
17	-970.94073	121.16893	-749.5654	-1244.2673	200.0	-88.73075	0.003021549	-88.7242	-88.73521	72000	-1.2779236e-07	51329.008	-0.0054992065	-1471.9844	0.76023674	0.005439106	0.05025	79.0	67.52101397514343
18	-1093.2825	194.17488	-752.87915	-1513.6678	200.0	-92.699326	0.002274018	-92.69313	-92.70209	76000	2.193451e-08	68868.27	-0.0032678803	-1904.6094	0.7662525	0.0036990347	0.03025	79.0	71.25339651107788
19	-1029.7455	146.70865	-753.8056	-1343.8469	200.0	-97.19206	0.0021095783	-97.186	-97.194695	80000	-1.1825561e-07	54716.53	-0.004250387	-1540.4531	0.7542318	0.0034418588	0.04825	79.0	74.95261216163635
20	-1018.9842	163.87296	-691.4017	-1346.0107	200.0	-101.32366	0.0017375074	-101.31897	-101.325935	84000	8.583069e-08	51678.688	-0.0035904676	-1427.5938	0.7411249	0.0040507764	0.0275	79.0	78.75903940200806
21	-1044.1647	116.90129	-862.36334	-1234.4818	200.0	-105.3212	0.001377429	-105.31711	-105.323	88000	-1.1444092e-08	52464.887	-0.0045200107	-1487.7031	0.73990375	0.0029250965	0.045	79.0	82.54174494743347
22	-1064.6455	192.14645	-741.7554	-1490.6263	200.0	-109.42875	0.0013515069	-109.425575	-109.43034	92000	1.1634827e-07	55040.72	-0.0045814407	-1459.207	0.7222519	0.003729601	0.05125	79.0	86.31067490577698
23	-990.2562	194.63185	-755.3767	-1503.7413	200.0	-113.5413	0.0013637792	-113.53726	-113.543106	96000	-4.1007997e-08	44865.824	-0.005075083	-1163.2734	0.69434375	0.004008271	0.03925	79.0	90.00298166275024
24	-1014.1918	165.1255	-751.6853	-1277.095	200.0	-117.27594	0.0011924439	-117.2723	-117.27747	100000	-9.1552735e-08	44773.42	-0.004774411	-1215.8672	0.67515284	0.0061396915	0.0425	79.0	93.76019644737244
25	-973.24725	135.4561	-749.2617	-1249.2501	200.0	-121.10389	0.0011159468	-121.10106	-121.10542	104000	1.2397766e-07	38909.72	-0.0055251583	-1046.1094	0.70288074	0.0077424	0.06175	79.0	97.53223609924316
26	-1057.04	156.0321	-758.0561	-1347.7615	200.0	-124.71839	0.0010338844	-124.7152	-124.71959	108000	3.8146972e-08	47236.67	-0.005712417	-1284.8047	0.66561955	0.005706404	0.0595	79.0	101.44472789764404
27	-986.06775	211.64587	-743.5458	-1540.8698	200.0	-128.72313	0.0010731835	-128.72075	-128.72449	112000	-8.583069e-08	40761.96	-0.005088885	-1079.3906	0.6426461	0.0047845086	0.042	79.0	105.0885968208313
28	-1012.2218	131.71556	-845.0595	-1326.8435	200.0	-132.47432	0.0008875774	-132.47192	-132.47546	116000	-5.4359436e-08	39051.152	-0.006371084	-1046.4062	0.67370063	0.006911433	0.0565	79.0	108.74464631080627
29	-986.0075	188.60922	-730.12823	-1370.2284	200.0	-136.18962	0.0010079449	-136.18718	-136.19083	120000	1.0490417e-08	37534.637	-0.005491716	-926.1914	0.661357	0.005073542	0.052	79.0	112.39747071266174
30	-966.4391	207.86577	-632.3453	-1543.1093	200.0	-139.73631	0.0010004377	-139.73392	-139.73758	124000	-5.531311e-08	34961.938	-0.004666429	-842.33594	0.6631624	0.0041891607	0.04225	79.0	116.10996627807617
31	-899.7108	152.54608	-686.6918	-1288.4495	200.0	-143.15706	0.00099237	-143.15479	-143.15843	128000	5.3405763e-08	24971.88	-0.0054285233	-606.48047	0.6514922	0.005629519	0.05325	79.0	119.89602065086365
32	-1029.9281	167.92621	-804.2344	-1333.6196	200.0	-146.1229	0.0009907417	-146.12054	-146.12404	132000	9.536743e-09	38743.895	-0.0053644422	-1023.20703	0.63267523	0.005665159	0.04225	79.0	123.68751311302185
33	-900.05975	150.82956	-746.16205	-1317.615	200.0	-149.92915	0.0008818741	-149.92726	-149.93036	136000	-4.7683717e-08	24657.557	-0.0054453	-565.69727	0.6547753	0.0053158486	0.04325	79.0	127.47292590141296
34	-951.4448	199.35408	-715.3919	-1371.4836	200.0	-152.89612	0.0008204712	-152.8943	-152.89713	140000	5.722046e-09	29901.277	-0.0043444354	-668.69336	0.66974413	0.0038407291	0.04	79.0	131.33808064460754
35	-986.68976	207.69572	-625.0782	-1622.2761	200.0	-156.08153	0.0007879106	-156.07962	-156.08246	144000	-2.8610229e-08	32477.033	-0.0062662894	-766.99414	0.6658098	0.0045461175	0.054	79.0	135.1730215549469
36	-946.0161	119.23412	-631.1287	-1101.3533	200.0	-159.54309	0.0008154003	-159.54117	-159.5441	148000	4.9591065e-08	25375.97	-0.004175677	-622.74023	0.66925335	0.0038108963	0.0415	79.0	138.99750232696533
37	-972.15985	186.12057	-759.0322	-1411.0757	200.0	-162.73378	0.0008456138	-162.73187	-162.73477	152000	1.9073487e-09	29678.322	-0.0028854941	-706.50195	0.6753061	0.0044517326	0.03225	79.0	142.7780158519745
38	-944.35693	146.3257	-677.96924	-1290.5654	200.0	-166.13972	0.0007862122	-166.13808	-166.14069	156000	-3.6239623e-08	25548.559	-0.0049351435	-577.3594	0.6913228	0.005287852	0.0475	79.0	146.4993908405304
39	-934.52216	138.51779	-748.1317	-1349.519	200.0	-169.29031	0.0007351928	-169.28867	-169.29123	160000	9.536743e-09	24316.59	-0.0051897974	-503.5039	0.7050936	0.005755747	0.05475	79.0	150.28366041183472
40	-1013.4886	149.45445	-761.121	-1305.6669	200.0	-172.26572	0.0007528742	-172.26405	-172.26656	164000	-1.3351441e-08	30357.377	-0.0057983547	-805.2324	0.6885447	0.002987755	0.0485	79.0	154.1077721118927
41	-1018.9269	153.47966	-777.65155	-1325.1414	200.0	-176.01244	0.00068914355	-176.01065	-176.0132	168000	-5.722046e-09	29960.084	-0.0056825066	-722.05273	0.6402481	0.0068863044	0.06225	79.0	157.89257049560547
42	-951.98206	141.79909	-758.3033	-1243.6409	200.0	-179.65456	0.0007427477	-179.65302	-179.65547	172000	-3.528595e-08	23715.477	-0.005124751	-510.11328	0.6174668	0.006339256	0.04425	79.0	161.62113499641418
43	-944.72736	118.02432	-760.5349	-1228.0475	200.0	-182.77461	0.00068312325	-182.77315	-182.77544	176000	3.71933e-08	21473.598	-0.0041738055	-437.5957	0.60396075	0.0041690744	0.031	79.0	165.5471179485321
44	-866.209	114.001526	-737.88574	-1106.9341	200.0	-185.68549	0.00070038484	-185.6842	-185.68643	180000	-1.9073487e-09	16430.98	-0.0046914653	-237.06445	0.59265405	0.005174354	0.03425	79.0	169.4093074798584
45	-974.11346	188.8156	-710.9074	-1379.5342	200.0	-187.89839	0.00069651427	-187.89702	-187.89919	184000	-1.7166137e-08	25135.895	-0.0037538705	-436.83398	0.5808614	0.002893942	0.0355	79.0	173.10614490509033
46	-966.923	145.23843	-754.32056	-1377.2635	200.0	-190.83983	0.00071546604	-190.83842	-190.84065	188000	1.4305114e-08	23496.86	-0.0044065937	-437.95508	0.5614011	0.005067253	0.04075	79.0	176.84825110435486
47	-915.22266	182.22693	-626.89825	-1381.3175	200.0	-193.87578	0.0007310169	-193.87437	-193.87665	192000	-6.6757204e-09	20176.988	-0.0046867044	-255.05273	0.5417092	0.002333032	0.0455	79.0	180.4886748790741
48	-870.7095	89.778046	-692.41736	-1081.1517	200.0	-196.26761	0.0007382674	-196.26627	-196.2686	196000	1.2397766e-08	15582.744	-0.0041684913	-169.17383	0.51684225	0.0033260337	0.04675	79.0	184.14663362503052
49	-929.02136	138.06673	-626.5677	-1302.8221	200.0	-198.23782	0.0007455042	-198.23634	-198.2387	200000	-3.4332274e-08	19082.725	-0.0038245607	-249.40234	0.5187797	0.007122808	0.03025	79.0	187.87921142578125
50	-866.133	169.59099	-499.15744	-1247.5997	200.0	-200.61632	0.00081804127	-200.6149	-200.61734	204000	-3.8146972e-08	16226.891	-0.009467979	-114.211914	0.514168	0.006497253	0.07975	79.0	191.6537618637085
51	-877.89386	133.94313	-723.4251	-1245.4813	200.0	-202.31876	0.0008637116	-202.31712	-202.31981	208000	-1.3351441e-08	14856.223	-0.006442809	-145.73242	0.4822805	0.0061520566	0.06375	79.0	195.416654586792
52	-937.65704	211.36897	-626.26227	-1316.8856	200.0	-204.20728	0.0009468719	-204.20537	-204.20836	212000	1.9073487e-09	22001.988	-0.0049716863	-246.4043	0.4549285	0.0062861824	0.03375	79.0	199.22893166542053
53	-951.91876	180.88327	-710.4508	-1343.0359	200.0	-206.69174	0.0010040541	-206.68951	-206.6928	216000	-1.1444092e-08	20737.932	-0.005731883	-236.83398	0.47203806	0.005151258	0.03075	79.0	203.0086371898651
54	-952.7629	196.90422	-627.5553	-1453.3593	200.0	-209.20186	0.001174376	-209.1993	-209.20306	220000	2.4795533e-08	21182.988	-0.0060825837	-273.89062	0.48031694	0.0074808244	0.056	79.0	206.77839422225952
55	-849.7323	172.32417	-542.691	-1294.2203	200.0	-211.9255	0.0013851925	-211.92302	-211.92717	224000	2.2888184e-08	16029.819	-0.003991251	-52.74707	0.48079583	0.005526412	0.02975	79.0	210.51417779922485
56	-852.5843	112.57383	-632.35974	-1089.1737	200.0	-213.23825	0.0016215018	-213.2348	-213.24008	228000	-2.861023e-09	14202.28	-0.0046948246	-34.820312	0.48109156	0.0043585123	0.0425	79.0	214.25426363945007
57	-855.11554	160.47722	-703.8044	-1417.5251	200.0	-214.25606	0.002528211	-214.25027	-214.25893	232000	2.002716e-08	14799.932	-0.004471119	-64.35449	0.4773033	0.006929753	0.041	79.0	217.94110226631165
58	-874.6418	169.71803	-627.5812	-1360.1008	200.0	-215.6337	0.0047294954	-215.61697	-215.63824	236000	0.0	15595.138	-0.0059031774	-746.7959	0.4716799	0.0052188467	0.038	79.0	221.63968968391418
59	-896.3795	156.67987	-683.4113	-1262.9448	200.0	-205.91382	22.166296	-100.74142	-217.3065	240000	2.3841858e-08	17058.371	-0.0041206367	-842.1328	0.4752531	0.0051665306	0.0375	79.0	225.33842754364014
60	-961.11017	234.27742	-743.4457	-1445.0039	200.0	-200.50606	25.132881	-146.87994	-220.09407	244000	4.5776368e-08	21886.773	-0.0044447356	-808.56836	0.46723455	0.0051237713	0.0355	79.0	229.0165557861328
61	-973.45	336.6226	-628.73926	-1712.5898	200.0	-204.30324	22.401682	-159.40553	-223.9376	248000	-4.386902e-08	27163.707	-0.007835821	-730.5781	0.45736325	0.005935101	0.065	79.0	232.7976520061493
62	-970.43616	197.66975	-655.6277	-1287.8196	200.0	-206.3057	27.409277	-142.74814	-228.33698	252000	-1.6212464e-08	19199.396	-0.004792168	-1197.1973	0.46317673	0.003104879	0.03525	79.0	236.57827639579773
63	-870.0338	207.55148	-620.8847	-1397.0587	200.0	-177.251	42.91095	-103.67804	-232.6932	256000	2.8610229e-08	15130.838	-0.0031592809	-757.44727	0.45524117	0.0040331017	0.02225	79.0	240.39477825164795
64	-903.6258	196.20294	-625.2496	-1333.6626	200.0	-193.79	37.777058	-114.4377	-236.02351	260000	-9.536744e-10	15726.475	-0.0055301297	-513.1553	0.4505816	0.004965527	0.061	79.0	244.08724331855774
65	-923.84033	314.19144	-624.3981	-1633.74	200.0	-201.59763	33.353832	-134.61931	-239.12416	264000	2.2888184e-08	20921.793	-0.0059510064	-741.4707	0.43910128	0.007092822	0.07825	79.0	247.7581822872162
66	-899.4945	242.58098	-625.8397	-1650.1152	200.0	-217.17383	29.956627	-129.49348	-242.8041	268000	1.525879e-08	16197.086	-0.005027475	-792.0215	0.41089895	0.004736143	0.04925	79.0	251.58171677589417
67	-947.02264	238.15077	-619.9669	-1599.5957	200.0	-208.79187	42.664433	-109.50011	-246.101	272000	-1.7166137e-08	17698.225	-0.0068691866	-1472.9502	0.41101715	0.004673848	0.05925	79.0	255.344482421875
68	-837.758	153.62447	-635.9256	-1244.3771	200.0	-176.21979	60.213463	-35.077156	-250.01349	276000	-9.536743e-09	11591.335	-0.0053898813	-1490.7607	0.4003269	0.008223724	0.06425	79.0	259.01050567626953
69	-825.72394	122.39838	-643.9737	-1127.117	200.0	-185.9338	42.525738	-122.924774	-252.49788	280000	-3.6239623e-08	9481.97	-0.005926429	-734.83887	0.3786189	0.0073620137	0.04575	79.0	262.6600353717804
