Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-251.20557	308.02612	-7.517329	-744.35254	378.8889	-0.08370001	0.095031925	0.22399376	-0.39877987	4000	1.07765196e-07	3167.8179	-0.020428145	-886.6521	0.9189443	0.015230214	0.23825	8.0	6.3466057777404785
1	-84.33227	166.01114	-2.7150314	-609.5664	158.89473	-9.378174	0.28249857	-5.1713347	-9.620413	8000	1.4185906e-08	1567.7705	-0.058502305	-332.95776	0.916567	0.015186521	0.2285	68.0	13.991236686706543
2	-90.90354	141.43344	-9.750425	-545.01654	156.86957	-14.865771	0.17497309	-7.46132	-14.939206	12000	1.6093255e-08	966.1695	-0.017469214	-175.4096	0.9006328	0.015518722	0.242	10.0	20.44533348083496
3	-75.1441	110.355125	1.6966683	-573.4525	133.5	-18.79591	1.1993464	11.395173	-18.96779	16000	-3.7670137e-08	816.69165	-0.059050668	-123.63397	0.89879376	0.015078148	0.256	71.0	28.258405447006226
4	-91.92852	143.43784	12.11512	-540.5382	169.18182	-22.203976	2.363895	21.785648	-22.47436	20000	1.6450882e-08	684.66125	-0.018316204	-91.17639	0.88891834	0.015991367	0.2425	10.0	34.802812576293945
5	-80.80478	121.32999	-1.4229441	-456.18448	173.69565	-25.020273	3.5473807	24.683681	-25.558693	24000	-7.390976e-09	409.36664	-0.016816914	-34.559326	0.88733774	0.015458499	0.21525	7.0	41.85577726364136
6	-132.83017	194.4853	7.306191	-537.1703	276.57144	-26.765062	3.3739376	25.620058	-27.255281	28000	2.6226044e-09	541.7282	-0.013321808	-95.8884	0.88564676	0.016961435	0.18775	6.0	48.80502009391785
7	-77.19866	131.88884	15.325446	-485.09982	180.90909	-29.759527	3.2710452	28.635592	-30.284765	32000	-1.1205673e-08	418.50595	-0.012107886	-74.637634	0.88387096	0.016223488	0.19725	6.0	55.04620432853699
8	-57.238182	92.166336	10.438479	-426.2336	121.80769	-26.311255	8.65359	26.932993	-31.214954	36000	-5.722046e-09	503.538	-0.012977681	-90.07547	0.8819716	0.016308274	0.2115	7.0	61.26782512664795
9	-96.659485	117.19036	-1.077038	-451.85776	187.19048	-28.14263	6.6916747	19.562702	-32.28867	40000	3.0994416e-09	335.02393	-0.012998092	-84.68298	0.8797141	0.016742341	0.19925	7.0	68.09573674201965
