Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	9.18901	3.2510912	27.757837	4.5471926	12.64557	-0.29331276	0.058436945	-0.14467433	-0.48444992	4000	-9.298325e-09	35.026516	-0.017524458	-28.43116	0.9189426	0.015746135	0.23175	3.0	4.3890557289123535
1	10.977769	4.391017	30.852148	4.348347	14.213523	4.22629	1.7917889	6.9511275	-0.6904315	8000	-9.536743e-09	13.434732	-0.031164704	-4.982663	0.91863614	0.015477673	0.20975	3.0	8.739048957824707
2	14.658794	8.259651	64.58096	5.904109	17.128756	5.8905544	2.9130783	10.053143	-1.1306679	12000	-1.3589859e-08	41.177807	-0.029894609	-10.376364	0.9183718	0.017605552	0.2155	3.0	13.588150024414062
3	21.862722	20.447203	161.86308	4.2869954	22.055555	9.147709	4.25726	14.70553	-3.400802	16000	-6.3180923e-09	279.52814	-0.026268369	-60.366043	0.91803265	0.01514462	0.1965	3.0	18.93298888206482
4	46.39438	47.012688	226.46259	6.295361	34.9823	17.110342	6.712076	23.531303	-7.2581882	20000	-4.2915342e-09	1155.7479	-0.012036488	-280.08704	0.91752017	0.020823658	0.3335	5.0	23.81595253944397
5	94.55514	70.14121	273.60922	8.635851	57.014286	31.020214	8.014931	35.277084	-14.466209	24000	1.1503697e-08	2044.8132	-0.0104272	-526.37354	0.91640615	0.0161665	0.224	7.0	28.928981065750122
6	133.85092	65.931366	254.61116	14.018326	72.4	45.66669	5.106978	46.970745	-5.751849	28000	1.9431114e-08	1964.2113	-0.009449389	-394.65454	0.91446555	0.015213545	0.153	15.0	34.04281735420227
7	153.66342	61.107414	243.75967	22.731205	77.411766	54.547462	6.9919596	56.03521	-10.495288	32000	-9.1195105e-09	1789.9202	-0.013809448	-337.25745	0.91163737	0.004433989	0.0745	79.0	40.33333611488342
8	167.76863	52.83392	247.65091	49.126472	81.265305	59.867947	10.578958	63.87142	5.714841	36000	-2.4795533e-08	1540.2059	-0.0070355744	-293.77466	0.9045079	0.015127055	0.166	9.0	44.8573956489563
9	184.22787	56.660454	254.24147	57.906265	89.61364	61.3742	17.613085	70.723526	-12.30266	40000	-2.7656554e-08	1453.1348	-0.013154445	-304.37476	0.90485674	0.0056164656	0.072	79.0	51.00683379173279
10	194.08511	43.520786	254.72855	68.97513	90.72093	66.70599	18.988853	77.43954	0.6284398	44000	1.0967255e-08	1125.5217	-0.013509452	-223.50635	0.88935256	0.0090109	0.08725	79.0	56.75883603096008
11	178.4044	52.04311	252.16084	30.093605	84.55319	74.90482	17.923765	83.61735	0.088339865	48000	-7.629395e-09	1012.20575	-0.01662681	-157.84161	0.8920934	0.01464066	0.0985	79.0	62.79012203216553
12	200.46732	42.013084	240.27968	81.76396	92.23256	71.14467	23.727226	87.311646	5.5373907	52000	-7.867813e-09	859.03424	-0.01656455	-177.47833	0.88240176	0.0079454705	0.091	79.0	68.31068348884583
13	210.07666	28.149433	254.20203	96.020325	95.04762	76.4861	25.309883	92.11366	1.5843793	56000	-6.568432e-08	675.08856	-0.013217629	-158.6828	0.8833099	0.005487822	0.084	79.0	74.71612977981567
14	212.69188	24.500742	242.06815	99.96043	95.97561	79.13691	27.230782	96.99558	-0.725865	60000	2.95043e-08	495.4512	-0.013822132	-118.72366	0.886139	0.008981218	0.09875	79.0	80.40338277816772
15	223.39488	17.345974	260.25418	158.91331	100.51282	80.08694	29.549482	101.26815	-3.3557131	64000	-1.9550324e-08	417.98236	-0.014805241	-115.87839	0.87660784	0.009533648	0.12	79.0	86.8033721446991
16	236.58745	19.18524	286.03232	212.07184	104.23684	83.37967	30.669481	105.55984	-3.524459	68000	1.8835069e-08	461.66913	-0.0044902	-134.16956	0.87640953	0.015696377	0.212	5.0	91.37550854682922
17	243.69943	37.279293	309.0301	132.91045	109.47222	89.96678	29.97262	110.10759	-4.7806478	72000	1.2755394e-08	636.02875	-0.007841746	-131.16824	0.8763651	0.017379481	0.2125	4.0	96.13094139099121
18	284.6313	44.12344	336.9643	136.6869	128.03226	91.33699	31.070875	113.99434	-9.9133415	76000	2.0503998e-08	924.6027	-0.006826676	-264.54822	0.87580305	0.017454235	0.2265	3.0	101.44568133354187
19	289.9546	56.441998	350.42795	126.141685	132.03334	98.45672	30.090567	119.063866	-53.84409	80000	2.384186e-10	940.4245	0.0003836841	-188.34674	0.87527484	0.015822332	0.18225	4.0	105.80739641189575
20	315.25043	66.10872	383.19327	74.997826	143.22223	99.48328	33.519646	123.1735	-5.8588037	84000	1.3351441e-08	956.15515	-0.018225536	-283.2542	0.8744336	0.008685865	0.1375	79.0	111.73846817016602
21	319.09595	35.722538	386.0739	234.24149	142.57143	107.02607	33.13692	127.70579	-18.403044	88000	-1.7762185e-08	544.39307	-0.0044744965	-138.85806	0.8640294	0.019284222	0.21925	4.0	116.43724060058594
22	304.11905	51.345654	380.72128	130.7618	136.89655	112.42853	31.787083	131.97028	-0.10495579	92000	4.053116e-09	800.028	-0.014753402	-258.3028	0.8636444	0.007734367	0.099	79.0	123.6835572719574
23	320.17557	33.74075	367.50723	180.94073	142.59259	103.56834	37.31483	134.80365	3.3026104	96000	2.4795533e-08	558.672	-0.014202793	-244.88086	0.8647771	0.008458498	0.11525	79.0	129.613126039505
24	336.35638	21.007736	387.48703	286.40955	145.85185	110.91991	37.2239	137.9589	3.4950466	100000	1.9133092e-08	320.363	-0.015121385	-103.49922	0.8546975	0.0085760625	0.098	79.0	135.33924388885498
