Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
95	438.84598	284.261	744.2898	111.53435	611.4313	303.38113	892.20087	23.202168	620.5	804.7	379999	98.87741	15.045138	163.98952	-74.16214	-100.26399	6.713333	6310.062698364258
96	475.60574	286.93195	822.70264	20.619913	375.7378	293.23068	836.404	76.79516	652.8571	792.9	383999	99.24977	15.125659	161.54114	-59.6713	-100.6675	6.967773	6386.80859041214
97	424.29965	291.23807	845.88837	97.56334	254.9971	624.7461	968.82306	-644.3918	561.8571	848.2	387999	99.61301	15.370272	172.48602	-102.87513	-101.00064	7.0728645	6465.049933195114
98	435.66928	294.59366	684.50037	2.5642757	508.9602	313.80984	930.9351	38.538563	663.6667	729.3	391999	99.95737	15.531306	149.79803	-68.170006	-101.353935	6.677443	6541.450120925903
99	615.7882	252.03491	887.6728	156.15767	704.0352	377.87875	1146.2339	96.29785	839.4	746.6	395999	100.03543	15.623672	153.96867	-119.23489	-101.40865	6.730889	6617.045614480972
100	587.151	247.62515	767.5994	161.4059	567.87665	263.01352	815.71173	24.855736	799.75	730.9	399999	100.08795	15.548941	153.53227	-104.57001	-101.43709	6.4065437	6693.500613212585
101	402.84464	318.46024	787.25574	0.8261996	611.0821	261.74734	850.5617	12.775703	530.0	901.2	403999	100.18056	15.446204	153.70856	-62.60841	-101.535255	6.494162	6773.0774538517
102	804.5078	94.918495	960.94995	716.1563	174.85928	277.58502	791.93756	-11.401526	1000.0	541.3	407999	100.35765	15.338709	151.66061	-69.35598	-101.697815	6.2800274	6848.148401260376
103	705.5958	284.88406	934.2532	148.32692	692.3033	274.44733	1003.3758	256.09833	840.8	789.5	411999	100.59837	15.383322	153.92046	-81.7445	-101.93993	6.3306746	6926.838800668716
104	423.93036	322.59866	831.0727	38.78995	536.7247	307.6138	885.39386	54.180363	536.0	692.7	415999	101.18255	15.528967	155.12173	-71.28314	-102.56236	6.519577	7004.097118377686
105	662.5912	193.04478	800.2663	332.64194	642.9374	345.58246	1224.8315	144.6545	823.25	657.7	419999	101.75791	15.647482	157.16072	-79.318695	-103.09925	6.176933	7080.808505535126
106	439.6451	309.1736	854.7226	20.163334	210.1772	251.3895	707.3085	7.8951664	540.6667	357.6	423999	102.36478	16.04274	156.46371	-61.48711	-103.71981	6.242219	7154.993222951889
107	573.58484	279.95523	765.4902	17.75596	724.9313	167.82405	847.6623	246.30145	805.2	922.2	427999	102.85211	16.702484	155.78418	-77.818	-104.19885	6.8123946	7235.947944641113
