Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	8.558887	4.251497	31.0	3.0	8.558887	-0.06846602	0.037185304	0.037121475	-0.140011	4000	-5.2213668e-08	48.397736	-0.015127534	-34.493004	0.91893786	0.015205599	0.19625	8.0	5.115556955337524
1	10.366234	5.439003	31.0	3.0	10.366234	5.6434073	1.0896432	6.813024	-0.14684367	8000	-1.0967255e-08	22.615774	-0.021727867	-2.5967255	0.91655564	0.016427835	0.1725	8.0	10.542016506195068
2	11.582608	6.7844443	66.0	4.0	11.582608	6.9607344	1.3746945	8.245994	-0.105699144	12000	1.9073487e-09	36.9572	-0.020014955	-3.1124535	0.91409516	0.016851304	0.1885	9.0	15.496370792388916
3	14.393502	8.078609	62.0	4.0	14.393502	8.0203495	1.6546147	9.867198	-0.604892	16000	1.2874604e-08	46.18348	-0.01747349	-4.2444115	0.9112681	0.015465291	0.16625	10.0	21.285249948501587
4	17.751112	10.186279	76.0	4.0	17.751112	9.4533	2.1815047	11.872947	-0.23755808	20000	-5.2452087e-09	65.14208	-0.01617928	-11.558914	0.9082052	0.015269203	0.18925	15.0	26.716968297958374
5	21.912088	10.47881	60.0	7.0	21.912088	11.032147	3.2519157	14.789305	-1.1379555	24000	-3.3378602e-09	58.332912	-0.024899703	-10.795933	0.90383315	0.012793974	0.1745	79.0	35.394025564193726
6	29.917294	15.549119	93.0	6.0	29.917294	12.16208	4.6240897	17.505575	-1.6226976	28000	-2.5868415e-08	113.567825	-0.019990759	-33.188904	0.88847154	0.015458817	0.1615	18.0	40.09417676925659
7	40.591835	20.91569	117.0	6.0	40.591835	15.424156	7.027211	24.166574	-2.2414207	32000	4.053116e-08	178.21632	-0.014039091	-48.964447	0.88499224	0.015220877	0.17325	8.0	44.86023473739624
8	50.910255	25.994175	133.0	13.0	50.910255	22.462172	7.1384854	29.695297	-1.3132063	36000	-3.5762787e-10	207.1791	-0.009382532	-41.050385	0.88284874	0.015611835	0.17675	7.0	50.37157225608826
9	56.95714	22.25016	126.0	15.0	56.95714	26.901718	8.714183	35.207153	0.24754865	40000	-1.9073487e-09	153.5465	-0.016428456	-27.2463	0.8806147	0.00905234	0.09425	79.0	56.50008463859558
10	71.35714	32.37141	185.0	9.0	71.35714	26.397554	9.220738	37.7596	1.5633668	44000	9.059906e-09	274.96667	-0.015669877	-68.90439	0.8625586	0.00797313	0.103	79.0	62.492668867111206
11	104.5	50.762993	261.0	42.0	104.5	32.925423	10.996495	43.455402	1.6382921	48000	-2.7894973e-08	387.0716	-0.014534308	-120.0307	0.8508683	0.009837397	0.12775	79.0	68.58161664009094
12	216.44444	102.619156	447.0	103.0	216.44444	43.044647	13.02094	54.557182	2.284441	52000	4.4703484e-08	717.2038	-0.010822256	-389.99695	0.8349986	0.01635412	0.18625	6.0	73.94050168991089
13	165.79167	73.55439	391.0	52.0	165.79167	56.980686	16.803873	68.67467	3.482041	56000	-7.152557e-09	414.54926	-0.003395409	-153.84927	0.83416206	0.015953226	0.19425	6.0	79.0383677482605
14	246.06667	168.59912	554.0	38.0	246.06667	64.05664	9.312805	70.376945	3.790326	60000	2.3841857e-09	729.26355	-0.013305017	-106.22699	0.8331469	0.007658679	0.086	79.0	84.3621916770935
15	715.0	305.58405	1000.0	160.0	715.0	71.8913	6.1277328	75.781364	37.06719	64000	-1.525879e-08	695.9939	-0.010910916	-293.8148	0.81788695	0.009938497	0.08225	79.0	89.81124544143677
16	1000.0	0.0	1000.0	1000.0	1000.0	86.12014	0.19861294	86.17716	80.02393	68000	-4.9352646e-08	164.10074	-0.003331639	-142.91922	0.81507623	0.0044095344	0.06725	79.0	95.16206049919128
17	1000.0	0.0	1000.0	1000.0	1000.0	94.84727	0.35438648	95.035164	88.78295	72000	-2.6881696e-07	22.038704	-0.0094115045	-18.706076	0.8077187	0.022898657	0.25475	3.0	99.4731695652008
18	1000.0	0.0	1000.0	1000.0	1000.0	98.26688	0.100757085	98.313194	96.61979	76000	5.8174134e-08	2.5547023	-0.0065629045	-2.2852058	0.8072644	0.004778859	0.0535	79.0	105.34697532653809
19	1000.0	0.0	1000.0	1000.0	1000.0	99.47208	0.03264999	99.487206	98.69679	80000	-1.9061565e-07	0.2394502	-0.0034757138	-0.21587464	0.7898236	0.005492822	0.049	79.0	111.0119001865387
20	1000.0	0.0	1000.0	1000.0	1000.0	99.84531	0.024455363	99.85855	99.12309	84000	-1.8417834e-08	0.0212191	-0.00426593	-0.0187795	0.7924806	0.022021156	0.23275	4.0	116.69431853294373
21	1000.0	0.0	1000.0	1000.0	1000.0	99.93653	0.0810847	99.970184	97.76453	88000	-1.1920929e-09	0.010301472	-0.0054185125	-0.003922245	0.7923103	0.0061342567	0.08175	79.0	122.62868785858154
22	1000.0	0.0	1000.0	1000.0	1000.0	100.008736	0.01604552	100.0177	99.716415	92000	-3.0994416e-09	0.0003227572	-0.006014242	-5.3757976e-05	0.7786179	0.003794884	0.03925	79.0	127.90448594093323
23	1000.0	0.0	1000.0	1000.0	1000.0	100.00536	0.012515976	100.01231	99.670166	96000	2.384186e-10	0.00017858148	-0.003077125	-1.9811516e-05	0.74027044	0.0034429794	0.01925	79.0	134.52694129943848
24	1000.0	0.0	1000.0	1000.0	1000.0	100.00149	0.011256048	100.00852	99.755775	100000	-1.1920929e-09	0.00012894942	-0.0055778567	-7.8031735e-07	0.71781975	0.0046267784	0.038	79.0	139.9769766330719
25	1000.0	0.0	1000.0	1000.0	1000.0	100.00298	0.0064634266	100.00788	99.92606	104000	-1.3113022e-09	4.8809754e-05	-0.0050931037	-5.2709183e-06	0.69293904	-0.000302129	0.03125	79.0	145.44494104385376
26	1000.0	0.0	1000.0	1000.0	1000.0	100.00097	0.007733677	100.00593	99.85671	108000	-4.7683715e-09	6.089377e-05	-0.0033331772	-5.064612e-07	0.66421795	0.005658087	0.028	79.0	150.73848867416382
27	1000.0	0.0	1000.0	1000.0	1000.0	100.00087	0.0049525374	100.00534	99.92891	112000	8.5830685e-09	2.5455094e-05	-0.003895074	-5.0456947e-07	0.64235	0.002666674	0.039	79.0	155.92824602127075
28	1000.0	0.0	1000.0	1000.0	1000.0	100.000435	0.0051179547	100.00472	99.90306	116000	-6.6757204e-09	2.6862397e-05	-0.0018862954	-2.0946209e-07	0.61215276	0.0015467588	0.0165	79.0	161.25369572639465
29	1000.0	0.0	1000.0	1000.0	1000.0	100.000435	0.0046553244	100.00432	99.917465	120000	6.437302e-09	2.1758571e-05	-0.004527546	-9.194082e-08	0.6017311	0.0029961301	0.0245	79.0	166.51053261756897
