Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-37.525253	1.2139738	-35.86124	-39.27534	999.0	-0.4392986	0.013288559	-0.39450303	-0.4625398	4000	1.5121698e-07	9.339021	-0.009200501	-8.675638	0.91893786	0.004105229	0.03475	79.0	3.406092882156372
1	-36.08821	1.3648319	-33.97831	-37.78653	999.0	-3.3509903	0.14394192	-2.5195408	-3.5783267	8000	-7.1525574e-10	0.6373657	-0.0037857303	-0.018843234	0.8962386	0.001026477	0.00125	79.0	6.698990106582642
2	-32.94924	1.2652335	-31.273012	-34.36777	999.0	-3.2652552	0.059434462	-3.0039332	-3.3598757	12000	-1.4305114e-08	0.54342574	-0.0055547226	-0.096319735	0.87436724	0.0032259221	0.027	79.0	10.004060506820679
3	-30.327974	1.1268972	-28.577969	-31.416979	999.0	-2.9681573	0.023307584	-2.8709047	-3.0002205	16000	-1.45435335e-08	0.50610983	-0.0037812265	-0.060608864	0.8554078	-3.4086854e-06	0.011	79.0	13.29141354560852
4	-31.926544	2.3394785	-28.529125	-35.140045	999.0	-2.7224183	0.025671596	-2.589939	-2.7446995	20000	1.5616417e-08	0.56251997	-0.005094491	-0.030760348	0.83406055	0.0018438649	0.0105	79.0	16.478631019592285
5	-28.864809	0.76367205	-27.625303	-29.713142	999.0	-2.9038277	0.011898192	-2.86117	-2.9215336	24000	8.5830685e-09	0.5638392	-0.005799857	-0.098373145	0.8104477	0.0012824782	0.0135	79.0	19.691745281219482
6	-28.272188	2.4972239	-25.656914	-32.391666	999.0	-2.5897841	0.010531315	-2.5342743	-2.6030023	28000	-3.5762787e-10	0.4876915	-0.005596699	-0.0014878213	0.78450775	0.0022924442	0.0165	79.0	22.985270500183105
7	-25.952553	0.96644866	-24.822142	-27.493345	999.0	-2.5590837	0.00451239	-2.5343983	-2.5640361	32000	-2.384186e-10	0.4409719	-0.0053985734	-0.04968497	0.7608801	-7.022661e-05	0.008	79.0	26.22753596305847
8	-25.23603	0.6847294	-24.304775	-26.118237	999.0	-2.3292108	0.015339396	-2.2512374	-2.336915	36000	0.0	0.37627044	-0.0053712064	-0.0056135356	0.7350691	0.0005149479	0.00625	79.0	29.47770881652832
9	-23.608007	0.7793943	-22.517496	-24.474258	999.0	-2.2588618	0.008164914	-2.2182035	-2.2683532	40000	-4.529953e-09	0.3096992	-0.0039745797	-0.015946686	0.7086632	0.0012109494	0.00775	79.0	32.7305166721344
