Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-269.5312	48.239372	-226.92856	-350.72977	1000.0	-0.0016637223	0.2885238	0.7855149	-0.8067932	4000	-5.5164097e-08	705.0643	-0.047006696	-337.39075	0.91894394	0.015034283	0.2055	48.0	4.050548076629639
1	-257.29984	40.881763	-211.47137	-319.9881	1000.0	-5.8474097	1.845438	2.1511006	-9.70346	8000	-4.4763087e-08	529.0286	-0.046788782	-239.93811	0.91110563	0.015057449	0.2195	54.0	8.205326557159424
2	-263.4779	74.15467	-142.27232	-341.31528	1000.0	-14.8866415	0.6236541	-8.942625	-15.365534	12000	4.887581e-09	288.48264	-0.010328074	-69.19658	0.90713817	0.015362304	0.2045	7.0	12.42543911933899
3	-268.85867	68.95826	-157.42857	-345.15823	1000.0	-19.287039	0.6271743	-6.121697	-19.549072	16000	1.7285346e-08	266.00793	-0.050734278	-36.834152	0.907139	0.015117003	0.242	71.0	16.77163338661194
4	-268.8045	44.91713	-221.75252	-340.49167	1000.0	-22.218138	1.8554283	10.278984	-22.769062	20000	-4.1842462e-08	248.26408	-0.046196993	-23.791443	0.9018711	0.015152783	0.22575	50.0	21.15228247642517
5	-209.41309	47.82202	-167.07718	-290.63715	1000.0	-24.882511	1.550625	4.3595457	-25.359484	24000	-1.9073487e-09	129.81549	-0.047427297	-13.883316	0.89483595	0.015058083	0.219	49.0	25.421074390411377
6	-216.8141	26.230944	-184.68561	-256.46527	1000.0	-22.383797	3.3875532	0.8845346	-25.040054	28000	-9.23872e-09	130.93112	-0.059049528	-10.486778	0.8863313	0.014898051	0.2755	79.0	29.966045141220093
7	-236.72194	31.976965	-204.78934	-285.92047	1000.0	-22.45101	3.3861842	0.015690967	-24.823364	32000	-1.4305115e-09	89.45845	-0.012250984	-20.66542	0.8765762	0.017683258	0.2345	6.0	33.52573537826538
8	-188.91486	36.73083	-134.95955	-234.58852	1000.0	-20.773108	5.063858	0.16250384	-26.560453	36000	-6.0200693e-09	126.60733	-0.009021059	-18.949623	0.87593	0.016085748	0.22125	6.0	37.4858934879303
9	-196.96513	67.40522	-83.86773	-250.72423	1000.0	-20.489603	5.2452297	8.540726	-26.288357	40000	6.9141386e-09	108.7901	-0.041474972	-15.07193	0.87463707	0.015007764	0.20225	32.0	41.4304416179657
10	-197.67793	66.0276	-92.22863	-272.09674	1000.0	-19.292896	5.000261	6.5121713	-26.407011	44000	3.9577483e-08	112.46431	-0.0124711925	-14.173103	0.8711352	0.015669959	0.22825	8.0	45.08388924598694
11	-142.26225	64.25686	-57.51394	-238.45355	1000.0	-18.045004	5.480876	7.396224	-26.472868	48000	-9.536744e-10	229.26799	-0.012507544	-43.299805	0.870998	0.015189874	0.20275	8.0	48.949132204055786
12	-179.62384	24.916033	-140.87277	-210.40024	1000.0	-15.0886345	6.1215334	14.085732	-26.25185	52000	-2.169609e-08	111.10298	-0.042172983	-28.930748	0.8701466	0.0151640205	0.1975	31.0	52.736356019973755
13	-156.52428	35.164894	-98.7368	-187.69016	1000.0	-17.306044	6.00772	5.491561	-26.856174	56000	-2.0980835e-08	136.6012	-0.011571704	-22.514168	0.8663291	0.016886808	0.22475	7.0	56.462756395339966
14	-179.13272	20.264584	-156.70218	-211.68263	1000.0	-16.822552	6.649082	13.885318	-26.914251	60000	1.9550324e-08	118.12441	-0.03760556	-35.75573	0.86566246	0.015150733	0.18875	30.0	60.35587501525879
15	-153.88997	56.77304	-66.243835	-224.77444	1000.0	-16.559193	3.7449017	5.8449974	-25.903805	64000	1.4066696e-08	160.96672	-0.011284506	-30.14746	0.8638548	0.015259224	0.21975	7.0	64.24254751205444
16	-152.57932	37.541027	-109.71037	-212.74481	1000.0	-17.024828	6.6382647	12.311088	-26.895275	68000	-3.3378602e-09	125.64354	-0.009370738	-18.679893	0.8639109	0.016320705	0.1615	7.0	67.92409420013428
17	-184.96643	47.62724	-142.35728	-261.7477	1000.0	-19.635973	5.301203	6.5565314	-26.563707	72000	1.1205673e-08	62.112408	-0.040719356	-17.721687	0.86360407	0.015110462	0.18525	35.0	72.646555185318
18	-127.65043	49.632122	-61.88583	-184.39621	1000.0	-11.695998	5.1316257	6.0677075	-25.951477	76000	-7.152557e-09	121.96545	-0.028992984	-19.68602	0.85815656	0.015089267	0.13175	20.0	76.3268654346466
19	-194.54135	45.506454	-127.4183	-253.35739	1000.0	-14.726454	5.768004	7.977176	-26.803276	80000	-2.002716e-08	124.30434	-0.058466367	-33.116135	0.85354817	0.015147775	0.2785	71.0	81.11437892913818
20	-107.36428	32.73635	-79.64316	-160.26309	1000.0	-18.737774	4.9016094	0.93752927	-27.662687	84000	8.642673e-09	127.9158	-0.013844753	-58.42427	0.84749717	0.015508688	0.21825	7.0	84.61000800132751
21	-185.83463	65.437805	-81.604004	-262.21747	1000.0	-16.762962	7.9455204	8.381727	-27.389467	88000	9.536744e-10	85.3149	-0.011378431	-16.133202	0.84623843	0.015074983	0.1595	5.0	88.133629322052
22	-104.69096	91.05397	44.264256	-202.74757	1000.0	-12.691584	8.474139	10.548865	-28.660952	92000	3.9339065e-09	165.99722	-0.008702946	-28.153809	0.84479296	0.015338702	0.23025	6.0	91.55896639823914
23	-52.548164	72.50774	55.93704	-139.20181	1000.0	-9.228578	5.858843	7.843541	-28.396624	96000	-1.2397766e-08	165.2914	-0.05067361	-26.415558	0.8430042	0.015045957	0.2545	44.0	96.57363390922546
24	-28.275877	56.32893	56.589577	-80.01509	1000.0	-6.590537	6.262565	15.247243	-24.880117	100000	1.07288365e-08	113.82588	-0.054800007	-25.348679	0.8383241	0.015038888	0.26425	65.0	101.02480888366699
25	-94.9415	16.621769	-77.85241	-118.041336	1000.0	-4.740787	4.956483	12.98233	-28.08558	104000	2.6464463e-08	126.986305	-0.037810057	-34.713707	0.8340983	0.015094056	0.1715	26.0	104.78401303291321
26	-134.65738	75.33747	-63.21578	-255.88705	1000.0	-11.080244	6.8643937	9.5396	-28.423841	108000	-3.182888e-08	183.83774	-0.062354583	-31.821503	0.82980347	0.010104906	0.311	79.0	109.78638076782227
27	-99.04591	67.99641	-23.151339	-204.73874	1000.0	-11.75121	8.998541	20.433575	-30.144083	112000	-3.9339065e-09	127.19792	-0.012773708	-28.755394	0.81918454	0.015129932	0.17375	7.0	113.38618779182434
28	-15.771254	35.93527	39.504192	-60.971165	1000.0	-6.7577147	4.7109175	13.804449	-24.88998	116000	-9.417534e-09	135.89604	-0.048565954	-42.2759	0.8184868	0.015110916	0.23375	38.0	117.3005964756012
29	-13.403043	37.792843	45.671562	-55.593273	1000.0	-3.694603	5.6815968	19.022999	-23.632956	120000	7.390976e-09	160.35652	-0.04558944	-43.887955	0.80936897	0.015596872	0.21825	31.0	121.32478404045105
30	-26.434517	50.860355	42.91789	-84.74883	1000.0	-0.18757446	4.125684	17.746996	-18.553427	124000	2.9802323e-09	107.957954	-0.01465469	-17.443855	0.8046445	0.0152969435	0.242	7.0	125.19932007789612
31	-45.354004	146.59595	100.50862	-235.0798	1000.0	-6.5651727	8.731096	14.525474	-30.001053	128000	-8.5830685e-09	195.37819	-0.056328095	-81.97853	0.8024802	0.015087404	0.241	46.0	129.39726448059082
32	14.999916	82.31053	110.348816	-71.55509	1000.0	0.18195117	10.552448	23.477322	-32.087513	132000	-9.775162e-09	151.53789	-0.043475427	-24.338478	0.79582286	0.015521432	0.22125	27.0	133.40905380249023
33	67.864136	39.811104	94.425575	-0.9828311	1000.0	5.1068373	4.862722	24.449093	-20.19614	136000	1.26361845e-08	144.59764	-0.010808101	-20.44983	0.7907513	0.016282266	0.26075	6.0	137.1751790046692
34	0.4514742	149.32275	116.56635	-255.77283	1000.0	-0.119960934	14.228582	23.755228	-32.296066	140000	-1.5854836e-08	133.88329	-0.03935555	-34.75078	0.789888	0.015024576	0.17025	22.0	140.82832050323486
35	80.781	48.5549	144.62459	28.476952	1000.0	9.340629	5.162859	25.22761	-10.753461	144000	6.6757204e-09	191.43631	-0.054900974	-26.42688	0.7864618	0.0150377285	0.2825	47.0	144.92943501472473
36	143.1025	22.512295	167.49991	106.61162	1000.0	8.393617	5.123353	28.98144	-19.261024	148000	2.861023e-09	135.35194	-0.011781264	-42.149826	0.78324217	0.015622149	0.248	6.0	148.5843334197998
37	62.063072	200.14348	195.97139	-283.7253	1000.0	5.5378675	14.822753	28.716702	-31.835905	152000	1.7404556e-08	236.39967	-0.011331364	-99.62111	0.7824822	0.016413959	0.19425	6.0	152.59976029396057
38	87.83342	55.52042	176.04695	28.303102	1000.0	13.995293	12.016383	33.33655	-34.301113	156000	-1.26361845e-08	244.57751	-0.06443938	-63.4599	0.78155434	0.013764385	0.32425	79.0	156.98675751686096
39	98.09912	59.82571	183.56758	21.44031	1000.0	8.626268	10.190023	28.660736	-31.422386	160000	-1.692772e-08	254.97107	-0.058419723	-41.045883	0.76771	0.015224844	0.28725	52.0	161.07136011123657
40	64.41515	121.745834	180.82205	-139.42651	1000.0	0.602564	19.044249	29.695242	-34.803127	164000	9.536744e-10	202.28511	-0.047482487	-51.76259	0.7606661	0.015411216	0.24975	31.0	164.96099090576172
41	63.470036	117.4425	164.10284	-136.1722	1000.0	8.699662	12.967054	32.352913	-33.24533	168000	-3.0994416e-09	161.5321	-0.05568092	-43.40709	0.7560826	0.015177688	0.26075	49.0	169.222674369812
42	102.649155	67.73639	185.52995	2.8306098	1000.0	12.039078	5.59717	30.293255	-20.66863	172000	8.106232e-09	276.7525	-0.011495507	-34.91371	0.7497233	0.017372325	0.218	5.0	172.76829719543457
43	-64.74476	142.76416	79.31283	-249.4492	1000.0	-3.1948924	19.53033	32.112854	-34.688725	176000	-2.3841857e-09	204.52505	-0.047025584	-47.00421	0.74909943	0.01552311	0.24375	30.0	176.55274868011475
44	84.56029	180.4918	232.53688	-218.872	1000.0	0.5463125	19.808416	34.815544	-36.7155	180000	6.9141386e-09	145.45604	-0.03801427	-62.4049	0.7409258	0.015037726	0.18625	22.0	180.29340386390686
45	163.69084	51.63017	243.47182	117.52281	1000.0	16.584103	5.5709014	30.115479	-23.074203	184000	-7.629395e-09	141.68886	-0.04447966	-21.25505	0.73471385	0.015243826	0.22575	27.0	184.10699224472046
46	241.0441	80.43839	355.89676	128.48428	1000.0	17.136803	3.5751004	30.181704	-10.234635	188000	-7.629395e-09	248.82123	-0.014859391	-74.98833	0.72545403	0.016038518	0.217	7.0	187.62236070632935
47	170.62236	137.49165	305.72302	-57.10257	1000.0	17.512287	17.3572	34.599503	-33.968834	192000	-1.168251e-08	236.96922	-0.06865431	-44.611572	0.72304344	0.013956083	0.3205	79.0	192.30768728256226
