Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	2.0892446	5.3853216	22.89688	-8.878439	66.246925	10.1228	84.55879	48.868946	19.995	178.8	3999	9.589948	8.248501	35.17607	-12.503407	9.589494	8.250275	34.6462	-15.1393	0.20984922	2.9463177	12.95487	-13.005585	-11.935044	1.4944226	60.649170875549316
2	1.5856049	4.832075	17.815619	-10.394643	69.75166	11.327413	94.059814	50.523438	19.660099	183.3	7999	48.250134	27.252392	129.4079	-28.519863	48.25099	27.255028	128.7583	-25.677631	4.2811027	3.704678	29.750988	-12.906065	-55.31657	17.953	138.79359674453735
3	20.572802	60.65659	292.8006	-8.327883	315.78143	103.55579	572.0258	183.23521	36.11215	270.2	11999	129.1962	41.7389	240.91295	-59.322292	129.19682	41.749924	240.9455	-49.956837	5.419842	4.7908125	58.960217	-15.288605	-140.34853	104.27734	216.55858254432678
4	179.83983	104.42752	302.12762	-14.124726	186.87105	90.29213	365.06033	40.387062	187.5	166.5	15999	147.73335	38.384163	225.30342	-53.222816	147.73361	38.381588	229.91064	-60.50636	2.1316025	4.6504874	54.98449	-13.973127	-154.24178	93.419	294.2311010360718
5	162.65637	135.99521	486.20044	-57.3354	128.38371	5.9515157	143.35533	120.9132	182.5238	84.1	19999	138.76341	36.57795	224.23419	-54.93701	138.76549	36.56056	230.76341	-53.178814	1.3739859	4.3269167	49.172325	-16.897991	-143.83162	80.039314	371.8825488090515
6	216.39297	48.46374	361.80923	129.00104	254.64746	85.3197	417.29846	121.68472	143.89285	175.6	23999	131.95778	36.24115	212.12613	-49.259457	131.9584	36.236576	212.19458	-52.639927	1.0733472	4.098624	41.66302	-13.668818	-135.79518	62.49739	449.02898359298706
7	307.4569	88.16994	527.5469	86.91023	302.13654	128.4138	668.1346	203.99255	162.88	134.9	27999	124.93563	36.279804	183.05836	-77.920685	124.93648	36.27833	186.88335	-94.75834	0.785419	4.0719023	56.769196	-12.934361	-128.17062	49.899876	526.7981071472168
8	267.39484	103.640305	463.4699	-31.0991	74.89099	89.25029	287.92404	-16.207926	157.8	202.2	31999	122.30655	35.361134	172.6398	-64.44196	122.30801	35.353714	172.70374	-71.070564	0.40822542	4.040225	71.92254	-14.388114	-125.04168	43.710712	605.5039145946503
9	367.3216	147.53572	654.9143	33.05046	754.5062	190.9822	1019.2478	533.9581	207.3158	554.5	35999	118.41021	34.565758	169.03781	-72.20524	118.40961	34.562386	169.77924	-90.768585	0.1002729	3.875974	45.86104	-14.890433	-120.7228	37.981922	685.567396402359
10	390.30002	192.53429	704.9512	78.91185	800.954	319.77435	1618.8413	480.46127	265.6	415.2	39999	116.51311	33.960484	172.79704	-61.80377	116.5137	33.956497	172.40585	-77.83447	0.028738169	3.858054	46.125313	-13.464806	-118.623245	37.63054	764.9682397842407
11	345.63065	148.69412	608.60376	3.9830217	344.8737	19.283443	362.8785	301.55167	219.52632	144.0	43999	115.74753	33.32728	175.06027	-65.54142	115.74737	33.32045	173.7148	-69.5393	0.052957162	3.8034978	49.21326	-13.553089	-117.629326	38.58215	843.085391998291
12	381.18896	125.69267	616.4781	127.22293	409.8147	183.0838	687.8127	85.62563	202.05	346.6	47999	115.66494	33.89559	189.69016	-58.893337	115.66473	33.891346	189.43428	-67.281944	0.035774164	3.8083253	49.7841	-13.534014	-117.457085	37.45431	923.0871603488922
13	392.6453	184.33434	817.33374	126.611015	418.9913	111.59724	683.57214	227.36035	201.73685	198.8	51999	117.00776	34.517193	195.40318	-52.957573	117.00828	34.510246	195.8	-74.951584	0.006392779	3.6845877	53.68851	-15.345225	-118.615486	38.04913	1002.9089341163635
14	378.6158	97.88358	563.1648	182.23451	391.02576	75.9507	547.5422	311.39526	169.20833	154.7	55999	118.30704	36.29822	201.13593	-58.541363	118.30673	36.29748	201.56065	-113.31758	0.12328445	3.7100854	45.083534	-16.203701	-119.897736	37.06774	1083.0230481624603
15	376.27298	173.50513	1009.0565	196.70004	282.45435	25.151817	350.18094	255.02757	155.04	123.9	59999	120.62667	38.04195	205.1524	-55.669914	120.62677	38.041977	205.02388	-68.02928	0.20916761	3.7289135	62.422867	-14.351558	-122.12676	39.11562	1164.5044310092926
16	431.6342	192.42604	1207.3165	262.13263	326.66998	16.08942	352.88647	302.89325	180.56522	120.5	63999	122.73195	39.124363	207.74963	-83.21556	122.73234	39.122734	206.96468	-68.38967	0.31045243	3.6994216	47.0624	-13.839388	-124.212814	38.828316	1246.198889017105
17	352.77563	171.94672	793.70337	20.99196	365.97638	8.321461	383.6089	357.09885	160.52	134.4	67999	125.06261	39.7966	228.82317	-80.827065	125.06254	39.791504	229.45374	-83.529	0.37049735	3.7424376	44.88826	-14.6959305	-126.49416	39.835976	1329.447029352188
18	420.3166	247.52951	1371.0328	41.823456	359.02692	3.302461	366.57114	353.47394	179.13637	133.9	71999	125.73932	40.93826	210.21764	-75.61847	125.73896	40.940334	214.04733	-72.09914	0.36515287	3.6320736	46.85518	-13.814887	-127.03425	39.96254	1415.0184903144836
19	416.1802	126.728516	761.23303	262.523	300.83078	22.803734	344.28433	283.07303	165.83333	119.6	75999	126.58392	41.461582	213.5781	-87.139206	126.5832	41.461678	212.30804	-73.35856	0.42335835	3.5646207	50.331417	-14.104598	-127.81909	38.60649	1506.888508796692
20	431.45386	225.19069	1161.682	233.8707	291.95087	6.076245	300.34097	282.5957	176.47826	123.0	79999	127.96745	41.774174	215.01309	-92.541794	127.9679	41.77464	213.16261	-69.6522	0.31860158	3.491952	43.591305	-14.913727	-129.14839	37.718178	1604.2494328022003
21	361.04825	158.56364	992.7869	223.97589	1003.0402	239.02359	1589.3214	775.77985	150.51852	358.0	83999	129.72502	42.610657	217.97034	-77.57664	129.72507	42.61026	215.36159	-65.45301	0.3870054	3.5664737	51.627388	-15.248341	-130.93427	38.04175	1705.9248521327972
22	547.16736	265.9669	1190.5815	242.59358	939.6193	646.1237	2627.7722	335.22473	223.27777	333.9	87999	131.31606	43.072132	219.67728	-59.64821	131.31593	43.077915	215.77925	-86.957726	0.36701643	3.5007057	45.541584	-14.4310055	-132.45131	38.401215	1809.989402770996
