Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-214.33138	76.86037	-118.85338	-300.44788	-499.50018	35.12569	-440.50714	-561.9366	1000.0	1000.0	3999	2.3011272	3.0893505	22.154583	-5.6281595	-3.0963457	0.34489968	56.127436876297
2	-273.37103	105.12345	-142.41968	-435.15063	-532.7067	25.386707	-488.96878	-582.5866	1000.0	1000.0	7999	30.171755	16.10874	80.076614	-1.1459166	-33.416557	1.8265979	133.59938502311707
3	-434.9643	120.022484	-315.80087	-617.33466	-563.1782	120.914024	-417.545	-869.9358	1000.0	1000.0	11999	95.8693	21.087887	153.93784	45.77886	-100.30592	6.9089603	211.8949954509735
4	-427.7351	106.204506	-257.38016	-549.37195	-492.48624	61.35532	-365.37177	-594.11194	1000.0	1000.0	15999	125.17341	13.394836	162.80112	91.434746	-126.900604	7.2348013	290.42713618278503
5	-214.35963	233.33128	-39.921375	-613.54443	430.87238	182.13692	722.8536	128.96179	1000.0	1000.0	19999	119.27783	17.899796	170.43518	82.81011	-120.32465	4.902681	368.85785698890686
6	644.6552	506.39734	1264.031	-145.80927	1436.5691	279.75998	1768.3513	902.0132	1000.0	1000.0	23999	112.35534	22.728037	169.7624	70.993	-113.43107	4.022856	447.1921548843384
7	1830.6873	311.4802	2207.9148	1489.6503	2224.8083	317.53638	2425.374	1433.6272	1000.0	1000.0	27999	116.69648	30.682325	196.94685	65.11638	-118.01158	4.3597126	524.8594148159027
8	1270.29	1132.1803	2436.4607	93.31672	838.29114	896.48926	2362.5317	-82.24493	1000.0	1000.0	31999	126.5451	41.34341	220.20195	56.592117	-128.00978	5.59367	602.3760190010071
9	1798.9243	871.1721	2833.0195	919.51904	727.6162	776.38403	2263.2427	-181.38185	1000.0	1000.0	35999	141.05988	55.025665	250.01065	53.054104	-142.68803	7.274865	681.3153755664825
10	904.66455	977.45624	2592.5786	253.29825	1163.7839	1007.08746	2755.4368	-140.70483	1000.0	1000.0	39999	156.8662	69.39497	282.9108	47.78268	-158.63814	9.261002	758.9858531951904
11	2496.7146	863.2209	3196.657	1081.8704	3100.7725	619.79913	3832.0542	1652.6917	1000.0	1000.0	43999	172.03683	85.14698	309.84454	42.901196	-173.87584	10.771644	835.9650931358337
12	2909.4937	506.58038	3547.6526	2172.7944	3579.8042	200.88512	3946.8655	3254.6333	1000.0	1000.0	47999	194.29459	96.98967	335.3484	40.110416	-196.2336	11.164055	912.3063929080963
13	3573.1328	218.7833	3866.926	3277.1328	3416.1206	190.56189	3755.0928	3050.0322	1000.0	1000.0	51999	218.43288	104.02279	366.6842	39.933136	-220.51231	12.172172	990.8797733783722
14	3662.1643	169.4875	3856.5344	3403.2024	3831.8457	367.99417	4245.527	2815.9866	1000.0	1000.0	55999	246.29126	106.08238	391.07745	47.89417	-248.57822	13.509304	1068.7485449314117
15	4075.4336	72.63124	4163.95	4002.2476	4210.5713	286.69797	4655.04	3683.0938	1000.0	1000.0	59999	274.7805	105.26342	427.2701	65.735916	-277.2146	13.501672	1147.2338163852692
16	4319.473	93.184586	4452.388	4188.9565	4709.5435	174.16013	4975.389	4412.161	1000.0	1000.0	63999	304.78018	99.66699	459.5562	78.8793	-307.3916	15.077422	1227.240731716156
17	4585.0625	399.42197	5036.0596	3941.0132	4600.4463	407.93005	4976.7393	3476.2468	1000.0	1000.0	67999	333.38785	94.56236	484.89548	135.27525	-336.00763	16.279861	1308.6084718704224
18	4761.459	231.20734	5018.5923	4445.1743	5118.4976	96.496376	5283.219	4973.5103	1000.0	1000.0	71999	360.8098	92.78228	513.9603	169.86465	-363.43698	17.426674	1395.5790963172913
19	5048.619	241.84384	5263.779	4646.265	5513.283	88.38657	5672.4585	5393.327	1000.0	1000.0	75999	386.82547	94.77197	541.9329	191.87193	-389.46414	17.838793	1483.0903823375702
20	5312.4473	120.91339	5438.94	5125.0215	4991.5225	148.27608	5170.3813	4717.07	1000.0	1000.0	79999	412.01285	97.34386	573.2111	197.91887	-414.6655	18.489195	1572.0391035079956
21	5366.078	452.71487	5681.7134	4586.93	5351.03	126.79544	5591.5923	5146.8574	1000.0	1000.0	83999	436.29312	101.627464	605.54755	209.22044	-439.09726	20.362469	1661.2462589740753
22	5821.3223	213.12653	5981.4634	5460.5786	5959.1323	116.55733	6184.088	5731.602	1000.0	1000.0	87999	461.37488	106.29174	645.82526	219.8032	-464.16412	22.379864	1750.2485489845276
23	5951.368	153.74655	6177.247	5744.232	6437.0967	68.358376	6547.557	6323.2	1000.0	1000.0	91999	486.3968	112.02992	669.12354	234.6686	-489.39206	24.226328	1839.980827331543
24	5934.163	172.22536	6212.096	5740.513	6360.4126	98.82479	6538.409	6219.4297	1000.0	1000.0	95999	513.066	115.824974	694.8949	247.02512	-516.19116	26.186102	1929.8436770439148
25	6300.3276	170.58694	6503.8667	6120.0117	6287.67	154.72734	6464.4683	5893.7793	1000.0	1000.0	99999	539.57324	118.069885	717.24884	259.57907	-542.7549	26.197691	2019.666365146637
26	6251.183	289.81036	6705.0938	5926.3555	6521.438	148.95404	6855.736	6282.609	1000.0	1000.0	103999	563.31226	121.413506	743.5753	272.5184	-566.454	26.710674	2110.883731365204
27	6286.4707	206.83688	6589.4604	6015.5396	6426.0693	143.96799	6690.231	6124.291	1000.0	1000.0	107999	585.9053	124.12424	759.43066	291.7028	-589.13043	26.315605	2200.337823152542
28	6284.2856	66.749565	6383.261	6198.9604	6624.382	184.65932	6988.8726	6343.7485	1000.0	1000.0	111999	607.19	124.3591	776.82025	307.55502	-610.357	26.264658	2290.5834674835205
29	6465.7246	210.4601	6680.843	6119.4453	6902.5757	95.46261	7102.1343	6739.994	1000.0	1000.0	115999	624.7461	125.440895	791.5161	306.15256	-627.8458	26.95702	2381.5478773117065
30	6262.2607	133.85826	6451.6978	6086.059	6918.5283	113.49484	7111.392	6659.6665	1000.0	1000.0	119999	641.4467	124.88004	804.0322	308.0024	-644.62604	26.751905	2472.782736301422
31	6549.3604	60.247437	6620.133	6482.805	6878.6475	83.847305	7009.1772	6762.1816	1000.0	1000.0	123999	657.49713	120.4795	811.3978	335.94623	-660.64307	26.852404	2565.935869216919
32	6758.0684	208.87411	7019.7	6435.3354	7156.47	78.159584	7258.874	6975.243	1000.0	1000.0	127999	669.9443	119.21596	830.7312	360.47964	-673.0362	26.391922	2659.3563256263733
33	6685.073	123.24168	6847.2456	6533.507	7271.7217	103.82552	7455.249	7123.595	1000.0	1000.0	131999	682.08685	116.51434	838.1253	380.1232	-685.1422	26.010025	2753.135166168213
34	6731.1865	61.72913	6779.787	6625.622	6847.728	832.97974	7321.9155	4363.045	1000.0	1000.0	135999	692.5936	114.83635	847.09766	392.6648	-695.62524	25.912922	2846.2265400886536
35	6775.6753	151.58784	6928.6484	6612.722	7145.75	57.285275	7229.643	7045.8857	1000.0	1000.0	139999	702.4626	113.51995	849.7557	397.4035	-705.3952	25.43795	2939.4243228435516
36	6812.313	168.51743	6988.6743	6623.466	7054.935	92.232376	7170.75	6869.028	1000.0	1000.0	143999	708.80365	115.90656	854.5447	394.56467	-711.6481	24.043083	3032.930734872818
37	6846.8105	113.434	6953.6694	6657.1846	7070.343	215.46478	7429.4766	6761.354	1000.0	1000.0	147999	715.48773	115.20849	859.4878	396.58826	-718.31415	23.947857	3126.127489566803
38	6998.1143	93.82539	7068.755	6836.583	7404.843	91.191025	7561.721	7214.435	1000.0	1000.0	151999	721.66785	115.85062	864.0876	398.4209	-724.49927	23.680155	3219.5306417942047
39	6950.961	39.526688	6993.226	6908.198	7639.7173	147.32375	7859.2017	7412.4746	1000.0	1000.0	155999	727.43915	115.19267	865.4002	402.4668	-730.1604	23.026827	3313.152594566345
40	7122.6436	134.22008	7269.9404	6912.523	7473.632	111.1255	7635.053	7318.739	1000.0	1000.0	159999	731.7614	116.7328	868.2697	403.8851	-734.4779	23.248894	3406.685906648636
41	6913.006	162.62514	7061.9106	6649.2495	7588.103	184.06073	7886.9707	7347.263	1000.0	1000.0	163999	736.66254	116.18612	873.08777	395.82275	-739.3592	22.372023	3500.4210658073425
42	7058.712	25.599083	7083.7974	7015.928	7122.0303	168.66357	7389.8047	6819.6997	1000.0	1000.0	167999	740.8169	116.16637	876.37976	376.54068	-743.4584	22.277695	3593.203199148178
43	7132.42	150.90387	7292.8735	6957.571	7491.9204	133.25813	7668.642	7193.3174	1000.0	1000.0	171999	744.6236	115.43756	876.05505	401.57587	-747.24646	21.693117	3686.826832294464
44	7085.168	85.86501	7168.187	6962.197	6889.827	161.26744	7119.122	6546.617	1000.0	1000.0	175999	748.1156	115.48898	882.5774	403.94022	-750.6947	21.61411	3779.615350484848
45	7226.1484	167.75555	7474.7466	7008.152	7036.7866	88.491776	7221.168	6913.7495	1000.0	1000.0	179999	751.1732	115.51267	883.04047	393.84174	-753.7505	22.025867	3872.747866153717
46	7170.24	112.95369	7298.3486	7017.8506	7549.0107	44.113216	7619.3203	7477.915	1000.0	1000.0	183999	754.5888	116.55769	887.08374	392.5984	-757.11115	22.056143	3964.858764886856
47	7128.2393	134.38457	7333.74	6963.421	7570.8257	89.50166	7716.218	7370.0327	1000.0	1000.0	187999	758.43494	117.16333	892.71075	388.41837	-760.9029	21.785706	4056.6551480293274
48	7216.197	69.67103	7326.8735	7135.4395	7883.449	112.7194	8020.09	7715.862	1000.0	1000.0	191999	759.4331	121.59049	892.40955	377.9322	-761.84235	21.88423	4148.821743011475
49	7187.46	109.29893	7322.337	7043.7656	7603.3086	110.27066	7738.529	7408.1025	1000.0	1000.0	195999	763.6174	118.471344	893.4314	369.29443	-766.18396	22.084864	4241.260215997696
50	7342.6074	84.31263	7486.315	7277.9536	7735.405	103.59021	7948.485	7623.7397	1000.0	1000.0	199999	766.9804	116.75723	896.628	401.2969	-769.4407	21.47159	4334.655287742615
51	7283.21	134.7141	7504.134	7153.0093	7426.3867	492.27505	7783.843	6007.475	1000.0	1000.0	203999	771.5901	115.060074	900.7365	398.2821	-774.0506	21.461515	4427.854095697403
52	7341.459	144.60509	7518.8477	7143.865	7543.5	71.8802	7652.0195	7415.9297	1000.0	1000.0	207999	774.50995	115.26366	904.135	405.5377	-776.9021	21.861433	4520.680507898331
53	7413.0	120.44984	7551.245	7219.973	7883.6484	67.77423	7981.3325	7722.772	1000.0	1000.0	211999	777.2438	115.36221	904.1968	406.54364	-779.67004	21.162027	4613.450393915176
54	7465.753	137.05934	7688.2524	7314.736	7601.987	114.54566	7768.825	7388.1313	1000.0	1000.0	215999	781.4156	112.90008	907.5025	409.44937	-783.8455	21.32566	4706.037903785706
55	7614.9326	114.75782	7783.3594	7477.1924	7831.814	80.734535	7982.6245	7705.603	1000.0	1000.0	219999	784.26495	112.46012	907.4193	415.72723	-786.6092	20.568207	4797.903876781464
56	7414.5938	154.96217	7585.196	7228.0723	7794.0796	82.937	7884.929	7626.605	1000.0	1000.0	223999	786.7054	112.7602	912.1641	405.4865	-789.07336	20.75213	4889.778882265091
57	7561.6978	168.80934	7744.071	7286.681	7739.2007	87.892044	7923.632	7572.38	1000.0	1000.0	227999	789.5602	112.02383	914.4405	408.31357	-791.91345	20.298042	4982.18811750412
58	7627.7793	85.89877	7749.846	7515.7144	7573.96	105.84001	7778.283	7359.158	1000.0	1000.0	231999	791.97064	114.69697	915.2767	399.5952	-794.25726	20.62508	5074.959113359451
59	7604.21	75.54634	7698.566	7488.1123	7631.827	108.31546	7811.154	7442.4966	1000.0	1000.0	235999	795.2554	116.510475	922.9823	401.0602	-797.6564	20.548298	5167.171502828598
60	7563.342	46.717686	7612.7817	7490.6235	7693.646	57.57202	7795.9	7576.015	1000.0	1000.0	239999	798.5283	115.267494	924.02045	403.4705	-800.8406	20.499687	5259.703832149506
61	7681.7173	89.251595	7800.1104	7576.7974	8257.5205	94.43914	8405.469	8030.933	1000.0	1000.0	243999	801.36053	116.11572	926.76514	398.50925	-803.64636	20.032595	5351.387049436569
62	7703.7803	89.67406	7839.9155	7588.0645	7725.815	88.00217	7919.8203	7627.92	1000.0	1000.0	247999	803.87897	116.1728	929.6863	394.23474	-806.2009	20.421476	5444.626130580902
63	7620.957	119.82626	7793.408	7508.6084	8321.256	106.16407	8510.527	8073.36	1000.0	1000.0	251999	806.4699	115.42304	930.91315	396.0858	-808.7432	19.249325	5536.765887737274
64	7759.027	69.624306	7863.063	7672.651	7735.3125	1943.0952	8482.521	1909.6445	1000.0	1000.0	255999	808.9227	115.70273	930.50977	403.96048	-811.1998	19.37639	5627.906101465225
65	7843.7397	158.61389	8099.084	7695.28	8062.7256	153.01967	8284.814	7781.547	1000.0	1000.0	259999	811.28754	116.90028	932.8749	393.4994	-813.5385	20.223684	5720.255486488342
