Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	16.988794	16.228275	153.89062	5.4011445	7.57708	0.09305857	7.718289	7.428144	21.052631	8.0	3999	9.917044	7.323085	41.370197	-13.840427	-11.106	1.1625091	27.71538496017456
2	18.747559	19.591576	188.029	3.509635	176.17924	0.89873123	177.31914	174.31694	22.988506	87.4	7999	66.41402	35.13954	199.15497	-65.80023	-74.90795	24.474419	66.00786280632019
3	43.045406	50.77558	195.04616	5.0245028	188.89258	2.2361777	193.24478	185.0422	34.08621	90.3	11999	171.8992	51.17373	323.4076	-164.47331	-184.96216	162.44687	104.37502098083496
4	189.4455	57.1687	355.61813	66.74699	73.17004	1.0241737	75.05899	71.69626	91.65909	45.3	15999	240.64494	59.769974	357.1464	-228.25249	-253.97504	328.49207	142.72501134872437
5	213.10786	69.35533	376.06357	56.035664	283.42902	71.67978	380.0027	209.64708	95.04762	113.8	19999	302.77225	72.01056	492.89255	-265.00967	-316.59106	379.1126	180.69157695770264
6	229.39226	131.38777	532.3447	54.57797	431.21484	126.03896	631.72626	257.5791	136.39285	338.2	23999	353.08493	88.74657	580.50195	-324.18613	-367.68237	494.98483	220.4164218902588
7	357.03812	118.31716	693.05225	179.27132	318.98233	20.650866	338.6789	276.6097	179.82608	121.1	27999	422.11328	103.3906	662.4404	-383.25156	-438.50323	645.528	259.1415066719055
8	273.85266	23.034151	324.53046	212.53249	257.7458	3.3449256	262.69913	252.32341	120.878784	112.1	31999	504.1908	123.53691	741.5496	-446.9746	-522.7423	823.3305	297.28532123565674
9	276.92154	17.8565	313.72144	239.1314	302.00623	5.969843	310.16605	293.6184	116.67647	120.6	35999	569.7418	152.25017	853.0349	-381.3119	-588.6288	915.97534	335.8403105735779
10	311.95468	63.220882	410.89502	187.67172	158.16678	19.225245	203.8501	137.20471	120.48485	110.2	39999	601.7557	176.55936	998.42365	-393.76154	-619.82465	921.32574	375.2163667678833
