Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-200.0	0.0	-200.0	-200.0	200.0	0.13753767	0.015567967	0.1828513	0.08793579	4000	9.536743e-09	3860.274	-0.003271531	-955.10596	1.0985326	0.012243359	0.04725	79.0	3.837797164916992
1	-200.0	0.0	-200.0	-200.0	200.0	-9.018322	0.047730528	-8.825999	-9.116223	8000	6.866455e-08	2910.0537	-0.0038684402	-570.9558	1.0842845	0.015004841	0.0	79.0	7.513484716415405
2	-200.0	0.0	-200.0	-200.0	200.0	-15.412037	0.01832406	-15.327689	-15.454831	12000	3.71933e-08	2342.714	-0.0043741064	-408.44873	1.0547026	0.017118394	0.2925	16.0	10.786092758178711
3	-200.0	0.0	-200.0	-200.0	200.0	-20.647305	0.00938641	-20.606503	-20.669367	16000	8.773804e-08	1937.3069	-0.003121088	-320.61108	1.0436963	0.015002009	0.477	44.0	14.28457760810852
4	-200.0	0.0	-200.0	-200.0	200.0	-25.333977	0.0085993	-25.299202	-25.354712	20000	-8.296966e-08	1619.3896	-0.0023665333	-254.83533	0.96590143	0.015525536	0.0	31.0	17.607722520828247
5	-200.0	0.0	-200.0	-200.0	200.0	-29.599749	0.0056293644	-29.57572	-29.612532	24000	-1.4305114e-08	1367.0575	-0.003063492	-201.7373	0.878119	0.008122494	0.035	79.0	21.388370513916016
6	-200.0	0.0	-200.0	-200.0	200.0	-33.488655	0.0051590945	-33.465683	-33.500504	28000	1.7166137e-08	1167.7699	-0.0015130892	-158.05896	0.8726719	0.0048959027	0.0	79.0	25.076619863510132
7	-200.0	0.0	-200.0	-200.0	200.0	-37.024734	0.0047141416	-37.009342	-37.03389	32000	-6.6757204e-09	1011.9801	-0.0009052572	-122.06506	0.86795694	0.0060979156	0.01875	79.0	28.82470941543579
8	-200.0	0.0	-200.0	-200.0	200.0	-40.22208	0.0028080724	-40.211132	-40.227882	36000	2.6702882e-08	891.9974	-0.002986103	-92.6626	0.80168146	0.009621912	0.00175	79.0	32.494433879852295
9	-200.0	0.0	-200.0	-200.0	200.0	-43.08882	0.0023522223	-43.080025	-43.094856	40000	-2.0980835e-08	801.27435	-0.00034201334	-69.01538	0.70911133	0.0048208325	0.0025	79.0	36.15996313095093
10	-200.0	0.0	-200.0	-200.0	200.0	-45.63536	0.0031639487	-45.61805	-45.641693	44000	-3.242493e-08	734.0316	-0.0012980175	-50.338623	0.72958815	0.0065076184	0.00075	79.0	39.82858610153198
11	-200.0	0.0	-200.0	-200.0	200.0	-47.87571	0.0023490475	-47.864716	-47.881664	48000	-9.536744e-10	685.2767	-0.003388391	-35.88379	0.79419225	0.00842348	0.00025	79.0	43.49580907821655
12	-200.0	0.0	-200.0	-200.0	200.0	-49.822845	0.0027984788	-49.812355	-49.828472	52000	-7.629395e-09	650.8004	-0.00039035798	-24.967102	0.8035697	0.0027733527	0.0	79.0	47.139774560928345
13	-200.0	0.0	-200.0	-200.0	200.0	-51.495594	0.0027985086	-51.485764	-51.50104	56000	3.6239623e-08	627.06	-0.003045847	-16.925293	0.75864923	0.0073410273	0.0065	79.0	51.19795370101929
14	-200.0	0.0	-200.0	-200.0	200.0	-52.91276	0.0028900017	-52.899925	-52.918793	60000	-2.193451e-08	611.1759	-0.0029968987	-11.165894	0.82307696	0.010761406	0.01975	79.0	54.973172187805176
15	-200.0	0.0	-200.0	-200.0	200.0	-54.097733	0.0019689603	-54.085056	-54.10253	64000	-6.6757204e-09	600.9058	-0.00037335017	-7.1575317	0.74131423	0.0014545935	0.04775	79.0	58.710004568099976
16	-200.0	0.0	-200.0	-200.0	200.0	-55.072643	0.0025319585	-55.062824	-55.077293	68000	1.7166137e-08	594.4828	-0.00075776957	-4.454834	0.7193561	0.000536631	0.0	79.0	62.37305045127869
17	-200.0	0.0	-200.0	-200.0	200.0	-55.863457	0.0019344343	-55.85624	-55.8677	72000	-2.0980835e-08	590.6349	-0.001814415	-2.6881104	0.7008402	0.008477462	0.03475	79.0	66.0086362361908
18	-200.0	0.0	-200.0	-200.0	200.0	-56.494537	0.0022247855	-56.484608	-56.4987	76000	1.0490417e-08	588.4184	-0.0022769738	-1.5708008	0.66201043	0.0037330575	0.011	79.0	69.75699138641357
19	-200.0	0.0	-200.0	-200.0	200.0	-56.98963	0.0021575675	-56.980278	-56.993935	80000	-9.536744e-10	587.22943	-0.001413682	-0.8882446	0.684678	0.007396509	0.021	79.0	73.48152661323547
20	-200.0	0.0	-200.0	-200.0	200.0	-57.371655	0.0021206012	-57.364456	-57.37662	84000	-1.9073487e-09	586.6404	-0.0025943213	-0.48535156	0.7461986	0.005131865	0.01675	79.0	77.18031024932861
21	-200.0	0.0	-200.0	-200.0	200.0	-57.6618	0.002040369	-57.654823	-57.666424	88000	4.7683715e-09	586.38416	-0.001890687	-0.25598145	0.7110494	0.0058109374	0.0085	79.0	80.85818791389465
22	-200.0	0.0	-200.0	-200.0	200.0	-57.877323	0.0022198106	-57.86734	-57.882233	92000	-9.536743e-09	586.29785	-0.0027015957	-0.13031006	0.73298603	0.008153106	0.04475	79.0	84.6164960861206
23	-200.0	0.0	-200.0	-200.0	200.0	-58.03538	0.0017974344	-58.028027	-58.039574	96000	2.193451e-08	586.29004	-0.0016134805	-0.06359863	0.65466744	0.005016163	0.02375	79.0	88.2812511920929
24	-200.0	0.0	-200.0	-200.0	200.0	-58.1484	0.0018951804	-58.140045	-58.152836	100000	1.1444092e-08	586.31085	-0.0015806255	-0.029846191	0.5764108	0.0030908573	0.016	79.0	91.90422558784485
