Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	19.92816	18.312727	117.85508	5.2040257	38.432728	1.0096034	40.395622	36.994976	23.56213	21.8	3999	4.2946916	3.2386422	21.282501	-3.7966735	4.29478	3.2384999	21.594942	-3.9498754	-4.9501057	0.25270775	30.379319667816162
2	19.159533	17.5771	136.31279	4.685022	7.543769	0.09719209	7.697895	7.4316607	23.04023	11.0	7999	16.208607	6.953217	35.954647	-24.054893	16.208675	6.9578094	35.726524	-20.310865	-18.21728	1.9872657	72.50770425796509
3	42.185623	50.347626	199.73166	6.5814137	44.94718	1.3685988	47.693066	43.651405	32.68033	25.4	11999	32.00419	11.0572815	61.584824	-52.943882	32.003963	11.060123	60.968636	-51.73637	-35.554054	6.5608587	114.25005054473877
4	143.80138	67.15712	199.25932	41.202213	183.99045	6.047436	190.91966	172.51927	76.01923	98.3	15999	48.407375	14.64808	78.62283	-59.71176	48.40771	14.644684	79.35392	-58.167538	-51.95437	12.393336	156.21031856536865
5	201.63837	37.46634	270.39792	22.921179	279.51636	71.5326	455.64468	220.95609	98.82927	147.4	19999	59.653187	18.56813	103.403564	-62.17831	59.65442	18.567503	102.60419	-55.026226	-63.218685	18.118294	198.29905581474304
6	276.9943	120.686134	630.3355	42.923855	312.13458	65.47439	505.89996	275.31915	143.46428	147.9	23999	70.652626	21.825361	143.7542	-62.414795	70.65369	21.825056	149.26595	-57.51753	-74.02497	26.076561	240.7388927936554
7	376.88116	106.2521	567.98773	227.8339	712.42413	95.27038	830.02124	552.0369	178.66667	360.1	27999	83.20564	24.251043	161.79977	-50.26177	83.20468	24.255594	162.39479	-45.99782	-87.182495	32.38508	284.67961287498474
8	391.41638	146.40031	818.0319	270.0115	297.20288	6.7886014	303.91083	281.57278	206.85	147.3	31999	98.02037	25.406096	178.5443	-78.499466	98.02089	25.394897	179.8887	-46.08251	-102.406525	37.61502	326.2155463695526
9	290.5249	8.707453	321.1325	278.34686	282.1079	5.0916142	289.80118	274.6475	136.2	129.6	35999	111.13834	28.282166	195.53084	-69.19642	111.13778	28.282604	192.38002	-81.700455	-115.66092	47.783047	369.06563544273376
10	222.54762	108.059326	316.08594	38.03355	38.621178	0.31076372	39.084896	38.111607	102.710526	24.0	39999	122.36434	32.615112	210.12907	-81.88964	122.36378	32.611965	210.76576	-62.230064	-126.814964	57.22289	410.9699327945709
11	324.1118	40.659542	474.6269	259.5616	299.4762	5.9955487	310.3755	290.84186	129.93549	124.7	43999	129.38779	36.8408	232.38713	-61.53934	129.38803	36.83793	235.79213	-48.994682	-133.68503	65.34121	454.3889276981354
12	296.30273	22.742512	346.3204	263.5694	271.02316	3.8105924	278.15683	265.67914	124.0	119.3	47999	135.1674	40.198547	239.35551	-102.45531	135.1692	40.185028	240.06688	-89.36887	-139.46365	63.538338	497.67316198349
