Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	1.8560288	5.8358335	24.525385	-9.839888	-7.7465525	1.4253265	-4.7765017	-9.667523	21.717392	69.6	3999	14.999745	14.885798	64.3741	-13.46786	-18.846352	1.7368836	51.5459680557251
2	2.2494097	6.3673053	41.134365	-10.826879	-10.21837	0.38626805	-9.885626	-11.140969	21.347593	12.1	7999	62.033596	28.978626	154.85825	-53.904835	-69.37956	24.535921	119.58593678474426
3	1.3884432	17.240751	131.64581	-19.849072	9.923672	8.415236	22.907211	-7.7776637	26.909721	122.2	11999	216.18338	88.2081	504.1249	-213.33563	-240.69107	240.42418	188.75202679634094
4	28.552135	69.295815	369.99323	-32.448593	-15.88031	14.708311	0.715178	-44.375343	76.35185	93.2	15999	379.73807	93.07232	673.84863	-451.33884	-404.508	570.8108	256.5186483860016
5	27.030418	90.005295	244.86578	-100.46665	-33.323048	20.086895	-4.555799	-65.34084	121.393936	120.5	19999	477.30472	113.682816	847.45496	-336.1581	-503.38013	777.54974	326.1737139225006
6	13.866316	47.422886	217.70947	-49.091904	144.97824	139.20065	493.04007	34.560688	86.608696	148.5	23999	574.4882	136.88692	1079.7516	-380.489	-602.2514	1086.7742	395.4662230014801
7	10.940701	79.85125	201.75795	-128.89937	67.46211	143.79033	427.9857	-20.187986	133.8	147.4	27999	662.56226	160.92133	1300.8624	-335.24435	-690.6491	1347.6965	464.83872294425964
8	50.649406	104.23018	321.97833	-105.25223	70.97053	76.9812	207.5942	-14.006182	135.96552	106.7	31999	732.6195	186.31413	1619.0896	-377.36575	-761.42004	1566.8527	534.5599825382233
9	100.20837	109.03139	313.46698	-217.58795	107.608864	70.90612	233.19029	37.050114	109.942856	78.0	35999	822.2766	210.54362	1749.2699	-578.3233	-852.77875	1995.7362	603.0456717014313
10	95.350365	83.616005	286.71396	-17.80851	40.368954	48.42626	140.59456	-46.163723	122.64706	112.6	39999	924.80853	231.20763	1837.7245	-642.27747	-956.7056	2392.3916	672.276718378067
11	75.896126	107.883095	309.2026	-118.572525	132.05994	148.51515	414.8041	-5.320344	113.22857	138.7	43999	1008.24457	241.99304	1856.305	-488.02722	-1040.1613	2671.7542	741.086179971695
12	84.54212	95.71847	244.7916	-154.36214	65.224846	76.16226	253.35823	-47.34365	115.8	195.4	47999	1050.8381	247.94235	1859.8552	-587.09796	-1081.9553	2854.594	810.7979292869568
13	181.2657	106.59169	421.70886	2.5025203	206.65657	62.755688	265.80322	35.07687	138.28572	131.4	51999	1086.8148	252.50986	1884.9047	-693.65857	-1118.5469	2891.8628	880.8541314601898
14	122.64988	154.28694	634.2228	-100.109055	-18.66846	12.607503	-5.9154267	-51.129303	133.64516	54.3	55999	1133.9901	267.698	1870.1039	-644.5623	-1166.555	2986.394	950.8931210041046
15	10.322725	74.05459	358.96277	-84.79751	34.39658	87.91503	248.40677	-54.406372	82.6875	123.3	59999	1161.0343	274.93723	1880.5247	-821.9574	-1191.9877	3252.36	1021.9909913539886
16	74.56355	155.5269	571.9747	-85.31068	166.76103	181.67395	459.7193	19.306925	155.28	134.0	63999	1158.2522	282.72427	1876.3575	-630.8898	-1187.9647	3183.5334	1093.2128207683563
17	142.69029	102.144424	391.1241	11.825219	-27.437313	126.788284	309.7704	-202.77798	144.92857	215.7	67999	1162.8011	289.2593	1860.6814	-791.9854	-1192.738	3206.6384	1166.5584290027618
18	200.3732	124.61287	411.63162	27.717796	131.85214	155.34705	431.37048	-51.416027	202.25	249.6	71999	1180.1993	293.05884	1894.4714	-803.8417	-1210.5398	3324.922	1245.1903319358826
19	96.61904	209.54811	974.3498	-98.66629	-7.178767	2.5003731	-3.404612	-11.021357	156.84	32.4	75999	1195.4949	290.63943	1869.6517	-1041.6326	-1224.5857	3181.0874	1326.897209405899
20	111.18428	138.6664	441.82004	-59.445927	93.29039	55.89849	163.23766	7.366619	157.73077	199.9	79999	1191.3347	287.00555	1918.816	-669.7527	-1219.0848	3173.0227	1410.9965691566467
21	124.848854	173.58276	615.4811	-53.342915	108.08781	108.1493	322.53424	-43.5474	174.78261	188.3	83999	1179.5597	283.92468	1950.1561	-750.9254	-1206.174	3084.108	1495.4967234134674
22	94.311646	153.40459	638.14746	-110.6579	88.37131	80.313934	190.76749	-63.036736	119.78788	169.1	87999	1166.2153	282.31213	1890.9462	-994.9947	-1191.9749	3135.4316	1580.4444859027863
