Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-54.432785	92.75066	16.937136	-353.7322	-344.07812	655.7296	-56.69097	-2305.3523	164.33333	139.6	3999	4.3326464	6.2923293	55.797623	-10.066529	-6.107762	0.59684926	46.0344614982605
2	-77.57071	120.94968	14.586859	-362.624	-231.3449	564.6112	-22.564709	-1924.3658	223.61111	79.4	7999	138.36354	99.51843	479.56625	-79.403885	-158.79678	49.662483	132.52543759346008
3	-149.74818	438.9107	34.610905	-2612.172	-83.55467	45.798737	-25.94754	-197.18706	107.55882	31.9	11999	791.0548	266.68866	1341.263	-415.92633	-845.962	1200.309	222.06838703155518
4	-213.24104	516.81195	-18.992104	-2618.0225	-627.05334	1048.2559	-24.611416	-2954.5176	82.5	217.1	15999	1264.9802	129.14156	1568.399	-886.26733	-1294.9811	2649.7314	314.73849725723267
5	-310.02417	710.72675	-10.885637	-2622.2844	-381.73758	805.88416	-32.38597	-2785.31	122.111115	138.4	19999	1355.5192	138.4571	1684.3766	-757.0811	-1381.895	2778.0908	404.2011933326721
6	-390.88098	762.24457	-21.069166	-2522.8474	-332.34912	603.5575	-33.377308	-2112.8162	174.34782	166.6	23999	1393.7775	145.84048	1680.2594	-799.7541	-1421.2095	2473.023	489.85757088661194
7	-186.29378	426.6571	-12.624999	-1872.3495	-488.39276	786.3438	-18.059721	-2110.2869	111.548386	253.6	27999	1455.3174	149.77396	1694.8453	-891.01935	-1484.5717	2661.9912	574.4153208732605
8	-324.20233	620.6756	-13.36786	-2008.0262	-537.1626	830.3104	-44.420605	-2241.0955	171.91304	257.2	31999	1509.3867	148.7296	1756.3901	-996.807	-1537.4601	2422.2134	662.6277756690979
9	-373.59317	721.9057	-15.660465	-2107.9236	-81.47507	76.13463	-29.039078	-295.67673	187.85	46.2	35999	1513.4298	148.6471	1748.2108	-841.4875	-1539.0057	2310.689	745.9961514472961
10	-754.7643	905.40454	-28.266108	-2150.3674	-316.44595	666.37726	-27.416418	-2284.4902	362.27274	144.2	39999	1478.8107	138.59842	1726.9851	-1117.7665	-1501.9437	1924.2583	830.9884841442108
11	-478.39178	789.10486	-23.257263	-2247.1467	-142.24968	89.00206	-47.75852	-294.08588	223.80952	62.8	43999	1418.1436	131.8015	1673.2598	-881.8678	-1438.6195	1634.3667	913.349662065506
12	-235.07106	577.9626	-17.218708	-2304.497	-559.0019	952.9177	-31.679623	-2476.8506	110.588234	237.8	47999	1325.566	128.52629	1570.0731	-1648.5549	-1343.1125	1853.7025	999.6394836902618
13	-504.43933	789.569	-21.392918	-2184.194	-939.1719	1024.3109	-26.811766	-2468.222	232.52942	392.2	51999	1210.3369	118.31519	1438.95	-860.9151	-1225.924	1503.1915	1086.714616060257
14	-698.5374	944.9157	-42.454903	-2242.7498	-316.75262	690.0926	-36.308895	-2384.5042	321.0909	156.3	55999	1095.7137	107.25786	1317.6113	-855.6777	-1109.22	1120.039	1171.2821245193481
15	-733.90045	949.24426	-27.488827	-2306.096	-934.0127	1023.1311	-20.903452	-2443.3313	350.0	419.4	59999	982.8203	99.913246	1202.4907	-673.0	-994.64	821.9481	1259.607751607895
16	-454.70346	802.49335	-29.626282	-2291.237	-543.6737	831.29846	-56.31852	-2324.4172	218.72223	242.8	63999	873.2145	96.22468	1123.0867	-709.37305	-883.3414	694.36395	1345.6086964607239
17	-386.06882	692.60834	-29.790405	-2254.3882	-582.88074	857.8569	-23.992115	-2299.6326	186.52632	275.6	67999	764.0224	88.45033	997.4739	-621.41144	-772.62555	607.5451	1433.217971086502
18	-1047.633	1039.69	-23.474848	-2267.9802	-200.05167	268.75824	-17.269749	-951.79144	498.0	95.3	71999	661.08484	81.55581	884.771	-453.97818	-668.71265	434.61975	1518.412099123001
19	-291.5023	588.89764	-17.386465	-2158.8188	-93.26375	44.482765	-36.846523	-180.66124	180.86363	80.3	75999	569.3257	80.66625	800.65625	-611.1225	-575.98224	330.89838	1606.0058062076569
20	-397.03555	523.0491	-10.189053	-2070.8755	-264.66315	616.6498	-15.4425535	-2110.324	288.0	164.0	79999	489.58832	81.68848	734.4293	-415.84506	-495.64795	280.32162	1693.6789355278015
21	-966.3559	870.42413	-67.9667	-2028.9479	-1154.849	997.39166	-15.39347	-2268.0886	563.1667	595.0	83999	418.98764	83.07245	663.92816	-442.3709	-424.3562	220.82991	1786.6595175266266
22	-834.6806	921.4925	-84.68032	-2264.6233	-1850.931	684.5068	-360.3333	-2459.147	498.66666	942.8	87999	354.96704	84.68023	594.7979	-258.01077	-359.86615	161.47655	1886.7467617988586
23	-715.0037	724.0134	-164.53922	-1989.1339	-1331.8024	950.0491	-81.13943	-2381.4756	525.2857	711.1	91999	301.7058	88.91512	549.00464	-272.44812	-306.1935	136.30219	1982.0082466602325
24	-1350.777	951.08875	-24.74942	-2268.402	-1032.8729	876.3574	-76.84715	-2275.9578	682.6667	646.5	95999	256.37225	92.471535	516.3063	-290.6816	-260.6314	110.38008	2077.154816865921
25	-1436.1013	893.7899	-233.65576	-2237.7217	-969.3085	930.7612	-3.9535656	-2260.0183	812.4	613.8	99999	217.34828	98.814995	444.0665	-257.29117	-221.18716	95.74813	2171.8277530670166
26	-418.50745	532.0113	-14.341501	-1797.5087	-441.21402	616.75134	-23.027342	-1691.6841	388.0	332.4	103999	185.12798	108.130104	427.98032	-207.54588	-188.89645	90.627365	2261.953673839569
27	-274.36652	569.34235	-16.650253	-2301.86	-838.2798	1145.1465	-20.586128	-2615.4836	209.4	344.5	107999	163.08434	118.48422	442.85513	-192.38988	-166.79466	96.632805	2352.7229223251343
28	-736.35425	829.6628	-29.964695	-2213.0278	-1090.4314	1116.7994	-15.258213	-2587.1619	444.44446	467.1	111999	144.24017	127.25705	459.47968	-329.54843	-147.9613	104.82827	2444.338667154312
29	-499.94476	760.89856	-9.322196	-2172.5864	-673.8173	966.88434	-6.099533	-2754.4978	275.25	309.6	115999	130.65138	135.55278	461.53854	-262.60077	-134.47993	112.15956	2536.450489759445
30	-555.2381	892.1595	-4.8073993	-2409.4426	-920.40186	935.393	-35.20637	-2564.7454	280.75	476.5	119999	120.35579	142.8922	454.55994	-205.84946	-124.32349	112.21906	2631.273411989212
31	-704.8656	897.58704	-8.782584	-2326.4001	-692.31537	1017.1993	-62.09117	-2735.1252	375.44446	314.3	123999	114.20408	148.8981	450.90845	-212.15193	-118.234985	117.31526	2723.2329103946686
32	-1227.5957	939.1088	-124.54024	-2480.4468	-574.45795	916.94226	-25.029493	-2482.3125	602.2857	264.3	127999	112.0351	154.23862	457.13013	-264.69418	-116.25015	124.28486	2814.9503650665283
33	-849.1904	894.82117	-21.864624	-2396.1514	-409.15726	642.07684	-16.323593	-2274.1436	436.7	208.6	131999	110.25475	159.59377	517.90015	-223.56163	-114.373505	126.76432	2906.8586621284485
34	-330.51505	463.76306	-16.56165	-1545.0125	-762.0096	886.79425	-42.296955	-2536.8037	198.36842	388.6	135999	109.64303	166.48495	565.85223	-187.29933	-113.84064	138.7606	2999.94233584404
35	-509.55014	589.3206	-65.66474	-2164.574	-552.1777	933.2011	-30.95244	-2669.1675	272.6	217.3	139999	112.52146	176.12408	656.9966	-239.58214	-117.18819	174.21178	3090.554006576538
36	-440.59897	631.3727	-25.001034	-2427.4055	-237.77695	394.04605	-31.150177	-1399.7854	199.17647	100.9	143999	121.6787	188.38715	664.7518	-248.5324	-126.75256	219.2457	3179.1835560798645
37	-461.25064	705.78436	-27.072832	-2546.1255	-495.01114	793.14404	-19.777777	-2379.0369	219.4	214.1	147999	132.38824	199.59866	659.6672	-192.38278	-137.69891	240.28645	3269.9041225910187
38	-492.69232	576.1195	-22.66905	-2334.5662	-731.48914	786.4097	-87.84383	-2280.9885	252.58824	415.5	151999	140.06761	205.86372	629.5551	-215.70277	-145.4136	245.53969	3364.0206525325775
39	-350.87585	332.89835	-15.815713	-1129.9315	-520.3275	503.2466	-39.598633	-1625.065	224.66667	270.8	155999	151.3524	207.45631	609.4259	-188.97269	-156.87349	235.46365	3455.6750481128693
40	-474.8443	419.96387	-16.4463	-1429.8269	-705.3203	527.9866	-62.199516	-1744.3859	290.0	380.6	159999	157.284	203.3887	577.99994	-162.72244	-162.60767	220.75171	3549.7192873954773
41	-488.12558	588.4214	-28.181087	-1994.3207	-489.02548	433.69507	-109.299614	-1356.6102	286.64285	335.8	163999	161.49384	196.69855	551.4158	-223.83893	-166.76094	215.8798	3642.1517486572266
42	-548.1998	316.49594	-115.43113	-1197.6079	-226.80367	237.29434	-21.232565	-794.88074	303.46155	143.9	167999	163.31519	189.4005	591.7449	-185.1059	-168.397	198.30069	3731.3301742076874
43	-383.9176	448.27454	-78.192505	-2057.4146	-222.52817	252.87396	-23.552465	-959.2384	220.66667	144.8	171999	162.91835	182.3963	662.1233	-235.51357	-167.82753	187.11737	3821.4719586372375
44	-289.98764	415.15268	-43.217056	-1722.7112	-352.0131	756.5226	-25.06636	-2610.367	176.56522	146.5	175999	162.86946	177.80133	720.76825	-253.716	-167.80087	199.87914	3910.46684551239
45	-238.54892	313.87787	-23.766287	-1400.6564	-250.92847	327.51913	-24.126486	-1134.0071	123.375	110.9	179999	164.23804	172.46191	801.29645	-295.50595	-169.08304	220.33104	3999.8694310188293
46	-246.41635	359.56366	-28.808987	-1843.1005	-750.0033	651.49603	-45.238506	-2099.5737	119.0	343.3	183999	164.99266	170.31647	789.1331	-313.79782	-169.9172	240.98643	4092.584081888199
47	-366.8828	611.98	-28.50353	-2501.1995	-817.2931	950.863	-26.128258	-2563.5771	171.79167	330.3	187999	170.33755	176.137	771.5578	-223.37265	-175.54893	266.43054	4186.485505104065
48	-486.71893	607.44226	-29.303204	-1925.6709	-423.2832	575.57806	-19.508648	-1913.3616	243.85715	172.9	191999	175.065	184.24663	731.2369	-229.02861	-180.17384	263.70804	4278.175484895706
49	-590.3648	707.81177	-19.672682	-1876.0913	-598.2017	845.4227	-29.051458	-2118.7075	292.6	260.9	195999	179.22404	190.44643	720.35693	-197.71165	-184.44153	262.36548	4369.608077287674
50	-405.5168	534.37787	-13.488783	-2001.4138	-377.75644	576.7848	-28.99346	-2066.157	174.45833	153.9	199999	178.48204	191.71632	710.55286	-235.0177	-183.79787	269.15213	4460.274423599243
51	-551.5881	915.5427	-16.283756	-2537.5994	-229.64151	247.31934	-26.553371	-926.2574	239.0	105.1	203999	176.06068	193.68561	695.8092	-179.79147	-181.26	264.22168	4550.7491908073425
52	-336.1379	391.10397	-16.868109	-1341.605	-542.36804	558.2968	-81.54047	-1883.0857	165.82608	260.4	207999	180.86708	198.76468	735.86017	-218.66245	-186.24048	295.57547	4643.2901175022125
53	-434.934	454.2752	-21.66458	-1675.5392	-495.8488	633.7715	-28.080124	-2106.8372	216.1	228.8	211999	185.66722	204.86917	871.0838	-256.8757	-191.09924	320.7283	4735.515378713608
54	-661.49786	854.2054	-45.857216	-2412.4365	-311.50967	314.29974	-23.896215	-985.8383	309.58334	132.0	215999	194.88982	213.52544	826.29584	-225.32257	-200.70546	356.23718	4825.406198263168
55	-336.20337	352.20255	-20.341934	-1340.1288	-230.39522	157.83238	-27.09416	-519.2015	150.96428	112.6	219999	202.19498	215.29076	829.43567	-228.80774	-208.15076	393.22174	4915.30095744133
56	-401.8925	355.3471	-22.853495	-1345.3728	-384.53476	327.88147	-111.034294	-1285.8538	189.5238	152.0	223999	207.45357	212.11469	788.3222	-221.19832	-213.32707	366.13718	5005.677710533142
57	-397.47748	348.97388	-32.19425	-1284.4708	-184.9742	137.67706	-27.378695	-395.52246	188.2381	89.2	227999	211.40042	205.20866	721.7853	-183.73396	-217.20525	349.52625	5095.896147489548
58	-371.40033	364.84283	-40.59431	-1443.8407	-884.73566	805.99976	-237.3873	-2532.0845	175.0	388.6	231999	208.01256	196.91576	681.5998	-196.34476	-213.42706	321.67917	5189.347424030304
59	-633.0257	640.4003	-72.25759	-2437.073	-587.01624	722.65216	-45.39889	-2500.0576	300.14285	275.7	235999	199.84108	188.39807	596.46844	-256.56927	-204.76573	276.7965	5281.867324829102
60	-681.6557	503.69144	-49.05473	-1914.358	-357.8526	164.89224	-159.63405	-802.7369	324.15384	184.4	239999	185.05916	178.2188	540.0854	-180.45857	-189.57765	240.59085	5372.26371216774
61	-611.1957	548.5375	-33.994396	-2303.7903	-916.9969	975.3086	-32.19775	-2597.5608	296.0	427.2	243999	169.50836	168.1791	539.7149	-224.77557	-173.72562	204.4614	5466.999539852142
62	-812.297	614.57947	-61.697964	-1623.0374	-704.8764	352.29843	-68.05485	-1452.9232	424.2	388.3	247999	153.00024	155.80275	495.45422	-219.0213	-156.85414	173.22878	5559.654771327972
63	-450.44467	524.55615	-44.63938	-2168.4844	-317.4218	328.24966	-34.214813	-950.9268	253.66667	173.7	251999	135.41457	144.75937	485.837	-172.9471	-138.88496	142.35246	5650.328621387482
64	-820.26794	486.72064	-353.32867	-2047.1213	-573.65015	790.9611	-38.834538	-2842.5947	434.0	277.2	255999	118.3948	133.8449	472.06177	-227.60909	-121.58229	121.84297	5742.727478504181
65	-786.0015	749.9585	-67.07984	-2367.989	-515.21906	414.9989	-41.318836	-1408.4568	383.0	275.1	259999	100.40404	123.07577	413.0191	-141.56657	-103.41919	103.80983	5834.640109539032
66	-378.10867	567.0878	-18.474762	-2240.7405	-672.9447	433.66425	-53.936497	-1430.7307	204.0	363.4	263999	84.76391	113.43131	370.6832	-216.57817	-87.44285	89.23835	5928.346481561661
67	-359.6667	406.61353	-36.912674	-1404.3505	-602.41266	412.97174	-28.612267	-1341.6146	224.55556	280.0	267999	70.28438	103.45715	318.0244	-208.96327	-72.789406	76.02666	6020.749037504196
68	-233.9083	243.59787	-13.169575	-877.4903	-868.37225	675.4584	-42.44669	-1835.1228	161.68182	467.4	271999	55.610115	94.117424	261.5562	-137.0107	-57.87868	61.975563	6115.343203306198
69	-383.1489	376.54782	-17.550055	-1180.7599	-1025.3217	741.9147	-76.03165	-2127.959	308.93332	603.2	275999	40.743767	85.06612	195.35603	-253.72618	-42.752598	47.73828	6212.982563734055
70	-560.85657	244.29765	-247.06226	-927.24316	-807.5565	525.9457	-53.909363	-1738.5541	474.5	736.1	279999	26.7657	76.4969	176.34117	-107.3351	-28.615477	39.348026	6311.287490606308
71	-858.59375	344.86258	-314.31522	-1371.2573	-304.06793	322.49014	-15.484191	-907.2676	698.0	334.3	283999	14.659657	68.68258	174.37248	-99.92195	-16.388266	31.74829	6405.352361440659
72	-363.55725	386.61652	-8.889942	-939.1286	-376.29684	397.25674	-12.573182	-1348.0266	388.1111	488.8	287999	4.028175	61.455563	146.95023	-179.26996	-5.676151	28.204473	6501.893300533295
73	-146.98749	171.96294	-7.1109514	-609.5923	-1406.9651	473.32755	-139.81383	-1783.9176	232.88889	912.0	291999	-4.482144	54.481174	190.07289	-106.61182	2.8760324	24.080618	6604.020569324493
74	-269.4602	304.3064	-25.445757	-885.48376	-782.97296	267.51868	-104.212105	-1046.5383	288.13333	912.2	295999	-11.306808	48.738754	107.17571	-114.38748	9.755481	20.737928	6705.455859184265
75	-243.24095	302.52902	2.0435295	-1053.5685	-441.68585	525.0529	-9.63332	-1450.3019	324.91666	451.9	299999	-17.357344	44.480457	164.48068	-109.597984	15.855059	18.198214	6801.310853719711
76	-116.04865	133.73416	16.75019	-389.42343	-166.77231	341.24084	-4.776102	-1174.6528	283.2143	271.5	303999	-21.382992	40.99712	109.73019	-100.01421	19.88134	17.002113	6894.558255910873
77	-41.98097	89.61756	47.895336	-513.78723	-28.11142	73.73564	54.35983	-207.04312	115.22857	241.9	307999	-24.41519	39.230083	84.085	-94.15409	22.990215	14.904045	6989.895166635513
78	-33.080193	56.901737	61.156597	-171.61804	-48.30727	61.065365	23.147488	-173.94228	142.46428	174.6	311999	-27.44418	38.089054	130.6559	-94.14622	26.024359	14.875299	7086.2246923446655
79	-12.7928295	53.208508	86.07737	-166.1727	-13.35285	27.74149	25.055672	-77.07591	100.175	82.1	315999	-28.76511	36.427975	105.694244	-94.82198	27.254942	15.254772	7181.669096946716
80	-15.269804	50.77072	45.27549	-251.30122	-93.16884	103.20159	27.197441	-277.78595	76.5	235.9	319999	-27.663582	34.596924	89.41243	-93.58401	26.088722	15.631921	7278.598101377487
