Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-5.8851285	11.054756	5.1572666	-22.772532	28.88913	3.4890895	34.472996	23.558718	1000.0	1000.0	3999	8.51695	7.0984936	40.49271	-2.5095356	-10.096105	0.10159756	36.445841789245605
2	-3.209452	8.599447	6.007578	-12.123963	35.594845	2.9453838	41.01985	31.282234	1000.0	1000.0	7999	39.47531	11.832734	93.32284	9.973042	-41.59242	0.27909923	83.19077920913696
3	4.361135	17.465792	31.33864	-15.262712	43.583538	0.9927361	45.113308	42.09049	1000.0	1000.0	11999	72.02675	23.466665	207.0909	32.1539	-74.10452	0.40519917	131.00780844688416
4	33.370644	6.3939753	38.4786	22.510248	24.067669	5.035278	37.949116	20.037642	1000.0	1000.0	15999	100.3129	24.679302	197.54636	44.436726	-101.67844	0.3833864	179.40673398971558
5	4.16572	18.910471	23.26846	-21.817356	-13.667979	0.70086133	-12.284045	-14.515632	1000.0	1000.0	19999	101.55913	18.995256	202.18881	57.770233	-102.587875	0.31323653	228.3553388118744
6	17.156797	16.890787	30.435585	-11.825039	26.546738	1.6497108	28.656252	22.966085	1000.0	1000.0	23999	103.07223	20.719696	206.63556	67.34299	-103.48026	0.19177166	277.89122104644775
7	22.62918	4.919847	30.099857	16.471836	15.81719	2.3204813	19.362848	11.809256	1000.0	1000.0	27999	85.37724	17.487505	180.45575	57.755226	-85.552925	0.1310921	327.2906029224396
8	8.469274	13.93699	29.951082	-4.0779424	0.393756	1.9303961	3.5848215	-2.821233	1000.0	1000.0	31999	74.22507	12.50317	138.3317	50.858772	-74.69622	0.14769028	377.33598279953003
9	11.788332	4.3271165	16.104948	4.573113	6.1866198	0.9569694	7.7906957	4.634304	1000.0	1000.0	35999	72.24609	12.601835	119.47289	47.752598	-72.65395	0.112583086	427.7273738384247
10	28.354961	3.0798228	33.01627	24.362806	30.484406	1.1075815	32.235676	28.25342	1000.0	1000.0	39999	66.77844	11.884668	108.63008	41.92447	-67.12884	0.09103733	478.1634786128998
11	41.134724	7.895294	53.039513	31.110306	-4.3384423	25.962349	30.217556	-32.57461	1000.0	1000.0	43999	59.70315	11.060187	96.94036	37.292007	-60.01175	0.07194002	528.9035398960114
12	18.810366	5.010243	24.01261	10.607659	17.153362	2.3860476	19.491186	10.803445	1000.0	1000.0	47999	55.119034	10.717217	92.68833	34.71108	-55.44627	0.07713734	579.2392182350159
13	28.230516	8.157029	37.304733	19.238796	12.462726	11.657876	36.38826	-3.432664	1000.0	1000.0	51999	51.278065	10.723459	90.60323	32.665047	-51.538597	0.076533936	630.2375493049622
14	22.647034	8.531044	29.41851	8.050321	18.245564	2.4428658	24.53758	15.90313	1000.0	1000.0	55999	46.475697	10.508338	84.79589	28.103685	-46.741264	0.052796803	681.9582183361053
15	34.680756	5.7232547	41.86171	25.872562	30.41714	13.036171	42.4677	-0.79435295	1000.0	1000.0	59999	41.770393	10.8640585	84.67358	24.748293	-41.960983	0.04613971	733.8589632511139
16	38.23925	11.230761	55.34076	23.953295	41.509186	3.2429867	47.44305	36.180515	1000.0	1000.0	63999	37.18964	10.495661	79.23106	22.088608	-37.360558	0.037700426	787.1783699989319
17	41.39037	7.4513154	48.98659	32.692234	43.228188	2.821325	46.70315	36.432896	1000.0	1000.0	67999	33.266926	10.346886	74.667625	18.55324	-33.41509	0.03348202	843.3752369880676
18	45.794594	8.418588	55.318817	36.452164	36.692	2.558131	39.487686	31.534475	1000.0	1000.0	71999	30.0933	10.640294	71.6087	16.447618	-30.259748	0.03150866	902.5085759162903
19	37.90023	6.4751854	49.059776	33.307747	34.37086	14.656737	49.24597	15.320997	1000.0	1000.0	75999	27.300072	10.465222	71.55277	14.788155	-27.433449	0.028451776	962.9538037776947
20	37.236168	5.330005	43.31241	28.671751	37.83445	1.1825936	39.963856	35.97459	1000.0	1000.0	79999	24.502218	10.30086	66.84902	12.214683	-24.625425	0.025642468	1024.7968683242798
21	39.40481	1.8131771	41.36142	36.545345	37.90914	2.4018648	41.3764	31.608486	1000.0	1000.0	83999	22.107988	10.258325	64.20044	10.4446125	-22.214878	0.024238637	1088.4509491920471
22	35.782173	19.89935	58.109333	3.5918195	34.86599	3.2097347	37.972557	30.407291	1000.0	1000.0	87999	20.056223	10.384217	66.32225	7.7355328	-20.183033	0.023326565	1152.6201739311218
23	36.267887	6.916497	42.415455	24.972946	35.117996	8.693624	46.50937	25.868322	1000.0	1000.0	91999	18.879412	10.33052	65.86659	7.4501367	-19.022629	0.0274231	1218.743947982788
24	25.1254	5.755953	34.67715	20.001097	15.26225	10.41619	46.259598	9.97106	1000.0	1000.0	95999	18.345366	10.100316	61.46968	6.787836	-18.475273	0.025436223	1287.2946994304657
25	38.403294	6.9701033	47.48614	27.996515	29.86311	1.453532	32.099617	26.9448	1000.0	1000.0	99999	17.646568	10.174585	58.22452	6.573317	-17.766226	0.023402989	1356.1679198741913
26	37.92822	6.2440915	45.425003	31.66592	38.17758	3.2499495	42.912422	30.610214	1000.0	1000.0	103999	16.626589	10.072139	54.844975	5.207112	-16.73559	0.021560626	1427.4095945358276
27	39.669598	4.795636	44.962482	31.870064	39.16522	2.2343554	43.774273	36.634502	1000.0	1000.0	107999	15.480017	9.953309	52.81518	4.9703293	-15.575014	0.02002621	1499.9968655109406
28	47.847157	2.3176916	51.315647	44.870205	44.879463	1.4493799	46.520016	42.169712	1000.0	1000.0	111999	14.569688	9.769497	51.70396	4.4486055	-14.6732	0.018492866	1573.4799301624298
