Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	1.6012828	6.3430552	44.050198	-10.490903	88.68114	24.172722	148.3411	58.88324	20.549223	202.3	3999	3.943325	4.049035	19.909672	-3.7892272	3.9438071	4.0503855	20.229296	-3.67453	-6.1529126	0.533415	35.71005630493164
2	1.78549	5.456031	24.265957	-8.198918	105.66392	47.200665	223.159	63.10473	21.010416	219.8	7999	23.288698	12.106769	67.521935	-14.610025	23.29038	12.10769	67.80087	-21.58458	-29.05648	4.856618	83.76618576049805
3	10.5988455	34.388393	282.3693	-8.996092	988.13055	1.6195695	990.1452	985.47906	34.462963	1000.0	11999	62.51542	23.735567	144.31754	-29.50372	62.517056	23.741413	158.82565	-32.239212	-72.77454	25.428186	137.79714560508728
4	21.026476	58.42533	232.1127	-31.402061	259.83377	333.23135	930.9419	44.4018	85.15909	365.3	15999	81.96446	24.209444	189.76535	-146.0411	81.96533	24.226427	184.17834	-147.71935	-87.98442	47.476868	187.56926250457764
5	13.366547	84.695946	634.6995	-45.288906	906.19696	16.391844	933.2267	873.9889	45.177082	1000.0	19999	83.94868	25.09245	186.7401	-140.54146	83.9484	25.106758	185.47858	-138.40433	-90.683655	54.375954	241.32400703430176
6	38.725132	202.38966	857.6376	-32.487183	265.8739	67.83122	442.3693	203.06612	134.72414	147.3	23999	85.69751	25.862453	197.63017	-97.50046	85.69767	25.871943	194.95552	-99.5949	-92.87336	45.057407	290.3046214580536
7	120.88132	105.56837	332.57382	-28.226067	165.86221	41.334373	236.18962	88.06032	115.69444	97.4	27999	99.6914	28.445429	224.38469	-106.51865	99.6931	28.438713	222.47461	-117.81386	-108.21602	65.53223	338.4055109024048
8	187.87248	77.34978	320.0221	14.960147	259.96274	141.67206	537.1889	108.87362	120.78788	247.4	31999	108.42759	29.341671	237.13126	-99.91406	108.42874	29.33259	236.05394	-102.88964	-116.09913	74.70587	387.34073638916016
9	141.69969	70.95357	376.61414	-11.883486	179.68285	59.562565	280.88373	105.8296	129.25	144.3	35999	110.13906	28.958624	228.0525	-74.5227	110.14207	28.939096	228.00052	-79.44639	-116.925545	69.13426	435.9229109287262
10	92.19848	100.09195	414.82858	-54.261787	49.174053	82.96856	155.34755	-107.92718	158.28	166.0	39999	107.23773	28.870127	192.58504	-87.96213	107.23573	28.86816	196.19783	-107.02958	-113.117035	63.272236	484.39415645599365
