Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-76.338135	130.55663	3.1482313	-385.15143	-1260.6481	1046.8024	-16.14629	-2309.4565	220.5	554.8	3999	5.38884	7.0257535	46.676846	-8.873306	-7.3668876	0.5124757	64.5083429813385
2	-52.406475	99.36646	7.653328	-366.13242	-1786.9153	1331.425	-76.57551	-2906.11	164.66667	622.8	7999	107.64637	72.84737	343.1514	-114.50189	-122.05731	27.53645	161.2760410308838
3	-123.175255	456.63705	15.914388	-2653.7083	-135.79568	112.64859	-29.256151	-417.73502	106.25	45.6	11999	549.0407	176.50078	944.03534	-259.06064	-586.2891	530.4538	250.9887351989746
4	-300.23608	685.7208	-24.463692	-2692.9827	-416.3952	829.7585	-42.368042	-2885.1245	113.86842	145.6	15999	899.2142	88.33632	1127.7903	-422.07504	-922.6315	1022.4645	342.50086426734924
5	-247.68616	623.4588	-17.226635	-2659.776	-292.61374	669.49036	-28.227446	-2293.7458	94.28261	111.1	19999	972.9592	86.45254	1150.1249	-648.8926	-991.53125	1251.2883	432.5445077419281
6	-251.28929	584.7512	-19.627266	-2317.8586	-396.42914	652.8174	-27.285551	-2065.5432	113.0625	200.0	23999	989.73834	96.245514	1207.2639	-576.6582	-1009.31024	1284.8995	524.2545421123505
7	-948.8518	873.7049	-25.722784	-1865.1786	-55.612053	45.3591	-15.235519	-176.81746	522.125	32.7	27999	1008.71313	92.011345	1192.8182	-745.8132	-1027.4447	1082.7808	613.4556777477264
8	-361.54324	597.64874	-14.995991	-1797.0011	-290.47095	583.81146	-32.430504	-2037.5625	212.8125	139.6	31999	1006.8632	89.3647	1157.5259	-570.6185	-1023.8329	892.5955	703.1914501190186
9	-632.1451	824.2166	-19.058388	-1922.4365	-681.912	890.7579	-21.529676	-2112.9453	346.30768	334.8	35999	974.9732	86.301445	1133.1484	-587.54584	-989.78625	770.4735	794.9462804794312
10	-501.10794	740.7674	-5.894806	-1937.841	-488.66275	820.5417	-22.911436	-2157.3293	276.92856	239.4	39999	916.82654	84.13996	1110.4147	-569.8627	-929.365	657.1205	883.4698920249939
11	-337.13254	596.5118	-6.642869	-1961.7771	-273.07233	601.63855	-11.773721	-2072.4446	188.8421	138.2	43999	840.85834	81.47156	1046.6656	-627.7709	-851.5795	553.54663	968.3818323612213
12	-353.5848	688.69543	-16.56177	-2003.4037	-681.416	951.0026	-22.836096	-2207.0923	193.88	330.8	47999	756.751	75.783195	971.2337	-455.07388	-766.05676	512.3345	1055.6061222553253
13	-687.1731	902.24615	-31.666443	-2146.897	-95.98	45.45264	-29.576168	-199.47812	349.4	66.5	51999	673.3918	72.03397	857.26544	-493.1417	-681.3098	374.73355	1140.0392546653748
14	-499.30734	730.30206	-14.296901	-1944.8054	-688.57324	896.99884	-20.079988	-2130.933	281.42856	347.3	55999	587.3621	67.90665	763.2623	-589.22003	-593.93164	263.10132	1226.9924426078796
15	-784.2583	809.3812	-35.81909	-1948.8865	-552.1353	686.49335	-23.755346	-1885.9944	458.5	339.9	59999	502.90503	63.370724	680.2856	-454.9186	-508.18887	209.11754	1315.1613652706146
16	-400.73572	650.2473	-8.94315	-1876.208	-503.29874	601.1418	-15.2530985	-1523.0968	277.88235	406.1	63999	423.3058	58.206696	585.27454	-454.1671	-427.7513	142.48547	1404.7332639694214
17	-439.06644	493.8395	-8.560167	-1277.2937	-716.1694	267.25815	-305.98648	-1025.4779	502.2857	864.6	67999	353.50845	53.311657	502.1774	-280.1319	-357.40634	113.691086	1501.3714561462402
18	-556.30707	378.601	-4.89748	-1136.2219	-778.94745	438.3386	-119.50726	-1440.3044	552.4286	852.8	71999	294.1277	49.32507	427.3221	-236.54092	-297.5875	72.5465	1598.4980092048645
19	-382.60165	254.06253	-62.730743	-725.4864	-366.37482	312.57565	-12.109453	-1063.6987	594.75	649.7	75999	245.79878	48.37763	374.0224	-251.34648	-248.88655	53.972706	1691.7250809669495
20	-281.15753	245.32675	-29.230122	-722.56085	-191.36148	189.65126	29.825336	-581.33044	544.4286	364.1	79999	207.83379	49.236534	333.488	-219.29726	-210.84106	48.27302	1781.6700677871704
21	-433.10703	307.74615	-45.298237	-955.3039	-440.25284	316.58176	-0.008242122	-939.5095	723.2	681.7	83999	177.92096	50.469242	313.96423	-175.91402	-180.71931	36.750237	1876.908284664154
22	-256.03857	189.9512	10.76226	-644.88464	18.04523	158.55513	173.45374	-295.28156	538.75	858.0	87999	152.57722	52.510113	296.70483	-148.5553	-155.28917	32.54576	1974.5463736057281
23	-331.4215	349.4194	12.228616	-1167.5028	-465.0606	129.75716	-193.60759	-728.7549	499.25	873.1	91999	134.78227	56.744774	273.35583	-151.75964	-137.47752	28.126045	2070.978836774826
24	-133.6096	175.00218	10.116693	-456.58698	-199.20227	432.94135	170.09135	-1108.021	660.6667	807.5	95999	121.82269	59.686874	246.14972	-161.20149	-124.47036	24.541641	2166.8932116031647
25	-24.833473	46.92521	26.798914	-91.662025	-48.999165	220.75461	84.20798	-693.73285	887.0	661.8	99999	110.56535	60.81662	237.59148	-127.91933	-113.13624	21.032454	2261.243749856949
26	-13.567327	151.5412	202.40744	-345.98734	-63.585743	192.79585	92.6884	-474.1685	617.0	830.7	103999	100.20014	60.621727	219.75417	-106.569725	-102.650406	19.376457	2358.416239976883
27	-0.15472564	44.196953	62.22086	-72.84994	-56.064564	277.6026	277.16895	-798.57697	882.4	659.0	107999	94.2774	60.436398	217.71481	-116.97095	-96.7595	18.45854	2451.6794340610504
28	-39.201214	138.31056	143.32301	-311.14307	-7.6988792	50.655766	60.02083	-132.1182	556.2857	515.6	111999	90.37118	60.604786	242.93571	-97.52204	-92.86765	19.128483	2545.2939558029175
29	-101.1291	95.51495	8.2268305	-279.07266	-137.8898	249.9422	33.39915	-654.13904	411.55554	459.6	115999	89.69161	61.78051	297.69955	-112.2384	-92.31145	22.878513	2639.7600677013397
30	-153.1935	189.33041	5.388926	-576.11523	-553.3553	629.45416	21.61211	-1894.7332	594.5714	658.6	119999	90.49976	64.25324	361.33054	-110.32962	-93.16481	26.234121	2738.549229621887
31	-486.08096	380.31683	-44.99685	-1012.6224	-389.21368	242.19492	-27.611546	-755.10065	581.0	672.0	123999	94.77869	69.80993	402.8136	-100.01172	-97.62227	31.635633	2837.658622980118
