Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-496.75	8.598692	-474.0	-500.0	496.875	-0.04530727	0.05606022	0.08476019	-0.24863882	4000	-1.9216537e-07	6981.37	-0.0065670703	-1375.1641	1.0927289	0.009045575	0.0955	79.0	4.434104681015015
1	-500.0	0.0	-500.0	-500.0	500.0	-9.27007	1.0368081	-1.1258147	-9.826541	8000	3.771782e-07	5653.763	-0.007238034	-917.1157	1.0923595	0.0048707677	0.0485	79.0	8.69593858718872
2	-449.875	42.265347	-394.0	-500.0	450.5	-16.045927	0.583006	-9.15802	-16.366915	12000	-8.833408e-08	4469.4556	-0.01264	-648.1365	1.0770122	0.0069820494	0.06575	79.0	12.93667459487915
3	-343.81818	92.18935	-186.0	-500.0	344.72726	-21.44609	1.0247483	-9.723954	-21.756546	16000	-2.6476383e-07	3218.0408	-0.010674729	-437.70972	1.0559975	0.014096005	0.1365	79.0	17.143319129943848
4	-230.76471	39.521442	-172.0	-324.0	231.76471	-25.970888	0.96656114	-16.80923	-26.2876	20000	1.990795e-08	1861.7937	-0.0112118935	-228.17139	1.0331825	0.007924406	0.09925	79.0	21.386847734451294
5	-230.41176	33.70819	-172.0	-290.0	231.41176	-29.42018	1.1374475	-12.856211	-29.709053	24000	2.324581e-08	1619.535	-0.0059275916	-193.92297	1.0160336	0.016076222	0.1895	10.0	25.097813844680786
6	-186.85715	40.962566	-127.0	-291.0	187.85715	-30.723812	7.9965906	28.020363	-32.93116	28000	2.7537347e-08	1172.6473	-0.0061599948	-184.27844	0.93103635	0.0154114235	0.17775	11.0	28.825498580932617
7	-145.11111	27.231972	-94.0	-205.0	146.11111	-34.174416	5.0856414	29.786348	-35.503155	32000	-1.3113022e-09	643.8739	-0.005923648	-51.434998	0.8333693	0.009415959	0.09325	79.0	33.05850410461426
8	-148.38461	27.40168	-100.0	-243.0	149.38461	-35.826508	5.126202	25.586414	-37.21306	36000	1.4305114e-08	625.669	-0.0147186015	-70.21954	0.8342205	0.014720864	0.15625	79.0	37.35039186477661
9	-155.64	74.45798	-100.0	-500.0	156.6	-35.49658	6.6770225	-1.9727598	-38.913532	40000	-8.106232e-09	895.6299	-0.008911656	-250.53497	0.80291516	0.006806453	0.07	79.0	41.73652005195618
10	-133.51724	55.606762	-93.0	-410.0	134.51724	-35.925594	8.342491	15.978979	-40.923088	44000	5.4597855e-08	511.72916	-0.008364327	-49.007843	0.7449317	0.01155201	0.12075	79.0	46.2624626159668
11	-146.92592	72.50845	-94.0	-500.0	147.88889	-34.750286	10.769327	11.467597	-42.57182	48000	-3.4570693e-08	751.3491	-0.006761704	-215.05865	0.73930824	0.0150324125	0.1075	36.0	50.122806549072266
12	-128.23334	26.0201	-92.0	-204.0	129.23334	-38.044243	10.492406	13.339628	-44.36253	52000	-2.9325486e-08	334.2183	-0.0073616994	-33.517273	0.75775933	0.011168145	0.1145	79.0	54.42356824874878
13	-121.03125	24.40733	-74.0	-177.0	122.03125	-37.94741	10.709162	0.92951554	-45.667088	56000	-4.053116e-09	275.44147	-0.007363089	-40.411682	0.7273654	0.003516483	0.0775	79.0	58.806483030319214
14	-122.09375	25.101494	-83.0	-188.0	123.09375	-36.883102	11.494131	2.4806998	-46.71511	60000	-1.6450882e-08	234.28896	-0.009510599	-23.996597	0.6839405	0.0086443415	0.13325	79.0	63.060611963272095
15	-111.85714	20.382265	-73.0	-183.0	112.85714	-38.168648	11.788178	1.2113583	-47.83861	64000	2.1457673e-08	159.0823	-0.007371537	-15.789398	0.65588075	0.0053546596	0.05025	79.0	67.27958989143372
16	-106.432434	20.52229	-80.0	-177.0	107.432434	-36.177105	13.6621275	3.5205314	-48.67452	68000	1.013279e-08	147.28528	-0.008413728	-15.679733	0.6198788	0.006913644	0.0635	79.0	71.51292324066162
17	-106.45946	27.05809	-76.0	-233.0	107.45946	-35.2357	14.264814	14.397138	-49.30632	72000	6.556511e-09	199.14629	-0.0074633663	-22.80336	0.55842	0.0056527345	0.06725	79.0	75.77452445030212
18	-99.710526	20.922047	-76.0	-166.0	100.710526	-36.189964	13.654214	10.159036	-49.92733	76000	-1.1444092e-08	173.3324	-0.0052721226	-19.072418	0.5106982	0.0029404056	0.037	79.0	80.03957629203796
19	-106.0	27.355518	-79.0	-217.0	107.0	-35.922264	13.791415	-1.5393597	-50.449432	80000	8.225441e-09	200.38612	-0.0091555845	-27.131927	0.5155981	0.012919588	0.09125	79.0	84.32918787002563
20	-96.439026	18.42592	-77.0	-181.0	97.439026	-38.95816	13.22178	9.635741	-51.077477	84000	-1.2874604e-08	117.257614	-0.006198811	-23.956795	0.53152454	0.003966767	0.07575	79.0	88.58951878547668
21	-102.18421	30.676458	-67.0	-226.0	103.18421	-34.04853	14.746054	3.3392687	-51.256382	88000	-7.2717667e-09	213.27303	-0.0077862237	-19.477936	0.47860357	0.0044587073	0.06775	79.0	92.91635465621948
22	-94.07143	21.531145	-69.0	-183.0	95.07143	-36.331074	14.16106	5.84919	-51.82657	92000	-4.2915342e-09	124.58569	-0.0053726262	-22.780037	0.42947322	0.0034330206	0.0415	79.0	97.11126852035522
23	-107.0	49.452682	-62.0	-307.0	108.0	-31.541187	15.468154	4.840981	-52.0925	96000	-1.0728836e-09	558.10223	-0.007616006	-180.09167	0.33376017	0.016751206	0.0505	21.0	100.83160424232483
24	-91.30232	18.411997	-66.0	-187.0	92.30232	-40.45489	11.259244	11.531598	-52.780052	100000	-2.4795533e-08	162.777	-0.0061102184	-66.144485	0.37148327	0.0065833284	0.06075	79.0	105.0540099143982
25	-96.825	27.769485	-70.0	-203.0	97.825	-34.91971	14.5001	7.3207827	-52.670555	104000	9.179115e-09	191.90602	-0.0055359476	-19.166016	0.37895888	0.00241837	0.03875	79.0	109.46784257888794
26	-92.5	25.577381	-64.0	-208.0	93.5	-35.663883	14.580015	13.807349	-53.032795	108000	-1.4305115e-09	181.54266	-0.00498672	-26.995453	0.33836615	0.00026196468	0.02725	79.0	113.77640151977539
27	-95.21951	34.44013	-62.0	-214.0	96.21951	-34.838505	14.291888	7.391109	-53.213127	112000	-2.0503998e-08	263.35815	-0.006468104	-25.161163	0.31951916	0.0021696384	0.03075	79.0	118.0107650756836
28	-89.704544	29.591599	-63.0	-258.0	90.704544	-37.191944	13.103627	1.7977965	-53.581135	116000	0.0	178.91147	-0.004845533	-23.792877	0.3043895	0.0029407379	0.04075	79.0	122.29891395568848
29	-85.933334	11.614933	-62.0	-119.0	86.933334	-34.217014	14.575222	9.785909	-53.578148	120000	-2.503395e-09	62.50767	-0.0043034493	-6.0721817	0.3074227	0.0017749033	0.0255	79.0	126.66323065757751
30	-86.22222	21.87834	-62.0	-206.0	87.22222	-33.46068	14.58448	8.528674	-53.57201	124000	1.1205673e-08	138.1675	-0.003823567	-24.516502	0.27547747	0.0023059412	0.01875	79.0	130.96896934509277
31	-85.86957	23.649256	-61.0	-223.0	86.86957	-33.790405	15.177264	20.842045	-53.757664	128000	3.8146974e-09	150.53528	-0.005014531	-31.756088	0.2800421	-0.0006197625	0.02375	79.0	135.26895570755005
32	-86.53333	19.060837	-60.0	-156.0	87.53333	-33.460167	14.629304	26.357092	-53.699203	132000	3.8146974e-09	110.85386	-0.0036506644	-8.586456	0.25625423	0.001873712	0.02	79.0	139.59967875480652
