Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-296.76685	42.00735	-261.7931	-368.13974	-581.89777	18.61871	-541.4576	-608.4963	1000.0	1000.0	3999	0.7567307	1.6979661	8.71659	-6.6562805	0.7574206	1.6994604	8.7522	-7.206242	-1.6184976	0.3357768	55.19349217414856
2	-270.437	20.18312	-245.98253	-293.12488	-316.3621	56.67902	-234.25229	-438.76468	1000.0	1000.0	7999	2.9637306	2.9203997	18.783384	-8.483384	2.9644115	2.9237785	18.794682	-9.033746	-4.210659	0.79114085	134.84964728355408
3	-418.43573	109.254074	-256.2142	-553.68964	-360.75583	70.77928	-285.9895	-537.87256	1000.0	1000.0	11999	7.674105	5.1648912	35.556496	-6.949096	7.675037	5.1695056	34.777637	-7.14764	-9.311959	1.6670871	215.90358328819275
4	-185.38364	82.02455	-96.83991	-274.75967	25.531145	36.60436	92.41533	-36.701572	1000.0	1000.0	15999	7.955645	6.880278	32.01793	-9.75601	7.955715	6.8828654	34.197983	-10.520785	-8.914951	1.6060426	298.1998510360718
5	544.9061	223.22093	766.73676	188.62492	881.68884	88.41158	1045.5627	750.1388	1000.0	1000.0	19999	7.557467	8.452631	41.521267	-11.45929	7.55805	8.45388	40.026752	-11.275389	-8.632257	1.6123801	379.64847588539124
6	440.52274	632.88806	1068.5228	-413.84128	769.1015	324.33496	1135.6324	148.09639	1000.0	1000.0	23999	12.242513	9.847626	51.690193	-9.716794	12.24334	9.848135	50.51822	-9.88305	-13.508754	2.4201503	460.29446935653687
7	852.2488	707.716	1519.711	-334.93506	732.58624	818.61975	1743.7518	-570.3565	1000.0	1000.0	27999	18.865194	10.81629	59.301956	-6.26586	18.866282	10.816878	58.956543	-6.493554	-20.349636	3.0014157	541.749701499939
8	1148.4276	770.1422	1792.0182	-154.158	1909.7025	316.41898	2208.67	1039.4917	1000.0	1000.0	31999	25.437557	13.030252	71.40715	-10.760719	25.438097	13.031474	70.37641	-7.612606	-26.932844	3.5834103	622.8903086185455
9	2061.4585	191.53984	2285.675	1836.5416	2022.0082	349.6777	2431.2578	1119.4536	1000.0	1000.0	35999	34.07188	16.769905	89.62999	-11.171928	34.071804	16.771095	90.3578	-9.456221	-35.65974	4.3177648	704.3716299533844
10	2195.827	184.71088	2476.0232	1961.5135	1856.3225	579.3222	2565.8613	1005.3164	1000.0	1000.0	39999	44.219055	20.701508	104.55443	-12.890863	44.21879	20.701723	103.36376	-12.333179	-45.995033	5.3580155	785.3869621753693
11	2517.4895	120.20662	2675.9526	2351.8652	2077.9927	489.2568	2812.6233	1295.9265	1000.0	1000.0	43999	55.349426	24.748184	122.3297	-12.498364	55.349106	24.748941	123.87924	-11.618067	-57.140812	6.8183393	864.4861581325531
12	2287.29	784.0925	2971.0688	1044.6609	2537.6387	843.627	3216.9998	685.85406	1000.0	1000.0	47999	65.65954	29.21516	142.63762	-10.6582575	65.65891	29.216751	145.49136	-14.758075	-67.48251	8.252145	945.4415948390961
13	2765.9338	977.9323	3479.8303	1080.1898	2679.6497	1028.954	3578.9995	778.80945	1000.0	1000.0	51999	76.50143	34.327152	161.64265	-16.190321	76.50098	34.328327	164.75214	-14.826671	-78.4876	9.748205	1026.6986186504364
14	3484.3247	152.63292	3724.7644	3303.7017	3706.9934	91.503746	3841.812	3520.2693	1000.0	1000.0	55999	89.7855	39.456203	178.36183	-8.4822	89.78462	39.45727	178.66185	-11.725618	-91.81557	11.346431	1107.487719297409
15	3542.9316	73.67374	3646.8918	3438.6936	3601.711	302.1271	3907.072	2815.7397	1000.0	1000.0	59999	103.48768	45.274986	196.32005	-7.3090243	103.48732	45.276245	196.04765	-6.6368074	-105.64595	12.852285	1187.7835609912872
16	3768.5513	72.618256	3885.6672	3687.642	3634.187	584.30457	4150.3936	1984.3674	1000.0	1000.0	63999	117.65142	50.17212	217.58809	-1.2060688	117.65068	50.173496	218.95355	1.644198	-119.82009	14.667767	1268.6430077552795
17	3906.6304	155.57372	4108.066	3723.3447	3609.0742	1290.0228	4557.803	918.17456	1000.0	1000.0	67999	131.5926	55.033447	232.69792	0.26638937	131.59154	55.035484	231.62817	5.9428396	-133.87547	16.31961	1349.57328414917
18	3886.1035	140.70767	4047.9104	3729.123	4179.378	84.18406	4320.0596	4054.2202	1000.0	1000.0	71999	145.47702	59.521477	251.37361	8.962421	145.47638	59.523167	251.99707	8.3944435	-147.80447	17.811615	1431.232310295105
19	4102.214	151.6018	4278.3916	3885.608	4544.8584	89.4948	4671.5083	4374.719	1000.0	1000.0	75999	158.97942	63.361607	263.63116	15.365209	158.97842	63.363262	265.57202	11.872391	-161.25137	18.514399	1513.1443915367126
20	4058.6914	86.58959	4186.2954	3968.8472	4367.4917	207.70181	4690.789	4023.688	1000.0	1000.0	79999	172.4773	66.93778	277.78894	15.642555	172.47675	66.93876	278.43924	14.726357	-174.61092	19.47991	1598.0140557289124
21	4341.048	175.91338	4639.68	4199.3	4684.8203	144.0873	4920.911	4387.639	1000.0	1000.0	83999	184.763	70.56691	293.38095	13.18829	184.7618	70.56804	294.15387	3.8994913	-187.24059	20.398989	1683.2704906463623
22	4507.078	106.53834	4635.6733	4361.1567	4571.5576	83.13349	4713.4404	4394.5864	1000.0	1000.0	87999	197.56436	73.95243	311.56277	6.3673344	197.56396	73.95275	309.86884	4.883418	-200.11568	21.300402	1766.8416028022766
23	4624.1924	70.75049	4692.0166	4518.7744	4802.372	91.71486	4999.143	4680.659	1000.0	1000.0	91999	209.89316	77.08293	325.6173	-1.1079443	209.89265	77.082245	325.3908	-10.068023	-212.29681	21.993385	1851.7650210857391
24	4599.277	169.89291	4855.2715	4388.431	4903.293	122.30745	5077.316	4658.3364	1000.0	1000.0	95999	221.72418	79.85324	336.56293	1.9684057	221.72408	79.85287	336.92593	0.25625277	-223.9115	22.99105	1935.4583303928375
25	4591.119	44.81718	4625.743	4514.087	4669.5864	555.2668	5092.993	3062.6746	1000.0	1000.0	99999	232.40215	83.37775	351.20224	-8.986794	232.4012	83.377975	348.8046	-5.0939345	-235.15646	24.203266	2020.7160015106201
26	4824.797	96.30903	4935.583	4676.4106	5002.2446	113.83249	5209.4995	4800.7866	1000.0	1000.0	103999	242.95766	85.896736	364.25745	-23.640968	242.9574	85.89687	360.71182	-22.924198	-245.34915	25.268766	2105.178482055664
27	4976.098	166.70189	5183.7163	4731.1943	5067.2783	108.659225	5204.5576	4869.9326	1000.0	1000.0	107999	252.93893	88.758446	372.16302	-18.581055	252.93918	88.75784	371.77213	-20.186668	-255.22566	25.561218	2190.259916305542
28	5077.057	146.26605	5261.1514	4909.163	5290.783	117.9675	5440.534	5053.5166	1000.0	1000.0	111999	262.97614	90.74153	381.45255	-39.55538	262.97525	90.74146	381.5487	-32.288727	-265.43958	26.415707	2274.941873073578
29	5004.585	70.60302	5120.7617	4929.9414	5314.9653	72.6691	5410.1924	5201.738	1000.0	1000.0	115999	272.11447	92.90507	389.5935	-39.2306	272.1144	92.904854	390.33853	-31.832958	-274.42133	26.553331	2358.729802131653
30	5051.508	60.50502	5090.067	4946.796	5480.247	125.46334	5670.2764	5278.276	1000.0	1000.0	119999	281.72495	93.5979	402.09372	-29.765623	281.7254	93.59669	400.27155	-24.420029	-284.09396	27.45396	2442.2074506282806
31	5179.9956	87.51892	5322.652	5084.204	5606.3	98.613106	5713.1616	5365.6978	1000.0	1000.0	123999	290.80545	94.80559	409.84845	-26.023115	290.8048	94.806076	412.84964	-28.631569	-293.2905	27.89134	2527.3996880054474
32	5252.651	136.36333	5408.2603	5033.985	5019.7656	106.81475	5140.3706	4764.389	1000.0	1000.0	127999	298.98355	95.968346	419.13986	-49.788815	298.98306	95.96874	417.4763	-42.40409	-301.4645	28.707378	2613.835905790329
33	5410.582	68.17447	5474.383	5304.4756	5535.6924	125.95703	5793.293	5360.444	1000.0	1000.0	131999	307.75735	96.709526	427.11633	-51.97526	307.7578	96.70918	426.34418	-52.856354	-309.96744	29.482712	2700.857273340225
34	5515.905	88.373344	5643.2886	5393.4785	5597.8516	190.83298	5822.917	5105.495	1000.0	1000.0	135999	315.30725	98.573364	433.56763	-52.130924	315.30737	98.57338	433.70444	-43.563393	-317.5755	29.485895	2787.9252383708954
35	5338.0063	67.81813	5418.7217	5268.5317	5369.7485	1170.6943	5883.5596	1866.7037	1000.0	1000.0	139999	322.8568	100.37212	444.49854	-61.64268	322.8561	100.372574	443.17978	-60.84095	-325.3488	30.875164	2876.1844708919525
36	5511.8594	159.11963	5690.906	5280.1553	5938.117	55.448814	6000.393	5793.9067	1000.0	1000.0	143999	329.70407	102.397316	452.61536	-76.58476	329.70398	102.397316	451.58163	-79.526886	-332.40576	32.097427	2965.360690355301
37	5659.2773	161.06058	5894.4634	5494.555	5991.721	163.53769	6207.7427	5688.9336	1000.0	1000.0	147999	337.09787	103.38651	468.31445	-59.6253	337.0976	103.38722	469.36084	-50.93438	-339.46298	32.486332	3053.9949867725372
38	5699.793	53.19588	5787.802	5654.519	6036.9824	65.60018	6144.517	5931.0874	1000.0	1000.0	151999	344.30643	104.18131	478.88742	-47.80573	344.30627	104.18131	477.6126	-50.341293	-346.58383	33.02165	3142.9519612789154
39	5751.894	117.497	5878.811	5560.179	5946.424	134.24667	6198.4497	5741.073	1000.0	1000.0	155999	351.52747	104.99561	485.54745	-54.629997	351.52783	104.995705	486.41232	-51.377483	-353.63626	33.681618	3232.1389734745026
40	5791.084	166.75804	5948.5684	5525.4883	6044.9854	101.324524	6237.44	5885.9146	1000.0	1000.0	159999	358.3993	105.78329	488.10565	-52.70044	358.39877	105.78326	489.97833	-59.3766	-360.6207	34.085545	3321.397254705429
41	5870.0063	162.01273	6115.42	5694.068	6136.092	68.73668	6218.1846	6016.07	1000.0	1000.0	163999	365.36856	106.04285	494.24585	-77.18895	365.36807	106.04307	492.25204	-73.83852	-367.2878	34.439915	3410.849813222885
42	5965.1978	85.54845	6085.815	5870.1597	6312.382	104.6749	6464.178	6173.2153	1000.0	1000.0	167999	371.69232	107.573654	502.05298	-50.718773	371.69165	107.574455	503.02896	-62.268074	-373.87286	35.493202	3500.3323469161987
43	5944.434	132.31442	6116.63	5756.3438	5768.6963	1317.3737	6346.4033	1826.9381	1000.0	1000.0	171999	377.7152	109.41825	504.40503	-53.18805	377.71536	109.41831	504.91483	-52.807083	-380.0659	36.29358	3590.0277197360992
44	6069.9844	130.96161	6282.509	5936.56	6464.416	107.27729	6662.5425	6306.8135	1000.0	1000.0	175999	383.8531	111.14037	513.79083	-63.292065	383.85284	111.14029	512.0099	-52.63074	-386.44904	37.01806	3679.6804440021515
45	5911.3447	54.183697	5993.629	5855.896	6451.2476	99.48994	6552.3193	6244.5576	1000.0	1000.0	179999	390.11304	111.81714	514.9391	-64.73874	390.11264	111.81658	515.55273	-54.977573	-392.26062	37.61081	3768.793630838394
46	6171.968	64.31304	6240.5537	6093.401	6483.9688	115.93498	6625.125	6307.204	1000.0	1000.0	183999	395.59995	112.372154	520.31085	-59.425835	395.60016	112.372665	523.9612	-51.928024	-398.2533	37.80414	3857.3631553649902
47	6249.3877	82.251686	6377.805	6158.163	6837.314	99.08415	7045.085	6721.2573	1000.0	1000.0	187999	401.81943	112.40354	529.73926	-92.51133	401.81985	112.40335	530.0612	-90.88975	-404.77426	38.89802	3946.490135192871
48	6220.347	116.00496	6401.445	6103.8906	6959.7563	135.81042	7194.278	6785.7373	1000.0	1000.0	191999	406.98724	113.99061	532.16406	-102.00657	406.98703	113.99013	534.1073	-95.93572	-409.447	39.36354	4035.368579387665
49	6283.0923	121.35504	6449.281	6108.091	6924.668	126.16453	7109.8394	6749.3193	1000.0	1000.0	195999	412.8408	113.485985	540.8907	-82.41228	412.8409	113.48492	537.7167	-68.83052	-415.52707	38.9266	4124.664300918579
50	6330.8364	37.488613	6387.1226	6281.627	6847.375	97.221466	6975.0786	6634.8564	1000.0	1000.0	199999	418.41504	113.50652	543.7172	-74.705376	418.41473	113.506744	546.8199	-62.976585	-420.65707	39.16762	4213.52090716362
51	6574.6274	41.043556	6614.6562	6521.142	6386.1157	1139.033	7037.318	2986.1523	1000.0	1000.0	203999	423.32968	114.161026	551.3453	-104.78735	423.33008	114.1606	553.76337	-91.63923	-425.9174	39.88505	4304.153605937958
52	6420.6655	77.88917	6531.9976	6338.2476	6808.1406	93.695145	6948.418	6649.248	1000.0	1000.0	207999	428.44913	113.99879	556.4528	-100.74432	428.44888	113.999664	556.4163	-100.46327	-431.1349	39.872665	4393.703365564346
53	6666.789	76.10301	6775.3613	6581.472	6915.379	177.27989	7211.264	6588.081	1000.0	1000.0	211999	433.776	113.396545	562.0288	-87.480286	433.77637	113.39544	564.1912	-76.852165	-436.37973	40.71871	4482.774223566055
54	6520.4053	93.127556	6634.3223	6399.189	6955.0015	100.95529	7159.7725	6785.602	1000.0	1000.0	215999	438.73883	113.23225	566.0962	-95.42624	438.7386	113.23176	565.38544	-77.94328	-441.48843	40.136196	4572.802718639374
55	6619.3525	84.086136	6764.499	6563.9175	7137.543	147.8028	7302.3	6817.4043	1000.0	1000.0	219999	443.68823	112.90872	574.1326	-89.99263	443.6881	112.908005	572.5208	-94.048546	-446.22214	41.234406	4662.500838756561
56	6614.0947	125.890594	6806.3896	6486.52	6730.0615	84.460915	6841.6685	6560.1377	1000.0	1000.0	223999	448.68024	112.55171	581.4862	-100.787254	448.6806	112.55302	582.549	-96.30363	-450.8963	41.60741	4751.412305831909
57	6688.495	83.14694	6784.8057	6583.575	7239.7236	118.93783	7409.9443	7048.3887	1000.0	1000.0	227999	453.0263	113.23911	584.77	-103.93559	453.0266	113.23949	585.7417	-98.31334	-455.27356	42.296867	4840.763318300247
58	6710.3496	47.145367	6759.838	6646.331	7256.4062	103.283516	7384.544	7055.6733	1000.0	1000.0	231999	456.93668	114.04518	589.8963	-120.747	456.93628	114.04495	590.18854	-89.76734	-459.5077	42.71382	4929.842001676559
