Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-1325.7898	350.88895	-754.03033	-1859.5516	200.0	0.033934526	0.17932434	0.30874687	-0.27670532	4000	1.2874604e-07	185981.66	-0.00378508	-6388.125	0.91893786	0.0046502184	0.047	79.0	3.8593108654022217
1	-1390.5082	266.5454	-864.89685	-1807.5096	200.0	-8.546032	0.657702	-5.9638205	-9.196781	8000	-3.4809112e-08	190558.47	-0.0040258965	-6026.375	0.9051988	0.003722075	0.0315	79.0	8.419774293899536
2	-1317.8212	277.95422	-834.5909	-1854.4458	200.0	-16.28802	0.3375915	-14.72029	-16.522823	12000	-8.4877016e-08	167454.34	-0.0035982237	-4371.453	0.88184947	0.0053179353	0.04925	79.0	12.259004354476929
3	-1264.8503	253.59027	-876.584	-1875.666	200.0	-22.327227	0.12840897	-21.727573	-22.422312	16000	6.67572e-08	147387.25	-0.005243652	-3645.1406	0.8633096	0.004110692	0.05175	79.0	16.020399808883667
4	-1263.199	220.5887	-963.8558	-1717.4397	200.0	-27.738728	0.052067064	-27.441616	-27.782927	20000	2.1648407e-07	141362.06	-0.0029403502	-3470.7031	0.8291621	0.0013131126	0.03175	79.0	19.878360986709595
5	-1221.3943	237.57239	-755.6611	-1686.7238	200.0	-32.962147	0.062965594	-32.66473	-33.00301	24000	-2.6702882e-08	130270.766	-0.0038766698	-3171.4766	0.8202738	0.0041507916	0.05	79.0	23.715312957763672
6	-1253.4489	276.13824	-883.4908	-1773.7589	200.0	-37.991188	0.033824444	-37.86905	-38.015476	28000	6.771088e-08	133210.36	-0.0032737064	-3142.0547	0.80362004	0.0028332435	0.044	79.0	27.478152751922607
7	-1170.3785	286.2628	-828.7315	-1821.6503	200.0	-42.992085	0.028804727	-42.8915	-43.017605	32000	1.7166137e-08	115506.28	-0.0052368604	-2770.8906	0.7880014	0.0033616081	0.05075	79.0	31.31122851371765
8	-1206.9543	279.24738	-750.74915	-1850.1344	200.0	-47.7471	0.016383678	-47.67367	-47.76023	36000	1.7166137e-08	118507.58	-0.002806769	-2838.9922	0.78584546	0.0037015863	0.028	79.0	35.18785858154297
9	-1244.5906	310.5758	-625.7206	-1802.4541	200.0	-52.564835	0.012841029	-52.51207	-52.574013	40000	-1.745224e-07	124802.0	-0.0050894124	-2973.5156	0.79721135	0.004309499	0.0495	79.0	39.02833437919617
10	-1223.9325	259.17072	-886.01556	-1839.4573	200.0	-57.514103	0.0092092315	-57.467342	-57.521366	44000	7.6293944e-08	115495.56	-0.005404997	-2812.0234	0.75716454	0.0048410287	0.06775	79.0	43.197091579437256
11	-1163.4817	231.46758	-770.82587	-1602.2673	200.0	-62.359985	0.009124691	-62.323044	-62.367313	48000	1.1634827e-07	99537.375	-0.0032609783	-2462.7578	0.73547876	0.002279359	0.02925	79.0	46.98037672042847
